Land Category	CY	St	County Name	FIPS	Revenue Type	Commodity	Product	 Royalty/Revenue
Fed Onshore	2012	LA	Caddo	22017	Rents	Oil & Gas		" $1,527.53 "
Fed Onshore	2012	LA	Caddo	22017	Royalties	Gas (mcf)	Processed (Residue) Gas	" $22,593.13 "
Fed Onshore	2012	LA	Caddo	22017	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $68,876.28 "
Fed Onshore	2012	LA	Caddo	22017	Royalties	Oil (bbl)	Condensate	" $2,351.44 "
Fed Onshore	2012	LA	Caddo	22017	Royalties	Oil (bbl)	Oil	" $94,351.73 "
Fed Onshore	2012	LA	Calcasieu	22019	Rents	Oil & Gas		 $280.00 
Fed Onshore	2012	LA	Caldwell	22021	Bonus	Oil & Gas		" $1,640.00 "
Fed Onshore	2012	LA	Caldwell	22021	Rents	Oil & Gas		" $2,855.00 "
Fed Onshore	2012	LA	Caldwell	22021	Royalties	Gas (mcf)	Processed (Residue) Gas	" $2,171.64 "
Fed Onshore	2012	LA	Cameron	22023	Other Revenues	Oil & Gas		 $0.08 
Fed Onshore	2012	LA	Claiborne	22027	Bonus	Oil & Gas		" $(1,440.00)"
Fed Onshore	2012	LA	Claiborne	22027	Other Revenues	Oil & Gas		" $(2,687.92)"
Fed Onshore	2012	LA	Claiborne	22027	Rents	Oil & Gas		" $16,376.50 "
Fed Onshore	2012	LA	Claiborne	22027	Royalties	Gas (mcf)	Processed (Residue) Gas	" $30,322.56 "
Fed Onshore	2012	LA	Claiborne	22027	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $11,023.06 "
Fed Onshore	2012	LA	Claiborne	22027	Royalties	NGL (gal)	Gas Plant Products	" $72,857.07 "
Fed Onshore	2012	LA	Claiborne	22027	Royalties	Oil (bbl)	Condensate	" $64,242.59 "
Fed Onshore	2012	LA	Claiborne	22027	Royalties	Oil (bbl)	Drip or Scrubber Condensate	 $327.67 
Fed Onshore	2012	LA	Claiborne	22027	Royalties	Oil (bbl)	Oil	" $41,757.81 "
Fed Onshore	2012	LA	Concordia	22029	Rents	Oil & Gas		 $396.00 
Fed Onshore	2012	LA	De Soto	22031	Bonus	Oil & Gas		 $44.00 
Fed Onshore	2012	LA	De Soto	22031	Other Revenues	Oil & Gas		" $(45,203.57)"
Fed Onshore	2012	LA	De Soto	22031	Rents	Oil & Gas		 $(42.50)
Fed Onshore	2012	LA	De Soto	22031	Royalties	Gas (mcf)	Processed (Residue) Gas	" $57,807.86 "
Fed Onshore	2012	LA	De Soto	22031	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $1,040,521.01 "
Fed Onshore	2012	LA	De Soto	22031	Royalties	Oil (bbl)	Condensate	 $923.41 
Fed Onshore	2012	LA	De Soto	22031	Royalties	Oil (bbl)	Oil	" $4,179.65 "
Fed Onshore	2012	LA	E Btn Rouge	22033	Other Revenues	Oil & Gas		 $16.00 
Fed Onshore	2012	LA	E Btn Rouge	22033	Royalties	Gas (mcf)	Processed (Residue) Gas	" $8,255.06 "
Fed Onshore	2012	LA	E Btn Rouge	22033	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $711.00 
Fed Onshore	2012	LA	E Btn Rouge	22033	Royalties	NGL (gal)	Gas Plant Products	" $2,764.56 "
Fed Onshore	2012	LA	E Btn Rouge	22033	Royalties	Oil (bbl)	Condensate	" $23,558.95 "
Fed Onshore	2012	LA	Grant	22043	Rents	Oil & Gas		" $42,981.00 "
Fed Onshore	2012	LA	Iberville	22047	Rents	Oil & Gas		 $862.00 
Fed Onshore	2012	LA	Jackson	22049	Rents	Oil & Gas		 $240.00 
Fed Onshore	2012	LA	Jackson	22049	Royalties	NGL (gal)	Gas Plant Products	 $131.03 
Fed Onshore	2012	LA	Jefferson	22051	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $447.82 
Fed Onshore	2012	LA	Jefferson	22051	Royalties	Oil (bbl)	Condensate	" $20,520.36 "
Fed Onshore	2012	LA	Jefferson	22051	Royalties	Oil (bbl)	Oil	" $187,697.34 "
Fed Onshore	2012	LA	La Salle	22059	Royalties	Oil (bbl)	Oil	 $714.81 
Fed Onshore	2012	LA	Lafourche	22057	Rents	Oil & Gas		 $196.00 
Fed Onshore	2012	LA	Lincoln	22061	Rents	Oil & Gas		 $82.00 
Fed Onshore	2012	LA	Lincoln	22061	Royalties	Gas (mcf)	Processed (Residue) Gas	 $461.62 
Fed Onshore	2012	LA	Lincoln	22061	Royalties	NGL (gal)	Gas Plant Products	 $494.94 
Fed Onshore	2012	LA	Morehouse	22067	Rents	Oil & Gas		 $119.58 
Fed Onshore	2012	LA	Morehouse	22067	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $295.86 
Fed Onshore	2012	LA	Natchitoches	22069	Bonus	Oil & Gas		" $879,547.00 "
Fed Onshore	2012	LA	Natchitoches	22069	Other Revenues	Oil & Gas		 $(28.12)
Fed Onshore	2012	LA	Natchitoches	22069	Rents	Oil & Gas		" $99,272.16 "
Fed Onshore	2012	LA	Natchitoches	22069	Royalties	Oil (bbl)	Oil	 $608.11 
Fed Onshore	2012	LA	Ouachita	22073	Rents	Oil & Gas		 $324.00 
Fed Onshore	2012	LA	Ouachita	22073	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $102.31 
Fed Onshore	2012	LA	Plaquemines	22075	Other Revenues	Oil & Gas		" $3,322.71 "
Fed Onshore	2012	LA	Plaquemines	22075	Rents	Oil & Gas		" $4,880.18 "
Fed Onshore	2012	LA	Plaquemines	22075	Royalties	Gas (mcf)	Fuel Gas	 $0.39 
Fed Onshore	2012	LA	Plaquemines	22075	Royalties	Gas (mcf)	Processed (Residue) Gas	" $52,375.16 "
Fed Onshore	2012	LA	Plaquemines	22075	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $(5,524.87)"
Fed Onshore	2012	LA	Plaquemines	22075	Royalties	NGL (gal)	Gas Plant Products	" $4,536.14 "
Fed Onshore	2012	LA	Plaquemines	22075	Royalties	Oil (bbl)	Condensate	 $0.22 
Fed Onshore	2012	LA	Plaquemines	22075	Royalties	Oil (bbl)	Drip or Scrubber Condensate	 $1.20 
Fed Onshore	2012	LA	Plaquemines	22075	Royalties	Oil (bbl)	Inlet Scrubber	 $0.65 
Fed Onshore	2012	LA	Plaquemines	22075	Royalties	Oil (bbl)	Oil	" $2,165,271.28 "
Fed Onshore	2012	LA	Rapides	22079	Bonus	Oil & Gas		" $1,564,068.00 "
Fed Onshore	2012	LA	Rapides	22079	Rents	Oil & Gas		" $95,013.00 "
Fed Onshore	2012	LA	Rapides	22079	Royalties	Gas (mcf)	Processed (Residue) Gas	" $129,950.76 "
Fed Onshore	2012	LA	Rapides	22079	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $299.64 
Fed Onshore	2012	LA	Rapides	22079	Royalties	Oil (bbl)	Oil	" $642,872.95 "
Fed Onshore	2012	LA	Red River	22081	Other Revenues	Oil & Gas		" $3,687.36 "
Fed Onshore	2012	LA	Red River	22081	Rents	Oil & Gas		 $(124.50)
Fed Onshore	2012	LA	Red River	22081	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $237,116.80 "
Fed Onshore	2012	LA	Sabine	22085	Rents	Oil & Gas		 $9.00 
Fed Onshore	2012	LA	South Pass	22721	Rents	Oil & Gas		 $0.32 
Fed Onshore	2012	LA	South Pass	22721	Royalties	Gas (mcf)	Processed (Residue) Gas	 $4.85 
Fed Onshore	2012	LA	South Pass	22721	Royalties	NGL (gal)	Gas Plant Products	 $0.58 
Fed Onshore	2012	LA	South Pass	22721	Royalties	Oil (bbl)	Oil	 $642.00 
Fed Onshore	2012	LA	St Charles	22089	Rents	Oil & Gas		" $14,156.00 "
Fed Onshore	2012	LA	St Martin	22099	Other Revenues	Oil & Gas		 $0.55 
Fed Onshore	2012	LA	St Martin	22099	Rents	Oil & Gas		 $110.00 
Fed Onshore	2012	LA	St Martin	22099	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $5,198.53 "
Fed Onshore	2012	LA	St Martin	22099	Royalties	Oil (bbl)	Oil	" $223,142.83 "
Fed Onshore	2012	LA	Terrebonne	22109	Bonus	Oil & Gas		" $7,631.72 "
Fed Onshore	2012	LA	Terrebonne	22109	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $1.41 
Fed Onshore	2012	LA	Union	22111	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $628.10 
Fed Onshore	2012	LA	Vermilion	22113	Rents	Oil & Gas		 $204.00 
Fed Onshore	2012	LA	Vermilion	22113	Royalties	Gas (mcf)	Processed (Residue) Gas	 $102.02 
Fed Onshore	2012	LA	Vermilion	22113	Royalties	Oil (bbl)	Condensate	 $19.19 
Fed Onshore	2012	LA	Vermilion	22113	Royalties	Oil (bbl)	Oil	" $68,846.03 "
Fed Onshore	2012	LA	Vernon	22115	Bonus	Oil & Gas		" $21,200.00 "
Fed Onshore	2012	LA	Vernon	22115	Other Revenues	Oil & Gas		 $66.00 
Fed Onshore	2012	LA	Vernon	22115	Rents	Oil & Gas		" $23,197.00 "
Fed Onshore	2012	LA	Vernon	22115	Royalties	Gas (mcf)	Processed (Residue) Gas	" $4,153.33 "
Fed Onshore	2012	LA	Vernon	22115	Royalties	NGL (gal)	Gas Plant Products	 $419.73 
Fed Onshore	2012	LA	Vernon	22115	Royalties	Oil (bbl)	Drip or Scrubber Condensate	 $15.09 
Fed Onshore	2012	LA	Vernon	22115	Royalties	Oil (bbl)	Oil	" $46,282.44 "
Fed Onshore	2012	LA	Webster	22119	Other Revenues	Oil & Gas		" $(2,580.84)"
Fed Onshore	2012	LA	Webster	22119	Rents	Oil & Gas		" $14,557.50 "
Fed Onshore	2012	LA	Webster	22119	Royalties	Gas (mcf)	Processed (Residue) Gas	" $36,133.34 "
Fed Onshore	2012	LA	Webster	22119	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $2,421.80 "
Fed Onshore	2012	LA	Webster	22119	Royalties	NGL (gal)	Gas Plant Products	" $11,738.55 "
Fed Onshore	2012	LA	Webster	22119	Royalties	Oil (bbl)	Condensate	" $11,850.34 "
Fed Onshore	2012	LA	Webster	22119	Royalties	Oil (bbl)	Drip or Scrubber Condensate	 $36.40 
Fed Onshore	2012	LA	Webster	22119	Royalties	Oil (bbl)	Oil	" $49,138.39 "
Fed Onshore	2012	LA	West Delta	22719	Royalties	Gas (mcf)	Processed (Residue) Gas	 $30.21 
Fed Onshore	2012	LA	West Delta	22719	Royalties	NGL (gal)	Gas Plant Products	 $2.48 
Fed Onshore	2012	LA	West Delta	22719	Royalties	Oil (bbl)	Oil	 $164.53 
Fed Onshore	2012	LA	Winn	22127	Bonus	Oil & Gas		" $2,376.00 "
Fed Onshore	2012	LA	Winn	22127	Other Revenues	Oil & Gas		" $306,710.93 "
Fed Onshore	2012	LA	Winn	22127	Rents	Oil & Gas		" $33,856.26 "
Fed Onshore	2012	LA	Winn	22127	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $28,175.41 "
Fed Onshore	2012	LA	Winn	22127	Royalties	Oil (bbl)	Condensate	" $29,044.92 "
Fed Onshore	2012	MD	Garrett	24023	Other Revenues	Oil & Gas		" $5,697.43 "
Fed Onshore	2012	MD	Garrett	24023	Rents	Oil & Gas		 $496.00 
Fed Onshore	2012	MI	Alcona	26001	Rents	Oil & Gas		" $3,886.50 "
Fed Onshore	2012	MI	Alcona	26001	Royalties	Gas (mcf)	Processed (Residue) Gas	" $3,763.11 "
Fed Onshore	2012	MI	Allegan	26005	Royalties	Oil (bbl)	Oil	" $3,048.99 "
Fed Onshore	2012	MI	Antrim	26009	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $1,533.68 "
Fed Onshore	2012	MI	Baraga	26013	Rents	Hardrock		 $480.38 
Fed Onshore	2012	MI	Calhoun	26025	Royalties	Gas (mcf)	Processed (Residue) Gas	" $3,604.46 "
Fed Onshore	2012	MI	Calhoun	26025	Royalties	Oil (bbl)	Oil	" $47,769.06 "
Fed Onshore	2012	MI	Calhoun	26025	Royalties	Oil (bbl)	Other Liquid Hydrocarbons	" $2,468.93 "
Fed Onshore	2012	MI	Clare	26035	Other Revenues	Oil & Gas		 $(341.87)
Fed Onshore	2012	MI	Clare	26035	Rents	Oil & Gas		 $80.00 
Fed Onshore	2012	MI	Clare	26035	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $9,714.81 "
Fed Onshore	2012	MI	Clare	26035	Royalties	Oil (bbl)	Oil	" $22,100.71 "
Fed Onshore	2012	MI	Crawford	26039	Rents	Oil & Gas		" $2,267.00 "
Fed Onshore	2012	MI	Crawford	26039	Royalties	Gas (mcf)	Processed (Residue) Gas	 $59.19 
Fed Onshore	2012	MI	Crawford	26039	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $35,215.58 "
Fed Onshore	2012	MI	Grand Trvse	26055	Royalties	Gas (mcf)	Processed (Residue) Gas	 $593.92 
Fed Onshore	2012	MI	Grand Trvse	26055	Royalties	NGL (gal)	Gas Plant Products	" $2,114.63 "
Fed Onshore	2012	MI	Houghton	26061	Rents	Hardrock		 $442.62 
Fed Onshore	2012	MI	Jackson	26075	Royalties	Gas (mcf)	Processed (Residue) Gas	" $1,340.40 "
Fed Onshore	2012	MI	Jackson	26075	Royalties	Oil (bbl)	Oil	" $145,769.19 "
Fed Onshore	2012	MI	Jackson	26075	Royalties	Oil (bbl)	Other Liquid Hydrocarbons	" $1,449.68 "
Fed Onshore	2012	MI	Kalkaska	26079	Rents	Oil & Gas		" $2,334.00 "
Fed Onshore	2012	MI	Kalkaska	26079	Royalties	Gas (mcf)	Processed (Residue) Gas	" $4,163.77 "
Fed Onshore	2012	MI	Kalkaska	26079	Royalties	NGL (gal)	Gas Plant Products	" $4,246.20 "
Fed Onshore	2012	MI	Kalkaska	26079	Royalties	Oil (bbl)	Condensate	" $1,353.79 "
Fed Onshore	2012	MI	Kalkaska	26079	Royalties	Oil (bbl)	Oil	" $37,844.50 "
Fed Onshore	2012	MI	Lake	26085	Rents	Oil & Gas		" $6,950.00 "
Fed Onshore	2012	MI	Lake	26085	Royalties	Gas (mcf)	Processed (Residue) Gas	" $5,060.78 "
Fed Onshore	2012	MI	Lake	26085	Royalties	NGL (gal)	Gas Plant Products	" $1,032.46 "
Fed Onshore	2012	MI	Lake	26085	Royalties	Oil (bbl)	Oil	 $486.74 
Fed Onshore	2012	MI	Manistee	26101	Rents	Oil & Gas		" $9,804.00 "
Fed Onshore	2012	MI	Mason	26105	Rents	Oil & Gas		" $17,838.00 "
Fed Onshore	2012	MI	Missaukee	26113	Rents	Oil & Gas		 $80.00 
Fed Onshore	2012	MI	Montmorency	26119	Other Revenues	Oil & Gas		 $(5.00)
Fed Onshore	2012	MI	Montmorency	26119	Royalties	Gas (mcf)	Processed (Residue) Gas	" $46,799.42 "
Fed Onshore	2012	MI	Montmorency	26119	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $205,495.64 "
Fed Onshore	2012	MI	Montmorency	26119	Royalties	NGL (gal)	Gas Plant Products	" $6,233.88 "
Fed Onshore	2012	MI	Muskegon	26121	Rents	Oil & Gas		" $10,663.50 "
Fed Onshore	2012	MI	Newaygo	26123	Rents	Oil & Gas		" $24,431.50 "
Fed Onshore	2012	MI	Oceana	26127	Rents	Oil & Gas		" $16,844.00 "
Fed Onshore	2012	MI	Ogemaw	26129	Royalties	Gas (mcf)	Processed (Residue) Gas	" $24,029.21 "
Fed Onshore	2012	MI	Ogemaw	26129	Royalties	NGL (gal)	Gas Plant Products	" $(5,499.52)"
Fed Onshore	2012	MI	Ogemaw	26129	Royalties	Oil (bbl)	Condensate	" $2,322.10 "
Fed Onshore	2012	MI	Osceola	26133	Rents	Oil & Gas		 $80.00 
Fed Onshore	2012	MI	Oscoda	26135	Other Revenues	Oil & Gas		 $(372.57)
Fed Onshore	2012	MI	Oscoda	26135	Royalties	Gas (mcf)	Processed (Residue) Gas	" $620,096.88 "
Fed Onshore	2012	MI	Oscoda	26135	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $15,343.37 "
Fed Onshore	2012	MI	Oscoda	26135	Royalties	NGL (gal)	Gas Plant Products	" $(117,269.80)"
Fed Onshore	2012	MI	Oscoda	26135	Royalties	Oil (bbl)	Condensate	" $65,835.64 "
Fed Onshore	2012	MI	Oscoda	26135	Royalties	Oil (bbl)	Oil	" $34,076.18 "
Fed Onshore	2012	MI	Otsego	26137	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $2,932.64 "
Fed Onshore	2012	MI	Roscommon	26143	Royalties	Gas (mcf)	Processed (Residue) Gas	" $6,854.82 "
Fed Onshore	2012	MI	Roscommon	26143	Royalties	Oil (bbl)	Oil	" $47,928.21 "
Fed Onshore	2012	MN	Lake	27075	Other Revenues	Copper		" $25,654.85 "
Fed Onshore	2012	MN	Lake	27075	Other Revenues	Hardrock		" $22,550.00 "
Fed Onshore	2012	MN	Lake	27075	Rents	Hardrock		" $9,875.00 "
Fed Onshore	2012	MN	Le Sueur	27079	Bonus	Hardrock		 $30.00 
Fed Onshore	2012	MN	Le Sueur	27079	Rents	Hardrock		 $26.00 
Fed Onshore	2012	MN	St Louis	27137	Other Revenues	Copper		 $455.15 
Fed Onshore	2012	MO	Crawford	29055	Other Revenues	Hardrock		" $3,956.11 "
Fed Onshore	2012	MO	Crawford	29055	Royalties	Other Products	Cobalt Concentrate	
Fed Onshore	2012	MO	Crawford	29055	Royalties	Other Products	Copper Concentrate	" $29,574.83 "
Fed Onshore	2012	MO	Crawford	29055	Royalties	Other Products	Lead Concentrate	" $26,099.86 "
Fed Onshore	2012	MO	Crawford	29055	Royalties	Other Products	Zinc Concentrate	" $2,976.27 "
Fed Onshore	2012	MO	Dent	29065	Royalties	Other Products	Cobalt Concentrate	
Fed Onshore	2012	MO	Dent	29065	Royalties	Other Products	Copper Concentrate	" $80,584.47 "
Fed Onshore	2012	MO	Dent	29065	Royalties	Other Products	Lead Concentrate	" $1,054,041.05 "
Fed Onshore	2012	MO	Dent	29065	Royalties	Other Products	Zinc Concentrate	" $173,591.34 "
Fed Onshore	2012	MO	Iron	29093	Other Revenues	Hardrock		" $5,991.60 "
Fed Onshore	2012	MO	Iron	29093	Royalties	Other Products	Cobalt Concentrate	
Fed Onshore	2012	MO	Iron	29093	Royalties	Other Products	Copper Concentrate	" $338,231.02 "
Fed Onshore	2012	MO	Iron	29093	Royalties	Other Products	Lead Concentrate	" $2,267,590.75 "
Fed Onshore	2012	MO	Iron	29093	Royalties	Other Products	Zinc Concentrate	" $361,052.04 "
Fed Onshore	2012	MO	Madison	29123	Other Revenues	Hardrock		" $1,710.00 "
Fed Onshore	2012	MO	Reynolds	29179	Other Revenues	Hardrock		" $4,014.00 "
Fed Onshore	2012	MO	Reynolds	29179	Rents	Hardrock		 $380.00 
Fed Onshore	2012	MO	Reynolds	29179	Royalties	Other Products	Cobalt Concentrate	
Fed Onshore	2012	MO	Reynolds	29179	Royalties	Other Products	Copper Concentrate	" $1,039,947.81 "
Fed Onshore	2012	MO	Reynolds	29179	Royalties	Other Products	Lead Concentrate	" $4,953,148.21 "
Fed Onshore	2012	MO	Reynolds	29179	Royalties	Other Products	Zinc Concentrate	" $904,982.66 "
Fed Onshore	2012	MO	Shannon	29203	Rents	Hardrock		 $320.00 
Fed Onshore	2012	MO	Shannon	29203	Royalties	Other Products	Copper Concentrate	" $54,186.40 "
Fed Onshore	2012	MO	Shannon	29203	Royalties	Other Products	Lead Concentrate	" $142,853.80 "
Fed Onshore	2012	MO	Shannon	29203	Royalties	Other Products	Zinc Concentrate	 $2.45 
Fed Onshore	2012	MO	Washington	29221	Other Revenues	Hardrock		 $525.29 
Fed Onshore	2012	MO	Washington	29221	Royalties	Other Products	Copper Concentrate	" $45,761.62 "
Fed Onshore	2012	MO	Washington	29221	Royalties	Other Products	Lead Concentrate	" $40,384.74 "
Fed Onshore	2012	MO	Washington	29221	Royalties	Other Products	Zinc Concentrate	" $4,605.23 "
Fed Onshore	2012	MS	Adams	28001	Rents	Oil & Gas		" $9,638.50 "
Fed Onshore	2012	MS	Adams	28001	Royalties	Oil (bbl)	Oil	" $46,049.87 "
Fed Onshore	2012	MS	Amite	28005	Rents	Oil & Gas		" $22,245.00 "
Fed Onshore	2012	MS	Chickasaw	28017	Rents	Oil & Gas		" $6,358.00 "
Fed Onshore	2012	MS	Chickasaw	28017	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $3,817.09 "
Fed Onshore	2012	MS	Claiborne	28021	Rents	Oil & Gas		 $120.00 
Fed Onshore	2012	MS	Clarke	28023	Royalties	Oil (bbl)	Oil	 $208.07 
Fed Onshore	2012	MS	Copiah	28029	Rents	Oil & Gas		" $17,278.00 "
Fed Onshore	2012	MS	Covington	28031	Bonus	Oil & Gas		" $2,072.00 "
Fed Onshore	2012	MS	Covington	28031	Rents	Oil & Gas		" $1,347.00 "
Fed Onshore	2012	MS	Covington	28031	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	 $78.38 
Fed Onshore	2012	MS	Covington	28031	Royalties	Oil (bbl)	Oil	" $6,038.76 "
Fed Onshore	2012	MS	Forrest	28035	Bonus	Oil & Gas		" $8,752.00 "
Fed Onshore	2012	MS	Forrest	28035	Other Revenues	Oil & Gas		 $0.01 
Fed Onshore	2012	MS	Forrest	28035	Rents	Oil & Gas		" $35,626.00 "
Fed Onshore	2012	MS	Forrest	28035	Royalties	Gas (mcf)	Processed (Residue) Gas	" $12,761.37 "
Fed Onshore	2012	MS	Forrest	28035	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $18,027.59 "
Fed Onshore	2012	MS	Forrest	28035	Royalties	Oil (bbl)	Condensate	" $30,180.67 "
Fed Onshore	2012	MS	Forrest	28035	Royalties	Oil (bbl)	Oil	" $106,175.94 "
Fed Onshore	2012	MS	Franklin	28037	Bonus	Oil & Gas		" $3,575,436.00 "
Fed Onshore	2012	MS	Franklin	28037	Rents	Oil & Gas		" $137,635.50 "
Fed Onshore	2012	MS	Franklin	28037	Royalties	Oil (bbl)	Oil	" $1,033,259.71 "
Fed Onshore	2012	MS	George	28039	Rents	Oil & Gas		" $9,678.00 "
Fed Onshore	2012	MS	Greene	28041	Rents	Oil & Gas		" $1,902.00 "
Fed Onshore	2012	MS	Grenada	28043	Bonus	Oil & Gas		" $62,048.00 "
Fed Onshore	2012	MS	Grenada	28043	Rents	Oil & Gas		" $90,312.00 "
Fed Onshore	2012	MS	Harrison	28047	Rents	Oil & Gas		" $53,682.50 "
Fed Onshore	2012	MS	Jackson	28059	Rents	Oil & Gas		" $14,243.50 "
Fed Onshore	2012	MS	Jasper	28061	Bonus	Oil & Gas		" $528,164.00 "
Fed Onshore	2012	MS	Jasper	28061	Rents	Oil & Gas		" $25,242.00 "
Fed Onshore	2012	MS	Jasper	28061	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $2,646.14 "
Fed Onshore	2012	MS	Jasper	28061	Royalties	Oil (bbl)	Condensate	 $68.56 
Fed Onshore	2012	MS	Jeffer Davis	28065	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $1,362.58 "
Fed Onshore	2012	MS	Jeffer Davis	28065	Royalties	Oil (bbl)	Condensate	 $1.43 
Fed Onshore	2012	MS	Jeffer Davis	28065	Royalties	Oil (bbl)	Oil	" $1,310.82 "
Fed Onshore	2012	MS	Jefferson	28063	Rents	Oil & Gas		" $1,146.00 "
Fed Onshore	2012	MS	Jones	28067	Rents	Oil & Gas		" $3,774.00 "
Fed Onshore	2012	MS	Jones	28067	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $3,079.49 "
Fed Onshore	2012	MS	Jones	28067	Royalties	Oil (bbl)	Condensate	" $18,323.43 "
Fed Onshore	2012	MS	Lamar	28073	Royalties	Oil (bbl)	Oil	" $583,650.49 "
Fed Onshore	2012	MS	Lawrence	28077	Rents	Oil & Gas		 $120.00 
Fed Onshore	2012	MS	Lawrence	28077	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $3,241.79 "
Fed Onshore	2012	MS	Lawrence	28077	Royalties	Oil (bbl)	Condensate	 $295.71 
Fed Onshore	2012	MS	Lowndes	28087	Royalties	Gas (mcf)	Processed (Residue) Gas	" $14,113.79 "
Fed Onshore	2012	MS	Lowndes	28087	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $5,108.97 "
Fed Onshore	2012	MS	Lowndes	28087	Royalties	Oil (bbl)	Condensate	" $1,174.45 "
Fed Onshore	2012	MS	Lowndes	28087	Royalties	Oil (bbl)	Oil	" $3,905.26 "
Fed Onshore	2012	MS	Madison	28089	Other Revenues	Oil & Gas		 $483.00 
Fed Onshore	2012	MS	Monroe	28095	Rents	Oil & Gas		 $61.50 
Fed Onshore	2012	MS	Newton	28101	Rents	Oil & Gas		 $261.00 
Fed Onshore	2012	MS	Pearl River	28109	Rents	Oil & Gas		 $541.50 
Fed Onshore	2012	MS	Pearl River	28109	Royalties	Gas (mcf)	Processed (Residue) Gas	" $111,629.97 "
Fed Onshore	2012	MS	Pearl River	28109	Royalties	Oil (bbl)	Condensate	" $96,795.03 "
Fed Onshore	2012	MS	Pearl River	28109	Royalties	Oil (bbl)	Oil	" $53,457.58 "
Fed Onshore	2012	MS	Perry	28111	Other Revenues	Oil & Gas		" $(2,400.00)"
Fed Onshore	2012	MS	Perry	28111	Rents	Oil & Gas		" $43,883.00 "
Fed Onshore	2012	MS	Perry	28111	Royalties	Oil (bbl)	Oil	" $1,229,475.57 "
Fed Onshore	2012	MS	Scott	28123	Bonus	Oil & Gas		" $174,733.00 "
Fed Onshore	2012	MS	Scott	28123	Rents	Oil & Gas		" $15,179.00 "
Fed Onshore	2012	MS	Sharkey	28125	Bonus	Oil & Gas		 $600.00 
Fed Onshore	2012	MS	Sharkey	28125	Rents	Oil & Gas		" $87,729.00 "
Fed Onshore	2012	MS	Simpson	28127	Rents	Oil & Gas		 $360.00 
Fed Onshore	2012	MS	Smith	28129	Bonus	Oil & Gas		" $68,862.00 "
Fed Onshore	2012	MS	Smith	28129	Rents	Oil & Gas		" $133,307.34 "
Fed Onshore	2012	MS	Stone	28131	Rents	Oil & Gas		" $46,684.00 "
Fed Onshore	2012	MS	Stone	28131	Royalties	Gas (mcf)	Unprocessed (Wet) Gas	" $15,100.32 "
Fed Onshore	2012	MS	Tate	28137	Rents	Oil & Gas		 $160.00 
Fed Onshore	2012	MS	Wayne	28153	Bonus	Oil & Gas		" $115,978.00 "
Fed Onshore	2012	MS	Wayne	28153	Rents	Oil & Gas		" $47,773.00 "
Fed Onshore	2012	MS	Wayne	28153	Royalties	Oil (bbl)	Oil	" $525,595.01 "
Fed Onshore	2012	MS	Wilkinson	28157	Bonus	Oil & Gas		" $153,622.00 "
Fed Onshore	2012	MS	Wilkinson	28157	Rents	Oil & Gas		" $22,867.50 "
Fed Onshore	2012	MS	Wilkinson	28157	Royalties	Oil (bbl)	Oil	" $63,161.62 "
Fed Onshore	2012	MT	Beaverhead	30001	Rents	Oil & Gas		" $113,195.50 "
Fed Onshore	2012	MT	Beaverhead	30001	Rents	Phosphate		" $1,409.00 "
Fed Onshore	2012	MT	Big Horn	30003	Other Revenues	Oil & Gas		" $14,595.02 "
Fed Onshore	2012	MT	Big Horn	30003	Rents	Coal		" $58,995.00 "
Fed Onshore	2012	MT	Big Horn	30003	Rents	Oil & Gas		" $209,699.00 "
Fed Onshore	2012	MT	Big Horn	30003	Royalties	Coal (ton)	Coal	" $28,556,786.58 "
Fed Onshore	2012	MT	Big Horn	30003	Royalties	Gas (mcf)	Coal Bed Methane	" $538,844.74 "
