CY	State/Offshore Region	Offshore Area	Revenue Type	Commodity	 Product 	 Royalty/Revenue 
2006	Gulf of Mexico	Ship Shoal S	Royalties	Oil	 Inlet Scrubber 	 $ 4.21 
2006	Gulf of Mexico	Ship Shoal S	Royalties	Oil	 Oil 	 $ 24,052,448.90 
2006	Gulf of Mexico	South Pass	Bonus	Oil and Gas		 $ 795,781.00 
2006	Gulf of Mexico	South Pass	Other Revenues	Oil & Gas		 $ 115,124.22 
2006	Gulf of Mexico	South Pass	Other Roy Vals	Gas	 Fuel Gas 	 $ (71.06)
2006	Gulf of Mexico	South Pass	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ (675.27)
2006	Gulf of Mexico	South Pass	Other Roy Vals	Oil	 Condensate 	 $ (145.77)
2006	Gulf of Mexico	South Pass	Other Roy Vals	Oil	 Oil 	 $ 74,584.59 
2006	Gulf of Mexico	South Pass	Other Roy Vals	Oil & Gas		 $ 144,489.83 
2006	Gulf of Mexico	South Pass	Other Roy Vols	Oil	 Oil 	 $ -   
2006	Gulf of Mexico	South Pass	Rents	Oil and Gas		 $ 126,321.25 
2006	Gulf of Mexico	South Pass	Royalties	Gas	 Fuel Gas 	 $ (3,386.09)
2006	Gulf of Mexico	South Pass	Royalties	Gas	 Processed (Residue) Gas 	 $ 2,944,410.59 
2006	Gulf of Mexico	South Pass	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 1,536,496.58 
2006	Gulf of Mexico	South Pass	Royalties	NGL	 Gas Plant Products 	 $ 352,107.93 
2006	Gulf of Mexico	South Pass	Royalties	Oil	 Condensate 	 $ (5,502.10)
2006	Gulf of Mexico	South Pass	Royalties	Oil	 Drip or Scrubber Condensate 	 $ -   
2006	Gulf of Mexico	South Pass	Royalties	Oil	 Oil 	 $ 29,807,913.21 
2006	Gulf of Mexico	South Pelto	Other Revenues	Oil & Gas		 $ 172.03 
2006	Gulf of Mexico	South Pelto	Other Roy Vals	Gas	 Flash Gas 	 $ 4.62 
2006	Gulf of Mexico	South Pelto	Other Roy Vals	Gas	 Fuel Gas 	 $ 284.80 
2006	Gulf of Mexico	South Pelto	Other Roy Vals	Gas	 Processed (Residue) Gas 	 $ 163.96 
2006	Gulf of Mexico	South Pelto	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ 4,153.74 
2006	Gulf of Mexico	South Pelto	Other Roy Vals	NGL	 Gas Plant Products 	 $ 1,698.62 
2006	Gulf of Mexico	South Pelto	Other Roy Vals	Oil	 Condensate 	 $ 109,051.02 
2006	Gulf of Mexico	South Pelto	Other Roy Vals	Oil	 Drip or Scrubber Condensate 	 $ 1,451.10 
2006	Gulf of Mexico	South Pelto	Other Roy Vals	Oil	 Oil 	 $ 1,184,419.79 
2006	Gulf of Mexico	South Pelto	Other Roy Vals	Oil & Gas		 $ (1,111,528.64)
2006	Gulf of Mexico	South Pelto	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2006	Gulf of Mexico	South Pelto	Other Roy Vols	Oil	 Drip or Scrubber Condensate 	 $ -   
2006	Gulf of Mexico	South Pelto	Rents	Oil and Gas		 $ 87,500.00 
2006	Gulf of Mexico	South Pelto	Royalties	Gas	 Flash Gas 	 $ 61,696.93 
2006	Gulf of Mexico	South Pelto	Royalties	Gas	 Fuel Gas 	 $ 113,099.99 
2006	Gulf of Mexico	South Pelto	Royalties	Gas	 Processed (Residue) Gas 	 $ 1,559,613.43 
2006	Gulf of Mexico	South Pelto	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 17,840,426.18 
2006	Gulf of Mexico	South Pelto	Royalties	NGL	 Gas Plant Products 	 $ 842,012.32 
2006	Gulf of Mexico	South Pelto	Royalties	Oil	 Condensate 	 $ 3,434,723.00 
2006	Gulf of Mexico	South Pelto	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 121,868.02 
2006	Gulf of Mexico	South Pelto	Royalties	Oil	 Oil 	 $ 16,692,782.07 
2006	Gulf of Mexico	South Pelto	Royalties	Oil & Gas		 $ (0.01)
2006	Gulf of Mexico	Texas	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (8,831,490.41)
2006	Gulf of Mexico	Verm So	Bonus	Oil and Gas		 $ 2,032,771.00 
2006	Gulf of Mexico	Verm So	Other Revenues	Oil & Gas		 $ 52,905.75 
2006	Gulf of Mexico	Verm So	Other Roy Vals	Oil	 Condensate 	 $ 6,899.96 
2006	Gulf of Mexico	Verm So	Other Roy Vals	Oil	 Oil 	 $ (927.65)
2006	Gulf of Mexico	Verm So	Other Roy Vals	Oil & Gas		 $ 94,524.83 
2006	Gulf of Mexico	Verm So	Other Roy Vols	Oil	 Oil 	 $ -   
2006	Gulf of Mexico	Verm So	Rents	Oil and Gas		 $ 1,323,611.25 
2006	Gulf of Mexico	Verm So	Royalties	Gas	 Flash Gas 	 $ 1,741.30 
2006	Gulf of Mexico	Verm So	Royalties	Gas	 Processed (Residue) Gas 	 $ 17,668,307.17 
2006	Gulf of Mexico	Verm So	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 3,667,333.28 
2006	Gulf of Mexico	Verm So	Royalties	NGL	 Gas Plant Products 	 $ 1,065,737.40 
2006	Gulf of Mexico	Verm So	Royalties	Oil	 Condensate 	 $ 4,535,307.47 
2006	Gulf of Mexico	Verm So	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 36,463.31 
2006	Gulf of Mexico	Verm So	Royalties	Oil	 Inlet Scrubber 	 $ -   
2006	Gulf of Mexico	Verm So	Royalties	Oil	 Oil 	 $ 29,578,708.09 
2006	Gulf of Mexico	Vermilion	Bonus	Oil and Gas		 $ 715,359.00 
2006	Gulf of Mexico	Vermilion	Rents	Oil and Gas		 $ 158,580.00 
2006	Gulf of Mexico	Vermillion	Bonus	Oil and Gas		 $ 13,901,697.00 
2006	Gulf of Mexico	Vermillion	Other Revenues	Oil & Gas		 $ (17,481.93)
2006	Gulf of Mexico	Vermillion	Other Roy Vals	Gas	 Fuel Gas 	 $ 178.07 
2006	Gulf of Mexico	Vermillion	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ 5,515.29 
2006	Gulf of Mexico	Vermillion	Other Roy Vals	Oil	 Condensate 	 $ 35,724.09 
2006	Gulf of Mexico	Vermillion	Other Roy Vals	Oil	 Oil 	 $ 137,652.09 
2006	Gulf of Mexico	Vermillion	Other Roy Vals	Oil & Gas		 $ (306,305.93)
2006	Gulf of Mexico	Vermillion	Rents	Oil and Gas		 $ 2,131,155.75 
2006	Gulf of Mexico	Vermillion	Royalties	Gas	 Flash Gas 	 $ 132,214.04 
2006	Gulf of Mexico	Vermillion	Royalties	Gas	 Fuel Gas 	 $ 101,785.62 
2006	Gulf of Mexico	Vermillion	Royalties	Gas	 Processed (Residue) Gas 	 $ 53,042,755.07 
2006	Gulf of Mexico	Vermillion	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 42,100,573.07 
2006	Gulf of Mexico	Vermillion	Royalties	NGL	 Gas Plant Products 	 $ 3,402,323.27 
2006	Gulf of Mexico	Vermillion	Royalties	Oil	 Condensate 	 $ 6,181,026.90 
2006	Gulf of Mexico	Vermillion	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 8,810.97 
2006	Gulf of Mexico	Vermillion	Royalties	Oil	 Oil 	 $ 23,842,594.44 
2006	Gulf of Mexico	Vermillion	Royalties	Oil	 Other Liquid Hydrocarbons 	 $ (601.11)
2006	Gulf of Mexico	Viosca Knoll	Bonus	Oil and Gas		 $ 1,651,785.00 
2006	Gulf of Mexico	Viosca Knoll	Other Revenues	Oil & Gas		 $ 111,484.50 
2006	Gulf of Mexico	Viosca Knoll	Other Roy Vals	Oil	 Condensate 	 $ (164.54)
2006	Gulf of Mexico	Viosca Knoll	Other Roy Vals	Oil	 Oil 	 $ (688,796.03)
2006	Gulf of Mexico	Viosca Knoll	Other Roy Vals	Oil & Gas		 $ (8,031,976.79)
2006	Gulf of Mexico	Viosca Knoll	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2006	Gulf of Mexico	Viosca Knoll	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2006	Gulf of Mexico	Viosca Knoll	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2006	Gulf of Mexico	Viosca Knoll	Other Roy Vols	Oil	 Condensate 	 $ -   
2006	Gulf of Mexico	Viosca Knoll	Other Roy Vols	Oil	 Drip or Scrubber Condensate 	 $ -   
2006	Gulf of Mexico	Viosca Knoll	Other Roy Vols	Oil	 Oil 	 $ -   
2006	Gulf of Mexico	Viosca Knoll	Rents	Oil and Gas		 $ 2,873,424.00 
2006	Gulf of Mexico	Viosca Knoll	Royalties	Gas	 Processed (Residue) Gas 	 $ 168,806,247.05 
2006	Gulf of Mexico	Viosca Knoll	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 53,572,588.78 
2006	Gulf of Mexico	Viosca Knoll	Royalties	NGL	 Gas Plant Products 	 $ 15,951,218.90 
2006	Gulf of Mexico	Viosca Knoll	Royalties	Oil	 Condensate 	 $ (273,699.06)
2006	Gulf of Mexico	Viosca Knoll	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 302,096.99 
2006	Gulf of Mexico	Viosca Knoll	Royalties	Oil	 Inlet Scrubber 	 $ (106,995.94)
2006	Gulf of Mexico	Viosca Knoll	Royalties	Oil	 Oil 	 $ 253,850,704.67 
2006	Gulf of Mexico	W Cameron S	Bonus	Oil and Gas		 $ 3,109,418.00 
2006	Gulf of Mexico	W Cameron S	Other Revenues	Oil & Gas		 $ 133,775.98 
2006	Gulf of Mexico	W Cameron S	Other Roy Vals	Oil	 Condensate 	 $ 1,654.34 
2006	Gulf of Mexico	W Cameron S	Other Roy Vals	Oil	 Oil 	 $ (18,323.19)
2006	Gulf of Mexico	W Cameron S	Other Roy Vals	Oil & Gas		 $ (379,540.21)
2006	Gulf of Mexico	W Cameron S	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2006	Gulf of Mexico	W Cameron S	Rents	Oil and Gas		 $ 1,737,808.75 
2006	Gulf of Mexico	W Cameron S	Royalties	Gas	 Flash Gas 	 $ 19,334.98 
2006	Gulf of Mexico	W Cameron S	Royalties	Gas	 Processed (Residue) Gas 	 $ 52,514,017.17 
2006	Gulf of Mexico	W Cameron S	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 22,890,316.24 
2006	Gulf of Mexico	W Cameron S	Royalties	NGL	 Gas Plant Products 	 $ 923,099.36 
2006	Gulf of Mexico	W Cameron S	Royalties	Oil	 Condensate 	 $ 3,569,946.98 
2006	Gulf of Mexico	W Cameron S	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 15,458.64 
2006	Gulf of Mexico	W Cameron S	Royalties	Oil	 Oil 	 $ 9,752,166.17 
2006	Gulf of Mexico	W Cameron W	Bonus	Oil and Gas		 $ 6,780,409.00 
2006	Gulf of Mexico	W Cameron W	Other Revenues	Oil & Gas		 $ (280.61)
2006	Gulf of Mexico	W Cameron W	Other Roy Vals	Oil & Gas		 $ 73,071.10 
2006	Gulf of Mexico	W Cameron W	Rents	Oil and Gas		 $ 1,901,103.75 
2006	Gulf of Mexico	W Cameron W	Royalties	Gas	 Flash Gas 	 $ 35,953.38 
2006	Gulf of Mexico	W Cameron W	Royalties	Gas	 Processed (Residue) Gas 	 $ 30,085,627.96 
2006	Gulf of Mexico	W Cameron W	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 5,638,462.76 
2006	Gulf of Mexico	W Cameron W	Royalties	NGL	 Gas Plant Products 	 $ 897,378.04 
2006	Gulf of Mexico	W Cameron W	Royalties	Oil	 Condensate 	 $ 583,406.33 
2006	Gulf of Mexico	W Cameron W	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 1,767.89 
2006	Gulf of Mexico	W Cameron W	Royalties	Oil	 Oil 	 $ 215,978.55 
2006	Gulf of Mexico	W Delta S	Bonus	Oil and Gas		 $ 607,000.00 
2006	Gulf of Mexico	W Delta S	Other Revenues	Oil & Gas		 $ 14,998.92 
2006	Gulf of Mexico	W Delta S	Other Roy Vals	Oil	 Oil 	 $ (1,200,126.95)
2006	Gulf of Mexico	W Delta S	Other Roy Vals	Oil & Gas		 $ (53,673.77)
2006	Gulf of Mexico	W Delta S	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2006	Gulf of Mexico	W Delta S	Other Roy Vols	Oil	 Oil 	 $ -   
2006	Gulf of Mexico	W Delta S	Rents	Oil and Gas		 $ 363,310.00 
2006	Gulf of Mexico	W Delta S	Royalties	Gas	 Fuel Gas 	 $ 194.17 
2006	Gulf of Mexico	W Delta S	Royalties	Gas	 Processed (Residue) Gas 	 $ 1,534,446.81 
2006	Gulf of Mexico	W Delta S	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (146,689.69)
2006	Gulf of Mexico	W Delta S	Royalties	NGL	 Gas Plant Products 	 $ 90,090.54 
2006	Gulf of Mexico	W Delta S	Royalties	Oil	 Condensate 	 $ 420,965.53 
2006	Gulf of Mexico	W Delta S	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 5,164.41 
2006	Gulf of Mexico	W Delta S	Royalties	Oil	 Oil 	 $ 3,586,626.12 
2006	Gulf of Mexico	Walker Ridge	Bonus	Oil and Gas		 $ 22,486,952.00 
2006	Gulf of Mexico	Walker Ridge	Other Revenues	Oil & Gas		 $ 43,200.00 
2006	Gulf of Mexico	Walker Ridge	Rents	Oil and Gas		 $ 20,244,560.00 
2006	Gulf of Mexico	Walker Ridge	Royalties	Oil	 Oil 	 $ 715,997.54 
2006	Gulf of Mexico	West Cameron	Bonus	Oil and Gas		 $ 16,077,268.00 
2006	Gulf of Mexico	West Cameron	Other Revenues	Oil & Gas		 $ 127,679.60 
2006	Gulf of Mexico	West Cameron	Other Roy Vals	Gas	 Processed (Residue) Gas 	 $ 5,040.42 
2006	Gulf of Mexico	West Cameron	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ 297.48 
2006	Gulf of Mexico	West Cameron	Other Roy Vals	NGL	 Gas Plant Products 	 $ 660.38 
2006	Gulf of Mexico	West Cameron	Other Roy Vals	Oil	 Condensate 	 $ 17,082.42 
2006	Gulf of Mexico	West Cameron	Other Roy Vals	Oil	 Oil 	 $ (3,118.08)
2006	Gulf of Mexico	West Cameron	Other Roy Vals	Oil & Gas		 $ 1,254,696.02 
2006	Gulf of Mexico	West Cameron	Other Roy Vols	Gas	 Processed (Residue) Gas 	 $ -   
2006	Gulf of Mexico	West Cameron	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2006	Gulf of Mexico	West Cameron	Other Roy Vols	NGL	 Gas Plant Products 	 $ -   
2006	Gulf of Mexico	West Cameron	Rents	Oil and Gas		 $ 2,281,755.00 
2006	Gulf of Mexico	West Cameron	Royalties	Gas	 Flash Gas 	 $ 292,185.25 
2006	Gulf of Mexico	West Cameron	Royalties	Gas	 Fuel Gas 	 $ 59,014.34 
2006	Gulf of Mexico	West Cameron	Royalties	Gas	 Processed (Residue) Gas 	 $ 143,230,488.22 
2006	Gulf of Mexico	West Cameron	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 35,543,947.54 
2006	Gulf of Mexico	West Cameron	Royalties	NGL	 Gas Plant Products 	 $ 8,047,341.50 
2006	Gulf of Mexico	West Cameron	Royalties	Oil	 Condensate 	 $ 14,018,782.68 
2006	Gulf of Mexico	West Cameron	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 52,792.56 
2006	Gulf of Mexico	West Cameron	Royalties	Oil	 Oil 	 $ 4,576,689.14 
2006	Gulf of Mexico	West Delta	Bonus	Oil and Gas		 $ 2,543,350.00 
2006	Gulf of Mexico	West Delta	Other Revenues	Oil & Gas		 $ 70,524.36 
2006	Gulf of Mexico	West Delta	Other Roy Vals	Gas	 Flash Gas 	 $ 47.04 
2006	Gulf of Mexico	West Delta	Other Roy Vals	Gas	 Fuel Gas 	 $ 2,052.76 
2006	Gulf of Mexico	West Delta	Other Roy Vals	Gas	 Processed (Residue) Gas 	 $ 37,534.22 
2006	Gulf of Mexico	West Delta	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ 858.82 
2006	Gulf of Mexico	West Delta	Other Roy Vals	NGL	 Gas Plant Products 	 $ (2,537.45)
2006	Gulf of Mexico	West Delta	Other Roy Vals	Oil	 Condensate 	 $ (5,570.00)
2006	Gulf of Mexico	West Delta	Other Roy Vals	Oil	 Drip or Scrubber Condensate 	 $ 145.67 
2006	Gulf of Mexico	West Delta	Other Roy Vals	Oil	 Oil 	 $ 434,609.35 
2006	Gulf of Mexico	West Delta	Other Roy Vals	Oil & Gas		 $ 1,183,065.07 
2006	Gulf of Mexico	West Delta	Other Roy Vols	Oil	 Oil 	 $ -   
2006	Gulf of Mexico	West Delta	Rents	Oil and Gas		 $ 342,771.50 
2006	Gulf of Mexico	West Delta	Royalties	Gas	 Flash Gas 	 $ 19,799.62 
2006	Gulf of Mexico	West Delta	Royalties	Gas	 Fuel Gas 	 $ 1,745,512.61 
2006	Gulf of Mexico	West Delta	Royalties	Gas	 Gas Lost - Flared or Vented 	 $ 4,680.37 
2006	Gulf of Mexico	West Delta	Royalties	Gas	 Processed (Residue) Gas 	 $ 49,036,434.97 
2006	Gulf of Mexico	West Delta	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 2,824,812.03 
2006	Gulf of Mexico	West Delta	Royalties	NGL	 Gas Plant Products 	 $ 3,739,417.67 
2006	Gulf of Mexico	West Delta	Royalties	Oil	 Condensate 	 $ 1,536,977.01 
2006	Gulf of Mexico	West Delta	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 75,788.22 
2006	Gulf of Mexico	West Delta	Royalties	Oil	 Oil 	 $ 39,296,096.13 
2006	Pacific	Southern Pacific	Other Revenues	Oil & Gas		 $ 77,740.13 
2006	Pacific	Southern Pacific	Other Roy Vals	Oil	 Oil 	 $ (105,925.47)
2006	Pacific	Southern Pacific	Other Roy Vals	Oil & Gas		 $ (53,406.48)
2006	Pacific	Southern Pacific	Royalties	Gas	 Fuel Gas 	 $ 67,294.55 
2006	Pacific	Southern Pacific	Royalties	Gas	 Processed (Residue) Gas 	 $ 27,891,147.40 
2006	Pacific	Southern Pacific	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 3,827,328.13 
2006	Pacific	Southern Pacific	Royalties	NGL	 Gas Plant Products 	 $ 841,056.77 
2006	Pacific	Southern Pacific	Royalties	Oil	 Condensate 	 $ 203,866.35 
2006	Pacific	Southern Pacific	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 582,110.26 
2006	Pacific	Southern Pacific	Royalties	Oil	 Oil 	 $ 216,731,837.26 
2006	Pacific	Southern Pacific	Royalties	Other	 Sulfur 	 $ 6,303.03 
2007	Alaska- Offshore	Alaska	Rents	Oil and Gas		 $ 739,005.50 
2007	Alaska- Offshore	Barter Isl	Rents	Oil and Gas		 $ 104,510.00 
2007	Alaska- Offshore	Beechey Pt	Rents	Oil and Gas		 $ 629,110.00 
2007	Alaska- Offshore	Beechey Pt	Royalties	Oil	 Oil 	 $ 25,711,421.67 
2007	Alaska- Offshore	Beechey Pt.	Bonus	Oil and Gas		 $ 1,212,661.00 
2007	Alaska- Offshore	Beechey Pt.	Rents	Oil and Gas		 $ 147,107.50 
2007	Alaska- Offshore	Dease Inlet	Bonus	Oil and Gas		 $ 60,000.00 
2007	Alaska- Offshore	Dease Inlet	Rents	Oil and Gas		 $ 5,760.00 
2007	Alaska- Offshore	Demarcation	Rents	Oil and Gas		 $ 46,005.00 
2007	Alaska- Offshore	Flaxman	Rents	Oil and Gas		 $ 348,930.00 
2007	Alaska- Offshore	Flaxman Is.	Bonus	Oil and Gas		 $ 40,178,016.00 
2007	Alaska- Offshore	Flaxman Is.	Rents	Oil and Gas		 $ 339,840.00 
2007	Alaska- Offshore	Harrison Bay	Bonus	Oil and Gas		 $ 529,456.00 
2007	Alaska- Offshore	Harrison Bay	Rents	Oil and Gas		 $ 383,280.00 
2007	Gulf of Mexico	Alamin Can	Bonus	Oil and Gas		 $ 104,269,666.00 
2007	Gulf of Mexico	Alamin Can	Other Revenues	Oil & Gas		 $ 150,056.56 
2007	Gulf of Mexico	Alamin Can	Other Roy Vals	Oil	 Oil 	 $ 401,963.61 
2007	Gulf of Mexico	Alamin Can	Other Roy Vols	Oil	 Oil 	 $ -   
2007	Gulf of Mexico	Alamin Can	Rents	Oil and Gas		 $ 15,509,258.02 
2007	Gulf of Mexico	Alamin Can	Royalties	Gas	 Processed (Residue) Gas 	 $ 4,793,599.51 
2007	Gulf of Mexico	Alamin Can	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ (124,663.55)
2007	Gulf of Mexico	Alamin Can	Royalties	NGL	 Gas Plant Products 	 $ 129,893.92 
2007	Gulf of Mexico	Alamin Can	Royalties	Oil	 Condensate 	 $ (30,050.73)
2007	Gulf of Mexico	Alamin Can	Royalties	Oil	 Oil 	 $ 16,837,076.26 
2007	Gulf of Mexico	Amukta Pass	Rents	Oil and Gas		 $ 1,517,685.00 
2007	Gulf of Mexico	Anderson	Other Roy Vals	Oil & Gas		 $ (14.16)
2007	Gulf of Mexico	Anderson	Royalties	Gas	 Flash Gas 	 $ 0.13 
2007	Gulf of Mexico	Anderson	Royalties	Gas	 Processed (Residue) Gas 	 $ 1,257.56 
2007	Gulf of Mexico	Anderson	Royalties	NGL	 Gas Plant Products 	 $ 23.82 
2007	Gulf of Mexico	Anderson	Royalties	Oil	 Condensate 	 $ 66.73 
2007	Gulf of Mexico	Apalach	Rents	Oil and Gas		 $ 21,304.10 
2007	Gulf of Mexico	Atwater Valley	Bonus	Oil and Gas		 $ 2,250,822.00 
2007	Gulf of Mexico	Atwater Valley	Other Revenues	Oil & Gas		 $ 156,895.10 
2007	Gulf of Mexico	Atwater Valley	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2007	Gulf of Mexico	Atwater Valley	Rents	Oil and Gas		 $ 8,959,680.00 
2007	Gulf of Mexico	Atwater Valley	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 392,742.81 
2007	Gulf of Mexico	Atwater Valley	Royalties	Oil	 Oil 	 $ 55,725.27 
2007	Gulf of Mexico	Bay Marchand	Other Roy Vals	Gas	 Fuel Gas 	 $ 1.25 
2007	Gulf of Mexico	Bay Marchand	Other Roy Vals	Gas	 Processed (Residue) Gas 	 $ 108.78 
2007	Gulf of Mexico	Bay Marchand	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ 22.37 
2007	Gulf of Mexico	Bay Marchand	Other Roy Vals	NGL	 Gas Plant Products 	 $ 44.49 
2007	Gulf of Mexico	Bay Marchand	Other Roy Vals	Oil	 Condensate 	 $ 1,103.29 
2007	Gulf of Mexico	Bay Marchand	Other Roy Vals	Oil	 Oil 	 $ (34,690.46)
2007	Gulf of Mexico	Bay Marchand	Other Roy Vals	Oil & Gas		 $ (4,500.01)
2007	Gulf of Mexico	Bay Marchand	Other Roy Vols	Oil	 Oil 	 $ -   
2007	Gulf of Mexico	Bay Marchand	Rents	Oil and Gas		 $ 783.00 
2007	Gulf of Mexico	Bay Marchand	Royalties	Gas	 Fuel Gas 	 $ 1,662.25 
2007	Gulf of Mexico	Bay Marchand	Royalties	Gas	 Processed (Residue) Gas 	 $ 187,718.46 
2007	Gulf of Mexico	Bay Marchand	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 113,546.19 
2007	Gulf of Mexico	Bay Marchand	Royalties	NGL	 Gas Plant Products 	 $ 30,466.96 
2007	Gulf of Mexico	Bay Marchand	Royalties	Oil	 Condensate 	 $ 44,529.10 
2007	Gulf of Mexico	Bay Marchand	Royalties	Oil	 Drip or Scrubber Condensate 	 $ 0.02 
2007	Gulf of Mexico	Bay Marchand	Royalties	Oil	 Inlet Scrubber 	 $ (7.98)
2007	Gulf of Mexico	Bay Marchand	Royalties	Oil	 Oil 	 $ 5,681,637.43 
2007	Gulf of Mexico	Bossier	Other Roy Vals	Oil & Gas		 $ (9,000.00)
2007	Gulf of Mexico	Brazos Area	Bonus	Oil and Gas		 $ 2,160,279.00 
2007	Gulf of Mexico	Brazos Area	Other Revenues	Oil & Gas		 $ 37,008.00 
2007	Gulf of Mexico	Brazos Area	Other Roy Vals	Oil & Gas		 $ (259,641.16)
2007	Gulf of Mexico	Brazos Area	Other Roy Vols	Gas	 Unprocessed (Wet) Gas 	 $ -   
2007	Gulf of Mexico	Brazos Area	Rents	Oil and Gas		 $ 1,451,766.25 
2007	Gulf of Mexico	Brazos Area	Royalties	Gas	 Flash Gas 	 $ 9,648.27 
2007	Gulf of Mexico	Brazos Area	Royalties	Gas	 Processed (Residue) Gas 	 $ 4,847,041.38 
2007	Gulf of Mexico	Brazos Area	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 7,946,649.96 
2007	Gulf of Mexico	Brazos Area	Royalties	NGL	 Gas Plant Products 	 $ 59,761.46 
2007	Gulf of Mexico	Brazos Area	Royalties	Oil	 Condensate 	 $ 130,862.48 
2007	Gulf of Mexico	Brazos Area	Royalties	Oil	 Oil 	 $ 33,296.72 
2007	Gulf of Mexico	Brazos S Ad	Bonus	Oil and Gas		 $ 1,842,100.00 
2007	Gulf of Mexico	Brazos S Ad	Other Revenues	Oil & Gas		 $ 51,743.09 
2007	Gulf of Mexico	Brazos S Ad	Other Roy Vals	Oil & Gas		 $ 950.00 
2007	Gulf of Mexico	Brazos S Ad	Rents	Oil and Gas		 $ 640,800.00 
2007	Gulf of Mexico	Brazos S Ad	Royalties	Gas	 Processed (Residue) Gas 	 $ 28,111,642.28 
2007	Gulf of Mexico	Brazos S Ad	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 1,329,531.12 
2007	Gulf of Mexico	Brazos S Ad	Royalties	NGL	 Gas Plant Products 	 $ (158,713.44)
2007	Gulf of Mexico	Brazos S Ad	Royalties	Oil	 Condensate 	 $ 222,973.64 
2007	Gulf of Mexico	Brazos S Ad	Royalties	Oil	 Oil 	 $ 317,502.73 
2007	Gulf of Mexico	Breton Sound	Other Revenues	Oil & Gas		 $ -   
2007	Gulf of Mexico	Breton Sound	Other Roy Vals	Gas	 Unprocessed (Wet) Gas 	 $ -   
2007	Gulf of Mexico	Breton Sound	Other Roy Vals	Oil	 Condensate 	 $ -   
2007	Gulf of Mexico	Breton Sound	Other Roy Vals	Oil	 Oil 	 $ (0.31)
2007	Gulf of Mexico	Breton Sound	Other Roy Vals	Oil & Gas		 $ (84,544.31)
2007	Gulf of Mexico	Breton Sound	Other Roy Vols	Oil	 Oil 	 $ -   
2007	Gulf of Mexico	Breton Sound	Rents	Oil and Gas		 $ 68,734.03 
2007	Gulf of Mexico	Breton Sound	Royalties	Gas	 Fuel Gas 	 $ 4.32 
2007	Gulf of Mexico	Breton Sound	Royalties	Gas	 Processed (Residue) Gas 	 $ 1,271,463.85 
2007	Gulf of Mexico	Breton Sound	Royalties	Gas	 Unprocessed (Wet) Gas 	 $ 3,209,430.32 
2007	Gulf of Mexico	Breton Sound	Royalties	Oil	 Condensate 	 $ 2,064.82 
2007	Gulf of Mexico	Breton Sound	Royalties	Oil	 Oil 	 $ 3,551,759.02 
2007	Gulf of Mexico	Chand E	Rents	Oil and Gas		 $ 50,000.00 
2007	Gulf of Mexico	Chandeleur	Other Revenues	Oil & Gas		 $ 15,000.00 
2007	Gulf of Mexico	Chandeleur	Other Roy Vals	Oil & Gas		 $ 253,241.80 
2007	Gulf of Mexico	Chandeleur	Rents	Oil and Gas		 $ 143,590.00 
