CY	Onshore/Offshore	County Code	St	County	Revenue Type	Commodity	Product	Royalty/Revenue
2004	Onshore	15055	KS	Finney	Royalties	Oil	Oil	 $ 138,535.81 
2004	Onshore	15063	KS	Gove	Royalties	Oil	Oil	 $ 9,028.75 
2004	Onshore	15067	KS	Grant	Other Revenues	Oil & Gas		 $ (298.94)
2004	Onshore	15067	KS	Grant	Other Roy Vals	Oil & Gas		 $ 7.00 
2004	Onshore	15067	KS	Grant	Royalties	Gas	Gas Plant Products	 $ 5,240.68 
2004	Onshore	15067	KS	Grant	Royalties	Gas	Processed (Residue) Gas	 $ 7,694.58 
2004	Onshore	15067	KS	Grant	Royalties	Gas	Unprocessed (Wet) Gas	 $ 31,863.56 
2004	Onshore	15075	KS	Hamilton	Royalties	Gas	Gas Plant Products	 $ 278.35 
2004	Onshore	15075	KS	Hamilton	Royalties	Gas	Processed (Residue) Gas	 $ 730.97 
2004	Onshore	15075	KS	Hamilton	Royalties	Gas	Unprocessed (Wet) Gas	 $ 19,797.03 
2004	Onshore	15081	KS	Haskell	Other Roy Vals	Gas	Processed (Residue) Gas	 $ 74.82 
2004	Onshore	15081	KS	Haskell	Other Roy Vals	Oil & Gas		 $ 368.67 
2004	Onshore	15081	KS	Haskell	Royalties	Gas	Fuel Gas	 $ 3,387.79 
2004	Onshore	15081	KS	Haskell	Royalties	Gas	Gas Plant Products	 $ 1,188.29 
2004	Onshore	15081	KS	Haskell	Royalties	Gas	Processed (Residue) Gas	 $ 8,580.34 
2004	Onshore	15081	KS	Haskell	Royalties	Gas	Unprocessed (Wet) Gas	 $ 286,595.95 
2004	Onshore	15081	KS	Haskell	Royalties	Oil	Oil	 $ 88,690.85 
2004	Onshore	15093	KS	Kearny	Other Revenues	Oil & Gas		 $ (1,153.95)
2004	Onshore	15093	KS	Kearny	Other Roy Vals	Oil & Gas		 $ 7,390.15 
2004	Onshore	15093	KS	Kearny	Royalties	Gas	Gas Plant Products	 $ 173,799.55 
2004	Onshore	15093	KS	Kearny	Royalties	Gas	Processed (Residue) Gas	 $ 536,332.75 
2004	Onshore	15093	KS	Kearny	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,066,081.25 
2004	Onshore	15093	KS	Kearny	Royalties	Oil	Oil	 $ 18,565.52 
2004	Onshore	15101	KS	Lane	Royalties	Oil	Oil	 $ 10,409.98 
2004	Onshore	15119	KS	Meade	Other Roy Vals	Oil & Gas		 $ 100.00 
2004	Onshore	15119	KS	Meade	Royalties	Gas	Processed (Residue) Gas	 $ 32.16 
2004	Onshore	15119	KS	Meade	Royalties	Gas	Unprocessed (Wet) Gas	 $ 8,652.92 
2004	Onshore	15129	KS	Morton	Other Revenues	Oil & Gas		 $ (286.63)
2004	Onshore	15129	KS	Morton	Other Roy Vals	Oil & Gas		 $ 16,615.77 
2004	Onshore	15129	KS	Morton	Royalties	Gas	Gas Plant Products	 $ 74,190.81 
2004	Onshore	15129	KS	Morton	Royalties	Gas	Processed (Residue) Gas	 $ 221,824.25 
2004	Onshore	15129	KS	Morton	Royalties	Gas	Unprocessed (Wet) Gas	 $ 3,494,840.67 
2004	Onshore	15129	KS	Morton	Royalties	Oil	Condensate	 $ 528.88 
2004	Onshore	15129	KS	Morton	Royalties	Oil	Oil	 $ 194,176.06 
2004	Onshore	15175	KS	Seward	Other Revenues	Oil & Gas		 $ (858.31)
2004	Onshore	15175	KS	Seward	Other Roy Vals	Oil & Gas		 $ (810.00)
2004	Onshore	15175	KS	Seward	Royalties	Gas	Gas Plant Products	 $ 1,954.58 
2004	Onshore	15175	KS	Seward	Royalties	Gas	Processed (Residue) Gas	 $ (2,889.40)
2004	Onshore	15175	KS	Seward	Royalties	Gas	Unprocessed (Wet) Gas	 $ 69,274.32 
2004	Onshore	15175	KS	Seward	Royalties	Oil	Oil	 $ 590.90 
2004	Onshore	15175	KS	Seward	Royalties	Other	Helium	 $ 57.39 
2004	Onshore	15187	KS	Stanton	Other Roy Vals	Oil & Gas		 $ 213.60 
2004	Onshore	15187	KS	Stanton	Royalties	Gas	Gas Plant Products	 $ 7,759.59 
2004	Onshore	15187	KS	Stanton	Royalties	Gas	Processed (Residue) Gas	 $ 12,642.19 
2004	Onshore	15187	KS	Stanton	Royalties	Gas	Unprocessed (Wet) Gas	 $ 160.14 
2004	Onshore	15189	KS	Stevens	Other Revenues	Oil & Gas		 $ (256.89)
2004	Onshore	15189	KS	Stevens	Other Roy Vals	Oil & Gas		 $ 100.00 
2004	Onshore	15189	KS	Stevens	Royalties	Gas	Gas Plant Products	 $ 3,496.22 
2004	Onshore	15189	KS	Stevens	Royalties	Gas	Processed (Residue) Gas	 $ 30,532.33 
2004	Onshore	15189	KS	Stevens	Royalties	Gas	Unprocessed (Wet) Gas	 $ 205,288.76 
2004	Onshore	15195	KS	Trego	Royalties	Oil	Oil	 $ 7,760.06 
2004	Onshore	16051	KY	Clay	Royalties	Gas	Unprocessed (Wet) Gas	 $ 34,621.05 
2004	Onshore	16071	KY	Floyd	Royalties	Gas	Unprocessed (Wet) Gas	 $ 3,856.22 
2004	Onshore	16095	KY	Harlan	Other Revenues	Coal		 $ 4,820.33 
2004	Onshore	16101	KY	Henderson	Royalties	Oil	Oil	 $ 2,987.98 
2004	Onshore	16127	KY	Lawrence	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,676.85 
2004	Onshore	16131	KY	Leslie	Other Revenues	Coal		 $ 7,179.67 
2004	Onshore	16131	KY	Leslie	Other Revenues	Oil & Gas		 $ 836.35 
2004	Onshore	16131	KY	Leslie	Royalties	Gas	Unprocessed (Wet) Gas	 $ 18,483.17 
2004	Onshore	16131	KY	Leslie	Royalties	Oil	Oil	 $ 3,314.18 
2004	Onshore	16147	KY	Mccreary	Other Revenues	Oil & Gas		 $ 3,583.23 
2004	Onshore	16147	KY	Mccreary	Royalties	Gas	Unprocessed (Wet) Gas	 $ 486.42 
2004	Onshore	16163	KY	Meade	Other Revenues	Oil & Gas		 $ 19,196.24 
2004	Onshore	16163	KY	Meade	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,050.00 
2004	Onshore	16189	KY	Owsley	Royalties	Gas	Unprocessed (Wet) Gas	 $ 46.70 
2004	Onshore	16195	KY	Pike	Other Revenues	Oil & Gas		 $ 270.35 
2004	Onshore	16195	KY	Pike	Royalties	Gas	Unprocessed (Wet) Gas	 $ 6,056.63 
2004	Onshore	16235	KY	Whitley	Other Revenues	Oil & Gas		 $ 2,976.14 
2004	Onshore	16235	KY	Whitley	Royalties	Gas	Unprocessed (Wet) Gas	 $ 15,151.35 
2004	Onshore	17011	LA	Beauregard	Royalties	Gas	Gas Plant Products	 $ 123.32 
2004	Onshore	17011	LA	Beauregard	Royalties	Gas	Processed (Residue) Gas	 $ 228.67 
2004	Onshore	17011	LA	Beauregard	Royalties	Oil	Oil	 $ 518.76 
2004	Onshore	17013	LA	Bienville	Other Roy Vals	Oil & Gas		 $ 2,165.97 
2004	Onshore	17013	LA	Bienville	Royalties	Gas	Processed (Residue) Gas	 $ 5,755.50 
2004	Onshore	17013	LA	Bienville	Royalties	Gas	Unprocessed (Wet) Gas	 $ 18,753.76 
2004	Onshore	17013	LA	Bienville	Royalties	Oil	Condensate	 $ 92.44 
2004	Onshore	17015	LA	Bossier	Other Roy Vals	Oil & Gas		 $ 23,583.18 
2004	Onshore	17015	LA	Bossier	Royalties	Gas	Fuel Gas	 $ (1,564.19)
2004	Onshore	17015	LA	Bossier	Royalties	Gas	Gas Plant Products	 $ 224,149.20 
2004	Onshore	17015	LA	Bossier	Royalties	Gas	Processed (Residue) Gas	 $ (1,549,883.18)
2004	Onshore	17015	LA	Bossier	Royalties	Gas	Unprocessed (Wet) Gas	 $ 11,053,186.07 
2004	Onshore	17015	LA	Bossier	Royalties	Oil	Condensate	 $ 127,562.27 
2004	Onshore	17015	LA	Bossier	Royalties	Oil	Oil	 $ 150,777.52 
2004	Onshore	17017	LA	Caddo	Other Revenues	Oil & Gas		 $ 13.27 
2004	Onshore	17017	LA	Caddo	Other Roy Vals	Oil & Gas		 $ 170.00 
2004	Onshore	17017	LA	Caddo	Royalties	Gas	Gas Plant Products	 $ 90.95 
2004	Onshore	17017	LA	Caddo	Royalties	Gas	Processed (Residue) Gas	 $ 230.69 
2004	Onshore	17017	LA	Caddo	Royalties	Gas	Unprocessed (Wet) Gas	 $ 34,190.83 
2004	Onshore	17017	LA	Caddo	Royalties	Oil	Condensate	 $ 942.30 
2004	Onshore	17017	LA	Caddo	Royalties	Oil	Oil	 $ 30,031.05 
2004	Onshore	17019	LA	Calcasieu	Other Roy Vals	Oil & Gas		 $ (6,200.00)
2004	Onshore	17019	LA	Calcasieu	Royalties	Gas	Unprocessed (Wet) Gas	 $ 15,361.91 
2004	Onshore	17019	LA	Calcasieu	Royalties	Oil	Condensate	 $ 661.96 
2004	Onshore	17027	LA	Claiborne	Other Roy Vals	Oil & Gas		 $ (3,400.00)
2004	Onshore	17027	LA	Claiborne	Royalties	Gas	Gas Plant Products	 $ 38,956.72 
2004	Onshore	17027	LA	Claiborne	Royalties	Gas	Processed (Residue) Gas	 $ 106,958.87 
2004	Onshore	17027	LA	Claiborne	Royalties	Gas	Unprocessed (Wet) Gas	 $ 19,022.82 
2004	Onshore	17027	LA	Claiborne	Royalties	Oil	Condensate	 $ 84,474.89 
2004	Onshore	17027	LA	Claiborne	Royalties	Oil	Drip or Scrubber Condensate	 $ 810.47 
2004	Onshore	17027	LA	Claiborne	Royalties	Oil	Oil	 $ 57,085.50 
2004	Onshore	17031	LA	De Soto	Royalties	Gas	Unprocessed (Wet) Gas	 $ 20,122.97 
2004	Onshore	17033	LA	E Btn Rouge	Other Roy Vals	Oil & Gas		 $ 1,693.55 
2004	Onshore	17033	LA	E Btn Rouge	Royalties	Gas	Processed (Residue) Gas	 $ 68,951.81 
2004	Onshore	17033	LA	E Btn Rouge	Royalties	Gas	Unprocessed (Wet) Gas	 $ 8,467.45 
2004	Onshore	17033	LA	E Btn Rouge	Royalties	Oil	Condensate	 $ 45,825.31 
2004	Onshore	17049	LA	Jackson	Royalties	Gas	Processed (Residue) Gas	 $ 552.22 
2004	Onshore	17051	LA	Jefferson	Royalties	Gas	Unprocessed (Wet) Gas	 $ 105.49 
2004	Onshore	17051	LA	Jefferson	Royalties	Oil	Oil	 $ 38,414.28 
2004	Onshore	17057	LA	Lafourche	Other Roy Vals	Oil & Gas		 $ 100.00 
2004	Onshore	17057	LA	Lafourche	Royalties	Gas	Unprocessed (Wet) Gas	 $ 259.78 
2004	Onshore	17057	LA	Lafourche	Royalties	Oil	Condensate	 $ 1,082.45 
2004	Onshore	17057	LA	Lafourche	Royalties	Oil	Oil	 $ 6,137.82 
2004	Onshore	17059	LA	La Salle	Royalties	Oil	Oil	 $ 8,442.05 
2004	Onshore	17061	LA	Lincoln	Royalties	Gas	Gas Plant Products	 $ 243.28 
2004	Onshore	17061	LA	Lincoln	Royalties	Gas	Unprocessed (Wet) Gas	 $ 787.47 
2004	Onshore	17061	LA	Lincoln	Royalties	Oil	Oil	 $ 167.71 
2004	Onshore	17067	LA	Morehouse	Royalties	Gas	Unprocessed (Wet) Gas	 $ 929.68 
2004	Onshore	17069	LA	Natchitoches	Royalties	Gas	Gas Plant Products	 $ 2,037.54 
2004	Onshore	17069	LA	Natchitoches	Royalties	Gas	Processed (Residue) Gas	 $ 6,524.68 
2004	Onshore	17069	LA	Natchitoches	Royalties	Oil	Condensate	 $ 2,218.09 
2004	Onshore	17073	LA	Ouachita	Royalties	Gas	Unprocessed (Wet) Gas	 $ 472.62 
2004	Onshore	17075	LA	Plaquemines	Other Revenues	Oil & Gas		 $ 2,779.32 
2004	Onshore	17075	LA	Plaquemines	Other Roy Vals	Oil & Gas		 $ (163,700.00)
2004	Onshore	17075	LA	Plaquemines	Royalties	Gas	Flash Gas	 $ (28,188.28)
2004	Onshore	17075	LA	Plaquemines	Royalties	Gas	Fuel Gas	 $ 0.01 
2004	Onshore	17075	LA	Plaquemines	Royalties	Gas	Gas Plant Products	 $ 29,311.29 
2004	Onshore	17075	LA	Plaquemines	Royalties	Gas	Processed (Residue) Gas	 $ (118,473.23)
2004	Onshore	17075	LA	Plaquemines	Royalties	Gas	Unprocessed (Wet) Gas	 $ 692,247.11 
2004	Onshore	17075	LA	Plaquemines	Royalties	Oil	Condensate	 $ (58,378.08)
2004	Onshore	17075	LA	Plaquemines	Royalties	Oil	Drip or Scrubber Condensate	 $ 126.53 
2004	Onshore	17075	LA	Plaquemines	Royalties	Oil	Inlet Scrubber	 $ (262.48)
2004	Onshore	17075	LA	Plaquemines	Royalties	Oil	Oil	 $ 752,316.49 
2004	Onshore	17079	LA	Rapides	Royalties	Gas	Gas Plant Products	 $ 9,515.17 
2004	Onshore	17079	LA	Rapides	Royalties	Gas	Processed (Residue) Gas	 $ 36,310.71 
2004	Onshore	17079	LA	Rapides	Royalties	Gas	Unprocessed (Wet) Gas	 $ 85,347.83 
2004	Onshore	17079	LA	Rapides	Royalties	Oil	Oil	 $ 334,133.39 
2004	Onshore	17099	LA	St Martin	Royalties	Gas	Unprocessed (Wet) Gas	 $ 31,170.19 
2004	Onshore	17099	LA	St Martin	Royalties	Oil	Condensate	 $ 51.90 
2004	Onshore	17099	LA	St Martin	Royalties	Oil	Oil	 $ 43,853.91 
2004	Onshore	17109	LA	Terrebonne	Royalties	Gas	Unprocessed (Wet) Gas	 $ 3,705.78 
2004	Onshore	17109	LA	Terrebonne	Royalties	Oil	Condensate	 $ 36.93 
2004	Onshore	17109	LA	Terrebonne	Royalties	Oil	Oil	 $ 194.82 
2004	Onshore	17111	LA	Union	Royalties	Gas	Unprocessed (Wet) Gas	 $ 2,692.32 
2004	Onshore	17113	LA	Vermilion	Royalties	Gas	Unprocessed (Wet) Gas	 $ 277.36 
2004	Onshore	17113	LA	Vermilion	Royalties	Oil	Condensate	 $ 8.61 
2004	Onshore	17113	LA	Vermilion	Royalties	Oil	Oil	 $ 42,140.43 
2004	Onshore	17115	LA	Vernon	Royalties	Gas	Gas Plant Products	 $ 10,644.02 
2004	Onshore	17115	LA	Vernon	Royalties	Gas	Processed (Residue) Gas	 $ 24,410.00 
2004	Onshore	17115	LA	Vernon	Royalties	Gas	Unprocessed (Wet) Gas	 $ 15,051.85 
2004	Onshore	17115	LA	Vernon	Royalties	Oil	Oil	 $ 116,717.22 
2004	Onshore	17119	LA	Webster	Other Revenues	Oil & Gas		 $ 121.50 
2004	Onshore	17119	LA	Webster	Other Roy Vals	Oil & Gas		 $ 665.00 
2004	Onshore	17119	LA	Webster	Royalties	Gas	Gas Plant Products	 $ 11,463.54 
2004	Onshore	17119	LA	Webster	Royalties	Gas	Processed (Residue) Gas	 $ 28,800.78 
2004	Onshore	17119	LA	Webster	Royalties	Gas	Unprocessed (Wet) Gas	 $ 31,904.98 
2004	Onshore	17119	LA	Webster	Royalties	Oil	Condensate	 $ 2,119.64 
2004	Onshore	17119	LA	Webster	Royalties	Oil	Oil	 $ 12,433.21 
2004	Onshore	17127	LA	Winn	Royalties	Gas	Processed (Residue) Gas	 $ 81,544.69 
2004	Onshore	17127	LA	Winn	Royalties	Oil	Condensate	 $ 15,771.77 
2004	Onshore	17719	LA	West Delta	Royalties	Gas	Gas Plant Products	 $ 2.75 
2004	Onshore	17719	LA	West Delta	Royalties	Gas	Unprocessed (Wet) Gas	 $ 32.51 
2004	Onshore	17719	LA	West Delta	Royalties	Oil	Condensate	 $ 7.14 
2004	Onshore	17719	LA	West Delta	Royalties	Oil	Drip or Scrubber Condensate	 $ 0.00 
2004	Onshore	17721	LA	South Pass	Royalties	Gas	Fuel Gas	 $ 0.00 
2004	Onshore	17721	LA	South Pass	Royalties	Gas	Gas Plant Products	 $ 217.42 
2004	Onshore	17721	LA	South Pass	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,875.94 
2004	Onshore	17721	LA	South Pass	Royalties	Oil	Condensate	 $ 568.76 
2004	Onshore	17721	LA	South Pass	Royalties	Oil	Drip or Scrubber Condensate	 $ 0.38 
2004	Onshore	19023	MD	Garrett	Other Revenues	Oil & Gas		 $ 10,279.77 
2004	Onshore	19023	MD	Garrett	Other Roy Vals	Oil & Gas		 $ (730.50)
2004	Onshore	21001	MI	Alcona	Royalties	Gas	Processed (Residue) Gas	 $ 4,832.59 
2004	Onshore	21005	MI	Allegan	Royalties	Oil	Oil	 $ 533.51 
2004	Onshore	21035	MI	Clare	Other Revenues	Oil & Gas		 $ 814.46 
2004	Onshore	21035	MI	Clare	Royalties	Gas	Unprocessed (Wet) Gas	 $ 69,724.51 
2004	Onshore	21035	MI	Clare	Royalties	Oil	Condensate	 $ 589.05 
2004	Onshore	21035	MI	Clare	Royalties	Oil	Oil	 $ 8,180.65 
2004	Onshore	21039	MI	Crawford	Royalties	Gas	Processed (Residue) Gas	 $ 31,814.68 
2004	Onshore	21039	MI	Crawford	Royalties	Gas	Unprocessed (Wet) Gas	 $ 26,625.82 
2004	Onshore	21055	MI	Grand Trvse	Royalties	Gas	Processed (Residue) Gas	 $ 12,930.37 
2004	Onshore	21079	MI	Kalkaska	Other Roy Vals	Oil & Gas		 $ (308.00)
2004	Onshore	21079	MI	Kalkaska	Royalties	Gas	Gas Plant Products	 $ 4,885.93 
2004	Onshore	21079	MI	Kalkaska	Royalties	Gas	Processed (Residue) Gas	 $ 17,236.93 
2004	Onshore	21079	MI	Kalkaska	Royalties	Gas	Unprocessed (Wet) Gas	 $ 816.78 
2004	Onshore	21079	MI	Kalkaska	Royalties	Oil	Oil	 $ 15,275.79 
2004	Onshore	21085	MI	Lake	Royalties	Gas	Gas Plant Products	 $ 2,013.78 
2004	Onshore	21085	MI	Lake	Royalties	Gas	Processed (Residue) Gas	 $ 42,534.63 
2004	Onshore	21085	MI	Lake	Royalties	Oil	Oil	 $ 628.87 
2004	Onshore	21119	MI	Montmorency	Other Roy Vals	Oil & Gas		 $ 375.00 
2004	Onshore	21119	MI	Montmorency	Royalties	Gas	Processed (Residue) Gas	 $ 63,768.63 
2004	Onshore	21119	MI	Montmorency	Royalties	Gas	Unprocessed (Wet) Gas	 $ 519,191.77 
2004	Onshore	21129	MI	Ogemaw	Royalties	Gas	Gas Plant Products	 $ 631.44 
2004	Onshore	21129	MI	Ogemaw	Royalties	Gas	Processed (Residue) Gas	 $ 27,684.80 
2004	Onshore	21129	MI	Ogemaw	Royalties	Oil	Oil	 $ 1,251.84 
2004	Onshore	21135	MI	Oscoda	Royalties	Gas	Gas Plant Products	 $ 16,607.30 
2004	Onshore	21135	MI	Oscoda	Royalties	Gas	Processed (Residue) Gas	 $ 687,398.97 
2004	Onshore	21135	MI	Oscoda	Royalties	Gas	Unprocessed (Wet) Gas	 $ 9,439.01 
2004	Onshore	21135	MI	Oscoda	Royalties	Oil	Oil	 $ 36,477.51 
2004	Onshore	21137	MI	Otsego	Royalties	Gas	Unprocessed (Wet) Gas	 $ 10,454.56 
2004	Onshore	21143	MI	Roscommon	Royalties	Gas	Processed (Residue) Gas	 $ 9,382.79 
2004	Onshore	21143	MI	Roscommon	Royalties	Oil	Oil	 $ 32,946.08 
2004	Onshore	22075	MN	Lake	Other Revenues	Copper		 $ 12,827.43 
2004	Onshore	22075	MN	Lake	Other Revenues	Hardrock		 $ 11,275.00 
2004	Onshore	22137	MN	St Louis	Other Revenues	Copper		 $ 227.57 
2004	Onshore	23001	MS	Adams	Royalties	Oil	Oil	 $ 71,762.11 
2004	Onshore	23017	MS	Chickasaw	Royalties	Gas	Unprocessed (Wet) Gas	 $ 15,019.53 
2004	Onshore	23023	MS	Clarke	Royalties	Oil	Oil	 $ 380.90 
2004	Onshore	23031	MS	Covington	Royalties	Gas	Unprocessed (Wet) Gas	 $ 47.66 
2004	Onshore	23031	MS	Covington	Royalties	Oil	Oil	 $ 1,107.52 
2004	Onshore	23037	MS	Franklin	Royalties	Oil	Oil	 $ 454,883.36 
2004	Onshore	23045	MS	Hancock	Royalties	Gas	Unprocessed (Wet) Gas	 $ 5.36 
2004	Onshore	23045	MS	Hancock	Royalties	Oil	Condensate	 $ 79.58 
2004	Onshore	23061	MS	Jasper	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,584.52 
2004	Onshore	23065	MS	Jeffer Davis	Other Roy Vals	Oil & Gas		 $ 400.00 
2004	Onshore	23065	MS	Jeffer Davis	Royalties	Gas	Unprocessed (Wet) Gas	 $ 2,668.77 
2004	Onshore	23065	MS	Jeffer Davis	Royalties	Oil	Condensate	 $ 41.38 
2004	Onshore	23067	MS	Jones	Other Roy Vals	Oil & Gas		 $ 3,000.00 
2004	Onshore	23067	MS	Jones	Royalties	Gas	Unprocessed (Wet) Gas	 $ 22,785.69 
2004	Onshore	23067	MS	Jones	Royalties	Oil	Condensate	 $ 22,307.00 
2004	Onshore	23067	MS	Jones	Royalties	Oil	Oil	 $ 883.09 
2004	Onshore	23073	MS	Lamar	Royalties	Oil	Oil	 $ (10,426.72)
2004	Onshore	23077	MS	Lawrence	Royalties	Gas	Unprocessed (Wet) Gas	 $ 519.44 
2004	Onshore	23077	MS	Lawrence	Royalties	Oil	Condensate	 $ 25.18 
2004	Onshore	23087	MS	Lowndes	Royalties	Gas	Unprocessed (Wet) Gas	 $ 88,485.42 
2004	Onshore	23089	MS	Madison	Other Revenues	Oil & Gas		 $ 483.00 
2004	Onshore	23095	MS	Monroe	Royalties	Gas	Unprocessed (Wet) Gas	 $ 2,115.50 
2004	Onshore	23109	MS	Pearl River	Royalties	Gas	Unprocessed (Wet) Gas	 $ 25,972.02 
2004	Onshore	23109	MS	Pearl River	Royalties	Oil	Oil	 $ 21,616.70 
2004	Onshore	23111	MS	Perry	Royalties	Oil	Condensate	 $ 577,079.29 
2004	Onshore	23111	MS	Perry	Royalties	Oil	Oil	 $ 42,727.58 
2004	Onshore	23123	MS	Scott	Royalties	Oil	Oil	 $ 23,968.67 
2004	Onshore	23131	MS	Stone	Royalties	Gas	Unprocessed (Wet) Gas	 $ 71,848.77 
2004	Onshore	23153	MS	Wayne	Royalties	Gas	Gas Plant Products	 $ 331.37 
2004	Onshore	23153	MS	Wayne	Royalties	Gas	Processed (Residue) Gas	 $ 960.63 
2004	Onshore	23153	MS	Wayne	Royalties	Oil	Oil	 $ 355,437.92 
2004	Onshore	23157	MS	Wilkinson	Royalties	Gas	Processed (Residue) Gas	 $ 108,082.35 
2004	Onshore	23157	MS	Wilkinson	Royalties	Gas	Unprocessed (Wet) Gas	 $ (3,317.13)
2004	Onshore	23157	MS	Wilkinson	Royalties	Oil	Condensate	 $ (2,574.25)
2004	Onshore	23157	MS	Wilkinson	Royalties	Oil	Oil	 $ 59,073.93 
2004	Onshore	24055	MO	Crawford	Other Revenues	Hardrock		 $ 16,221.28 
2004	Onshore	24093	MO	Iron	Other Revenues	Hardrock		 $ 53,887.69 
2004	Onshore	24095	MO	Jackson	Other Revenues	Oil & Gas		 $ -   
2004	Onshore	24123	MO	Madison	Other Revenues	Hardrock		 $ 3,420.00 
2004	Onshore	24179	MO	Reynolds	Other Revenues	Hardrock		 $ 84,130.00 
2004	Onshore	24203	MO	Shannon	Other Revenues	Hardrock		 $ 2,880.00 
2004	Onshore	24221	MO	Washington	Other Revenues	Hardrock		 $ 6,536.00 
2004	Onshore	25003	MT	Big Horn	Other Revenues	Oil & Gas		 $ 24,523.09 
2004	Onshore	25003	MT	Big Horn	Other Roy Vals	Coal		 $ 75,000.00 
2004	Onshore	25003	MT	Big Horn	Royalties	Coal	Coal-Subbituminous-Raw	 $ (671,286.55)
2004	Onshore	25003	MT	Big Horn	Royalties	Gas	Coal Bed Methane	 $ 1,140,176.17 
2004	Onshore	25005	MT	Blaine	Other Revenues	Oil & Gas		 $ 56,382.43 
2004	Onshore	25005	MT	Blaine	Other Roy Vals	Oil & Gas		 $ 61,289.99 
2004	Onshore	25005	MT	Blaine	Royalties	Gas	Fuel Gas	 $ 320.20 
2004	Onshore	25005	MT	Blaine	Royalties	Gas	Processed (Residue) Gas	 $ 10,587.25 
2004	Onshore	25005	MT	Blaine	Royalties	Gas	Unprocessed (Wet) Gas	 $ 1,511,982.10 
2004	Onshore	25005	MT	Blaine	Royalties	Oil	Oil	 $ 151,414.32 
2004	Onshore	25009	MT	Carbon	Other Revenues	Oil & Gas		 $ 23,023.78 
2004	Onshore	25009	MT	Carbon	Other Roy Vals	Oil & Gas		 $ 5,875.00 
2004	Onshore	25009	MT	Carbon	Royalties	Gas	Gas Plant Products	 $ 84,931.92 
2004	Onshore	25009	MT	Carbon	Royalties	Gas	Processed (Residue) Gas	 $ 17,002.60 
2004	Onshore	25009	MT	Carbon	Royalties	Gas	Unprocessed (Wet) Gas	 $ 78,102.23 
2004	Onshore	25009	MT	Carbon	Royalties	Oil	Condensate	 $ 1,755.19 
2004	Onshore	25009	MT	Carbon	Royalties	Oil	Oil	 $ 1,065,912.25 
2004	Onshore	25009	MT	Carbon	Royalties	Other	Sulfur	 $ 986.36 
2004	Onshore	25011	MT	Carter	Other Revenues	Oil & Gas		 $ 20,534.00 
2004	Onshore	25011	MT	Carter	Royalties	Oil	Oil	 $ 1,790.26 
2004	Onshore	25015	MT	Chouteau	Other Revenues	Oil & Gas		 $ 17,309.93 
2004	Onshore	25015	MT	Chouteau	Other Roy Vals	Oil & Gas		 $ 17,328.95 
2004	Onshore	25015	MT	Chouteau	Royalties	Gas	Fuel Gas	 $ 439.87 
2004	Onshore	25015	MT	Chouteau	Royalties	Gas	Unprocessed (Wet) Gas	 $ 218,659.51 
2004	Onshore	25017	MT	Custer	Royalties	Gas	Unprocessed (Wet) Gas	 $ 26,114.53 
2004	Onshore	25021	MT	Dawson	Other Roy Vals	Oil & Gas		 $ (6,044.19)
2004	Onshore	25021	MT	Dawson	Royalties	Gas	Gas Plant Products	 $ 1,062.05 
2004	Onshore	25021	MT	Dawson	Royalties	Gas	Processed (Residue) Gas	 $ 20.43 
2004	Onshore	25021	MT	Dawson	Royalties	Oil	Oil	 $ 1,340,791.72 
2004	Onshore	25025	MT	Fallon	Other Revenues	Oil & Gas		 $ 88,863.33 
2004	Onshore	25025	MT	Fallon	Royalties	Gas	Gas Plant Products	 $ 108,676.13 
2004	Onshore	25025	MT	Fallon	Royalties	Gas	Processed (Residue) Gas	 $ 66,147.84 
2004	Onshore	25025	MT	Fallon	Royalties	Gas	Unprocessed (Wet) Gas	 $ 2,434,019.43 
2004	Onshore	25025	MT	Fallon	Royalties	Oil	Condensate	 $ (2,616.07)
2004	Onshore	25025	MT	Fallon	Royalties	Oil	Drip or Scrubber Condensate	 $ 2,591.03 
2004	Onshore	25025	MT	Fallon	Royalties	Oil	Oil	 $ 7,930,447.01 
2004	Onshore	25027	MT	Fergus	Other Revenues	Oil & Gas		 $ 6,201.00 
2004	Onshore	25027	MT	Fergus	Royalties	Gas	Unprocessed (Wet) Gas	 $ 3,678.07 
2004	Onshore	25033	MT	Garfield	Royalties	Oil	Oil	 $ 2,111.23 
2004	Onshore	25035	MT	Glacier	Other Revenues	Oil & Gas		 $ 844.37 
2004	Onshore	25035	MT	Glacier	Royalties	Gas	Gas Plant Products	 $ 743.65 
2004	Onshore	25035	MT	Glacier	Royalties	Gas	Processed (Residue) Gas	 $ 3,789.24 
2004	Onshore	25035	MT	Glacier	Royalties	Gas	Unprocessed (Wet) Gas	 $ 10,523.50 
2004	Onshore	25035	MT	Glacier	Royalties	Oil	Oil	 $ 10,028.96 
2004	Onshore	25041	MT	Hill	Other Revenues	Oil & Gas		 $ 2,198.65 
2004	Onshore	25041	MT	Hill	Other Roy Vals	Oil & Gas		 $ 13,302.68 
2004	Onshore	25041	MT	Hill	Royalties	Gas	Fuel Gas	 $ 235.74 
