Land Category	Calendar Year	Ofshore Region	Planning Area	Offshore Area	Protraction	Volume Type	Commodity	Product	 Sales Volumes 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	NGL	Gas Plant Products (gal)	  17,961,213.27 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	Oil	Condensate (bbl)	  581,974.57 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  1,576.31 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	Oil	Inlet Scrubber (bbl)	  3,411.07 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area	LA10	Royalty	Oil	Oil (bbl)	  8,006,511.28 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Gas	Processed (Residue) Gas (mcf)	  21,774,685.28 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  6,964,698.30 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	NGL	Gas Plant Products (gal)	  32,183,119.09 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Oil	Condensate (bbl)	  374,973.26 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  1,449.01 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Oil	Inlet Scrubber (bbl)	  9,791.63 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Oil	Oil (bbl)	  10,342,108.94 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Main Pass Area, South and East Addition	LA10A	Royalty	Other Products	Salt (ton)	  24,254.00 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Gas	Flash Gas (mcf)	  17,621.00 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Gas	Processed (Residue) Gas (mcf)	  390,700,408.20 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  48,238,714.21 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	NGL	Gas Plant Products (gal)	  582,169,139.66 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Oil	Condensate (bbl)	  8,583,593.41 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  196,123.76 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Oil	Inlet Scrubber (bbl)	  7,305.94 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mississippi Canyon	NH16-10	Royalty	Oil	Oil (bbl)	  153,358,462.54 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	Gas	Processed (Residue) Gas (mcf)	  33,748,893.30 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  22,320,813.78 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	NGL	Gas Plant Products (gal)	  25,870,577.96 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	Oil	Condensate (bbl)	  2,007.16 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	Oil	Oil (bbl)	  60.99 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	Oil	Other Liquid Hydrocarbons (bbl)	  4,661.21 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Mobile	NH16-04	Royalty	Other Products	Sulfur (lton)	  2,364.31 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Sabine Pass Area	LA12	Royalty	Gas	Processed (Residue) Gas (mcf)	  149,179.36 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Sabine Pass Area	LA12	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  179,720.00 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Sabine Pass Area	LA12	Royalty	NGL	Gas Plant Products (gal)	  281,923.95 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Sabine Pass Area	LA12	Royalty	Oil	Condensate (bbl)	  653.14 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Sabine Pass Area	LA12	Royalty	Oil	Oil (bbl)	  102,781.63 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Gas	Flash Gas (mcf)	  104,528.57 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Gas	Fuel Gas (mcf)	  1,162,046.83 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Gas	Gas Lost - Flared or Vented (mcf)	  37,496.00 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Gas	Processed (Residue) Gas (mcf)	  70,880,668.83 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  29,430,703.60 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	NGL	Gas Plant Products (gal)	  54,181,352.33 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Oil	Condensate (bbl)	  1,330,495.32 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  46,761.41 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Oil	Inlet Scrubber (bbl)	  178.40 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area	LA5	Royalty	Oil	Oil (bbl)	  14,809,102.75 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Gas	Flash Gas (mcf)	  60,604.23 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Gas	Processed (Residue) Gas (mcf)	  22,885,270.02 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  5,236,323.46 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	NGL	Gas Plant Products (gal)	  21,470,094.65 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Oil	Condensate (bbl)	  1,013,814.69 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  20,579.77 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Oil	Inlet Scrubber (bbl)	  55.46 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Ship Shoal Area, South Addition	LA5A	Royalty	Oil	Oil (bbl)	  2,307,206.07 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Gas	Flash Gas (mcf)	  8,576.00 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Gas	Fuel Gas (mcf)	  1,362,611.58 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Gas	Processed (Residue) Gas (mcf)	  70,506,920.58 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  8,749,164.39 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	NGL	Gas Plant Products (gal)	  120,911,857.49 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Oil	Condensate (bbl)	  2,153,562.97 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  22,571.87 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Oil	Inlet Scrubber (bbl)	  63.91 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, North Addition	LA3D	Royalty	Oil	Oil (bbl)	  5,162,598.03 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Gas	Flash Gas (mcf)	  16,405.90 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Gas	Processed (Residue) Gas (mcf)	  25,421,887.30 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  942,277.21 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	NGL	Gas Plant Products (gal)	  22,531,295.74 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Oil	Condensate (bbl)	  1,187,994.43 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  6,298.87 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Oil	Inlet Scrubber (bbl)	  166.26 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Marsh Island Area, South Addition	LA3C	Royalty	Oil	Oil (bbl)	  5,875,368.35 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Gas	Fuel Gas (mcf)	  36,275.14 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Gas	Processed (Residue) Gas (mcf)	  5,840,649.21 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  1,763,928.84 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	NGL	Gas Plant Products (gal)	  8,181,575.97 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Oil	Condensate (bbl)	  2,119.08 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  0.00 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Oil	Inlet Scrubber (bbl)	  64.30 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area	LA9	Royalty	Oil	Oil (bbl)	  3,553,040.61 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Gas	Fuel Gas (mcf)	  365,187.86 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Gas	Processed (Residue) Gas (mcf)	  8,533,918.08 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  4,079,930.05 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	NGL	Gas Plant Products (gal)	  9,653,088.05 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Oil	Condensate (bbl)	  90,444.00 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  1,039.23 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Oil	Inlet Scrubber (bbl)	  485.43 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pass Area, South and East Addition	LA9A	Royalty	Oil	Oil (bbl)	  2,726,243.96 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Gas	Flash Gas (mcf)	  41,454.74 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Gas	Fuel Gas (mcf)	  181,000.10 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Gas	Gas Lost - Flared or Vented (mcf)	  36.00 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Gas	Processed (Residue) Gas (mcf)	  18,606,403.22 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  3,083,157.55 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	NGL	Gas Plant Products (gal)	  105,146,319.47 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Oil	Condensate (bbl)	  258,593.76 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  37,893.62 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Oil	Inlet Scrubber (bbl)	  1,366.58 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Pelto Area	LA6B	Royalty	Oil	Oil (bbl)	  1,828,129.78 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Gas	Flash Gas (mcf)	  315,600.22 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Gas	Fuel Gas (mcf)	  994,545.92 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Gas	Gas Lost - Flared or Vented (mcf)	  6,716.03 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Gas	Processed (Residue) Gas (mcf)	  102,934,693.25 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  19,273,578.34 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	NGL	Gas Plant Products (gal)	  103,660,383.17 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Oil	Condensate (bbl)	  1,723,776.33 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  205,725.87 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Oil	Oil (bbl)	  20,948,003.96 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier and Bay Marchand Areas	LA6	Royalty	Oil	Other Liquid Hydrocarbons (bbl)	  5,088.06 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Gas	Flash Gas (mcf)	  67,896.55 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Gas	Processed (Residue) Gas (mcf)	  16,052,730.81 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  4,094,711.61 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	NGL	Gas Plant Products (gal)	  20,359,828.69 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Oil	Condensate (bbl)	  444,991.45 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  25,831.24 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Oil	Oil (bbl)	  3,391,081.39 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	South Timbalier Area, South Addition	LA6A	Royalty	Oil	Other Liquid Hydrocarbons (bbl)	  200.50 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Gas	Flash Gas (mcf)	  48,368.01 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Gas	Fuel Gas (mcf)	  197,780.01 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Gas	Processed (Residue) Gas (mcf)	  51,707,766.23 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  28,828,059.51 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	NGL	Gas Plant Products (gal)	  30,295,136.10 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Oil	Condensate (bbl)	  645,741.16 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  8,396.41 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Oil	Inlet Scrubber (bbl)	  3.26 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area	LA3	Royalty	Oil	Oil (bbl)	  2,366,140.35 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Gas	Flash Gas (mcf)	  3,225.50 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Gas	Processed (Residue) Gas (mcf)	  19,112,741.94 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  7,703,511.82 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	NGL	Gas Plant Products (gal)	  14,505,504.34 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Oil	Condensate (bbl)	  1,329,935.85 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  3,455.87 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Oil	Inlet Scrubber (bbl)	  80.47 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Vermilion Area, South Addition	LA3B	Royalty	Oil	Oil (bbl)	  3,473,521.06 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	Gas	Processed (Residue) Gas (mcf)	  130,592,855.60 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  16,687,028.76 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	NGL	Gas Plant Products (gal)	  237,463,478.59 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	Oil	Condensate (bbl)	  322,804.39 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  246,958.70 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	Viosca Knoll	NH16-07	Royalty	Oil	Oil (bbl)	  25,068,288.01 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalty	Gas	Flash Gas (mcf)	  309,166.57 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalty	Gas	Fuel Gas (mcf)	  579,975.32 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalty	Gas	Gas Lost - Flared or Vented (mcf)	  0.00 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalty	Gas	Processed (Residue) Gas (mcf)	  127,499,374.42 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  47,912,312.11 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalty	NGL	Gas Plant Products (gal)	  117,845,750.07 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalty	Oil	Condensate (bbl)	  1,747,992.91 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  25,240.19 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area	LA1	Royalty	Oil	Oil (bbl)	  1,242,423.45 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalty	Gas	Flash Gas (mcf)	  24,369.34 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalty	Gas	Processed (Residue) Gas (mcf)	  22,137,042.57 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalty	Gas	Unprocessed (Wet) Gas (mcf)	  25,728,185.58 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalty	NGL	Gas Plant Products (gal)	  9,435,658.32 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalty	Oil	Condensate (bbl)	  327,825.57 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalty	Oil	Drip or Scrubber Condensate (bbl)	  2,765.13 
Federal Offshore	2007	Gulf of Mexico	Central Gulf of Mexico	West Cameron Area, South Addition	LA1B	Royalty	Oil	Oil (bbl)	  883,414.29 
