Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Coal Supply Region	Production (short tons)	Average Employees	Labor Hours
2014	4608465	Toms Fork Loadout	West Virginia (Southern)	Kanawha	Active	Surface	Operating Subsidiary	Preparation Plant	Coyote Coal Company Llc	100 Toms Fork Road, Eskdale, WV 25075		Appalachia Central	0	15	37,626
2014	4608465	Toms Fork Loadout	West Virginia (Southern)	Kanawha	Active	Underground	Operating Subsidiary	Preparation Plant	Coyote Coal Company Llc	100 Toms Fork Road, Eskdale, WV 25075		Appalachia Central	0	34	87,793
2014	4608571	Wet Branch Prep Plant	West Virginia (Southern)	Kanawha	Active	Underground	Indepedent Producer Operator	Preparation Plant	Speed Mining Llc	P.O. Box 99, Dawes, WV 25054		Appalachia Central	0	64	153,217
2014	4608596	Fourmile Fork	West Virginia (Southern)	Kanawha	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Pritchard Mining Co Inc.	P.O. Box 3311, Charleston, WV 25333		Appalachia Central	17,371	5	10,683
2014	4608849	Dry Branch Surface No 1	West Virginia (Southern)	Kanawha	Active	Surface	Indepedent Producer Operator	Mine only	Pritchard Mining Company Inc	P.O. Box 3311, Charleston, WV 25333		Appalachia Central	135,565	25	62,185
2014	4608869	Quincy Manufactured Home Park	West Virginia (Southern)	Kanawha	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Development Services Inc	400 Patterson Lane Suite 200, Charleston, WV 25311		Appalachia Central	37,041	15	27,912
2014	4608899	Wildcat Surface Mine	West Virginia (Southern)	Kanawha	Active	Surface	Indepedent Producer Operator	Mine only	Award Development, Llc	3421 Springlake Drive, Lexington, KY 40517		Appalachia Central	38,590	12	17,680
2014	4608906	S11 Keystone Surface Mine	West Virginia (Southern)	Kanawha	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Revelation Energy, Llc	1051 Main Street, Milton, WV 25541		Appalachia Central	84,107	13	38,349
2014	4608961	Marmet Dock	West Virginia (Southern)	Kanawha	Active	Surface	Indepedent Producer Operator	Preparation Plant	Alex Energy Inc.	782 Robinson Creek Road, Madison, WV 25130		Appalachia Central	0	5	10,920
2014	4608961	Marmet Dock	West Virginia (Southern)	Kanawha	Active	Underground	Indepedent Producer Operator	Preparation Plant	Alex Energy Inc.	782 Robinson Creek Road, Madison, WV 25130		Appalachia Central	0	5	10,920
2014	4609153	Samples Mine Highwall Miner	West Virginia (Southern)	Kanawha	Active	Surface	Operating Subsidiary	Mine only	Catenary Coal Company Llc	100 Toms Fork Road, Eskdale, WV 25075		Appalachia Central	146,020	10	28,883
2014	4609170	Four Mile Surface Mine No 2	West Virginia (Southern)	Kanawha	Active	Surface	Indepedent Producer Operator	Mine only	Long Flame Coal Corp	13905 Maccorkle Ave, Suite 200, Chesapeake, WV 25315		Appalachia Central	624,814	64	158,527
2014	4609221	Slabcamp	West Virginia (Southern)	Kanawha	Active	Underground	Operating Subsidiary	Mine only	Mammoth Coal Co.	P.O. Box 150, Cannelton, WV 25036		Appalachia Central	939,270	113	268,560
2014	4609226	Five Mile Prep Plt & Refuse Im	West Virginia (Southern)	Kanawha	Active	Underground	Indepedent Producer Operator	Preparation Plant	Midland Trail Energy, Llc	P.O. Box 366, Tad, WV 25201		Appalachia Central	0	35	81,689
2014	4609230	Winchester Mine	West Virginia (Southern)	Kanawha	Active	Underground	Operating Subsidiary	Mine only	Remington Llc	800 Toms Fork Road, Eskdale, WV 25075		Appalachia Central	928,812	167	414,196
2014	4609285	Briar Mountain Surface Mine	West Virginia (Southern)	Kanawha	Active	Surface	Indepedent Producer Operator	Mine only	Ed Coal Inc	P.O. Box 726, Ceredo, WV 25507		Appalachia Central	400,769	36	70,434
2014	4609296	Mine No. 2	West Virginia (Southern)	Kanawha	Active	Underground	Indepedent Producer Operator	Mine only	Selah Corporation	P.O. Box 1375, Gilbert, WV 25261		Appalachia Central	361,908	47	113,106
2014	4609297	Bc No. 1 Deep Mine	West Virginia (Southern)	Kanawha	Active	Underground	Indepedent Producer Operator	Mine only	Midland Trail Energy Llc	P.O. Box 366, Tad, WV 25201		Appalachia Central	1,230,989	131	338,096
2014	4608752	Fork Creek Prep Plant	West Virginia (Southern)	Lincoln	Active	Surface	Operating Subsidiary	Preparation Plant	Coal River Processing Llc	P.O. Box 79, Alum Creek, WV 25003		Appalachia Central	0	20	48,037
2014	4608752	Fork Creek Prep Plant	West Virginia (Southern)	Lincoln	Active	Underground	Operating Subsidiary	Preparation Plant	Coal River Processing Llc	P.O. Box 79, Alum Creek, WV 25003		Appalachia Central	0	8	20,587
2014	1519725	No. 2 Auger	West Virginia (Southern)	Logan	Active	Surface	Indepedent Producer Operator	Mine only	Augustus Augering And Contract	229 Kelly Branch Road, Salyersville, KY 41465		Appalachia Central	14,100	2	700
2014	4601368	Fanco	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Preparation Plant	Apogee Coal Company Llc	Hc61 Box 156, Yolyn, WV 25654	United Mine Workers Of America	Appalachia Central	0	6	15,399
2014	4602140	Saunders Preparation Plant	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Preparation Plant	Greenbrier Minerals, Llc	P.O. Box 446, Man, WV 25635		Appalachia Central	0	1	3,379
2014	4602140	Saunders Preparation Plant	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Preparation Plant	Greenbrier Minerals, Llc	P.O. Box 446, Man, WV 25635		Appalachia Central	0	49	109,255
2014	4602515	Preparation Plant	West Virginia (Southern)	Logan	Active, men working, not producing	Surface	Indepedent Producer Operator	Preparation Plant	Stirrat Coal Company	P.O. Box 1098, Holden, WV 25625		Appalachia Central	0	2	4,644
2014	4602515	Preparation Plant	West Virginia (Southern)	Logan	Active, men working, not producing	Underground	Indepedent Producer Operator	Preparation Plant	Stirrat Coal Company	P.O. Box 1098, Holden, WV 25625		Appalachia Central	0	2	4,643
2014	4604315	Elk Lick Tipple	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Preparation Plant	Greenbrier Minerals, Llc	P.O. Box 446, Man, WV 25635		Appalachia Central	0	8	18,502
2014	4604315	Elk Lick Tipple	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Preparation Plant	Greenbrier Minerals, Llc	P.O. Box 446, Man, WV 25635		Appalachia Central	0	8	18,502
2014	4604669	Alex Energy Loadout	West Virginia (Southern)	Logan	Active	Surface	Indepedent Producer Operator	Preparation Plant	Highland Mining Company	P.O. Box 1098, Holden, WV 25625		Appalachia Central	0	2	4,510
2014	4604669	Alex Energy Loadout	West Virginia (Southern)	Logan	Active	Underground	Indepedent Producer Operator	Preparation Plant	Highland Mining Company	P.O. Box 1098, Holden, WV 25625		Appalachia Central	0	2	4,510
2014	4605086	Rum Creek Preparation Plant	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Preparation Plant	Bandmill Coal Corp	P.O. Box 1076, Holden, WV 25625		Appalachia Central	0	21	48,026
2014	4605086	Rum Creek Preparation Plant	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Preparation Plant	Bandmill Coal Corp	P.O. Box 1076, Holden, WV 25625		Appalachia Central	0	33	78,357
2014	4605909	Holden No 22 Preparation Plant	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Preparation Plant	Coal Mac Inc	P.O. Box 1050, Holden, WV 25625		Appalachia Central	0	26	34,608
2014	4605909	Holden No 22 Preparation Plant	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Preparation Plant	Coal Mac Inc	P.O. Box 1050, Holden, WV 25625		Appalachia Central	0	4	4,719
2014	4606750	Eagle Creek No 5 Mine	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Mine only	Eagle Creek Mining Llc	P.O. Box 1200, Robinson Cree, KY 41560		Appalachia Central	309,997	20	53,978
2014	4608249	Surface No 1	West Virginia (Southern)	Logan	Active	Surface	Indepedent Producer Operator	Mine only	Stollings Trucking Co., Inc.	P.O. Box 328, Mount Gay, WV 25637		Appalachia Central	143,434	35	65,331
2014	4608570	Coalburg No 2 Mine	West Virginia (Southern)	Logan	Permanently abandoned	Underground	Operating Subsidiary	Mine only	Rio Group, Inc.	P.O. Box 4572, Chapmanville, WV 25508		Appalachia Central	68,279	25	28,793
2014	4608636	No. 2	West Virginia (Southern)	Logan	Active	Underground	Indepedent Producer Operator	Mine only	Rockhouse Creek Development Ll	P.O. Box 1389, Gilbert, WV 25621		Appalachia Central	134,858	62	107,276
2014	4608789	Trace Fork Surface Mine	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Mine only	Highland Mining Company	P.O. Box 1116, Holden, WV 25625		Appalachia Central	166,562	18	47,259
2014	4608801	Aracoma Alma Mine #1	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Mine only	Aracoma Coal Company Inc	P.O. Box 1120, Holden, WV 25625		Appalachia Central	1,123,470	215	510,697
2014	4608802	Hernshaw Mine	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Mine only	Aracoma Coal Company Inc	P.O. Box 1120, Holden, WV 25625		Appalachia Central	385,135	78	179,455
2014	4608838	Superior Surface Mine	West Virginia (Southern)	Logan	Active	Surface	Indepedent Producer Operator	Mine only	Highland Mining Company	P.O. Box 1098, Holden, WV 25625		Appalachia Central	925,235	84	193,242
2014	4608917	Snap Creek No 1 Surface	West Virginia (Southern)	Logan	Active	Surface	Indepedent Producer Operator	Mine only	Chafin Branch Coal Co Llc	P.O. Box 1389, Gilbert, WV 25621		Appalachia Central	22,958	15	5,228
2014	4608939	Guyan	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Mine only	Apogee Coal Company Llc	Hc 61 Box 156, Yolyn, WV 25654	United Mine Workers Of America	Appalachia Central	260,221	22	63,147
2014	4608973	Wv-3 Surface Mine	West Virginia (Southern)	Logan	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Kentucky Fuel Corporation	818 North Eisenhower Drive, Beckley, WV 25801		Appalachia Central	219,782	67	138,377
2014	4608984	Coal-Mac Inc Holden #22 Surfac	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Mine only	Phoenix Coal-Mac Mining Inc	P.O. Box 1050, Holden, WV 25625		Appalachia Central	2,760,005	253	650,729
2014	4609029	Mountaineer Ii Mine	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Mine only	Mingo Logan Coal Company	P.O. Box E, Sharples, WV 25183		Appalachia Central	1,972,772	331	824,641
2014	4609046	Cardinal Preparation Plant	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Preparation Plant	Mingo Logan Coal Company	P.O. Box E, Sharples, WV 25183		Appalachia Central	0	4	9,728
2014	4609046	Cardinal Preparation Plant	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Preparation Plant	Mingo Logan Coal Company	P.O. Box E, Sharples, WV 25183		Appalachia Central	0	24	59,757
2014	4609101	Toney Fork Surface Mine	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Mine only	Greenbrier Minerals, Llc	P.O. Box 446, Man, WV 25635		Appalachia Central	927,042	69	182,721
2014	4609174	Spruce No. 1 Mine	West Virginia (Southern)	Logan	Active	Surface	Contractor	Mine only	Eagle Creek Mining Llc	P.O. Box 1200, Robinson, KY 41560		Appalachia Central	685,989	45	119,958
2014	4609204	Reylas Surface Mine	West Virginia (Southern)	Logan	Active	Surface	Operating Subsidiary	Mine only	Highland Mining Company	P.O. Box 1098, Holden, WV 25625		Appalachia Central	872,796	90	221,665
2014	4609217	Powellton #1 Mine	West Virginia (Southern)	Logan	Active	Underground	Operating Subsidiary	Mine only	Greenbrier Minerals, Llc	P.O. Box 446, Man, WV 25635		Appalachia Central	773,946	180	477,473
2014	4609299	Cedar Grove #1 Mine	West Virginia (Southern)	Logan	Active, men working, not producing	Underground	Operating Subsidiary	Mine only	Aracoma Coal Company	P.O. Box 1120, Holden, WV 25625		Appalachia Central	61,160	47	35,180
2014	4609361	Cedar Grove #2 Mine	West Virginia (Southern)	Logan	Active	Underground	Indepedent Producer Operator	Mine only	Aracoma Coal Company	P.O. Box 1098, Holden, WV 25625		Appalachia Central	392,189	58	125,293
2014	4609383	Mine No 1	West Virginia (Southern)	Logan	Active	Underground	Indepedent Producer Operator	Mine only	Appalachian Mining And Reclama	1316 Porter Road, Catlettsburg, KY 41129		Appalachia Central	12,069	14	16,263
2014	1518890	Southeastern Auger No. 1	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Southeastern Coal Inc.	342 Chadwick Dr, Tazewell, VA 24651		Appalachia Central	5,926	2	428
2014	4602380	Bishop Impoundment Area	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Chestnut Land Holdings, Llc	818 North Eisenhower Drive, Beckley, WV 25801		Appalachia Central	79,098	70	98,947
2014	4603303	Superior Cleaning Plant	West Virginia (Southern)	Mcdowell	Active	Surface	Contractor	Preparation Plant	Superior Processing, Inc.	356 S College Ave, Bluefield, VA 24605		Appalachia Central	0	1	1,804
2014	4603303	Superior Cleaning Plant	West Virginia (Southern)	Mcdowell	Active	Underground	Contractor	Preparation Plant	Superior Processing, Inc.	356 S College Ave, Bluefield, VA 24605		Appalachia Central	0	18	43,286
2014	4605449	Amonate Preparation Plant	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Preparation Plant	Consol Amonate Facility Llc	State Route 460, Oakwood, VA 24631	United Mine Workers Of America	Appalachia Central	0	5	6,474
2014	4605695	Totten Ridge Surface Mine No.1	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Wellston Coal, Llc	15113 Mendota Road, Abingdon, VA 24651		Appalachia Central	4,533	16	12,229
2014	4605741	Low Gap Surface Mine	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Extra Energy, Inc.	P.O. Box 10, Bishop, VA 24604		Appalachia Central	203,797	40	96,160
2014	4605872	Litwar Preparation Plant	West Virginia (Southern)	Mcdowell	Active	Surface	Operating Subsidiary	Preparation Plant	Litwar Processing Company, Llc	P.O. Box 727, Iaeger, WV 24844	United Mine Workers Of America	Appalachia Central	0	19	50,498
2014	4605872	Litwar Preparation Plant	West Virginia (Southern)	Mcdowell	Active	Underground	Operating Subsidiary	Preparation Plant	Litwar Processing Company, Llc	P.O. Box 727, Iaeger, WV 24844	United Mine Workers Of America	Appalachia Central	0	11	29,658
2014	4606265	Sewell Mine B	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Raw Coal Mining Company, Inc.	356 South College Ave., Bluefield, VA 24605		Appalachia Central	113,105	37	78,213
2014	4606578	Red Fox Surface Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Justice Energy Company Inc	100 Cranberry Creek Drive, Beckley, WV 25801	United Mine Workers Of America	Appalachia Central	7,957	12	19,396
2014	4606609	Skyway Ii Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Skyway Strip, Inc	P.O. Box 770, Bluefield, WV 24701		Appalachia Central	39,393	18	20,163
2014	4606843	No 2 Mine	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Sally Ann Coal Company Inc	P.O. Box 770, Bluefield, WV 24701		Appalachia Central	65,789	12	32,148
2014	4607852	Big Creek Washer	West Virginia (Southern)	Mcdowell	Active	Surface	Contractor	Preparation Plant	Baystar Coal Company Inc	P.O. Box 1030, Bluefield, VA 24605		Appalachia Central	0	0	940
2014	4607852	Big Creek Washer	West Virginia (Southern)	Mcdowell	Active	Underground	Contractor	Preparation Plant	Baystar Coal Company Inc	P.O. Box 1030, Bluefield, VA 24605		Appalachia Central	0	14	30,377
2014	4608131	Mine No. 35	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Xmv, Inc.	640 Clover Dew Dairy Road, Princeton, WV 24740		Appalachia Central	121,804	50	121,914
2014	4608419	Mine No. 3	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Resurrection Coal Company, Inc	P.O. Box 480, Iaeger, WV 24844		Appalachia Central	241	3	527
2014	4608444	No. 1	West Virginia (Southern)	Mcdowell	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	Vansant Coal Corporation	149 Two Pond Lane, Jolo, WV 24850		Appalachia Central	31,084	17	27,389
2014	4608646	Mine No 3	West Virginia (Southern)	Mcdowell	Temporarily closed	Underground	Indepedent Producer Operator	Mine and Preparation Plant	Rock N Roll Coal Company Inc	4641 Greenbrier Mtn. Rd., Panther, WV 24872		Appalachia Central	12,978	10	14,919
2014	4608647	Eckman Surface Mine	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Extra Energy, Inc.	P.O. Box 10, Bishop, VA 24604		Appalachia Central	566,404	96	297,569
2014	4608955	Mine No. 2	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Resurrection Coal Company, Inc	P.O. Box 269, Jolo, WV 24850		Appalachia Central	26,169	11	19,923
2014	4608990	No. 39 Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Bluestone Coal Corporation	100 Cranberry Creek Drive, Beckley, WV 25801		Appalachia Central	285	1	253
2014	4609007	Red Ash Highwall Miner	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Bundy Auger Mining, Inc.	2005 Webster Rd, Summersville, WV 26651		Appalachia Central	49,473	7	12,135
2014	4609052	Bam 7 - Skyway #2 Mine	West Virginia (Southern)	Mcdowell	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Bundy Auger Mining Inc	2005 Webster Road, Summersville, WV 26651		Appalachia Central	5,693	2	1,196
2014	4609066	Cucumber Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Operating Subsidiary	Mine only	Brooks Run South Mining, Llc	208 Business Street, Beckley, WV 25801		Appalachia Central	208,694	66	152,171
2014	4609069	Mine No. 6	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Darty Leasing, Inc.	P.O. Box 419, Iaeger, WV 24844		Appalachia Central	52,834	25	46,988
2014	4609093	Mine No. 7	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine and Preparation Plant	Rock N Roll Coal Company, Inc.	4641 Greenbrier Mtn Rd, Panther, WV 24872		Appalachia Central	598	5	8,799
2014	4609100	Mountain Fork No 2	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	C & A Coal Company	P.O. Box 1030, Bluefield, VA 24605		Appalachia Central	80,213	12	21,620
2014	4609182	Highwall Miner #1	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Twin State Mining Inc	P.O. Box 10, Bishop, VA 24619		Appalachia Central	48,900	6	12,704
2014	4609188	Westchester Mine	West Virginia (Southern)	Mcdowell	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	Wf Coal Sales, Inc.	P.O. Box 275, Premier, WV 24878		Appalachia Central	5,540	17	8,389
2014	4609198	Caretta #3 Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Rs Mining Inc	P.O. Box 1090, Oceana, WV 24870		Appalachia Central	43,357	13	11,289
2014	4609207	Mine No 2	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Harman Branch Mining Inc	Hc 32 Box 588, War, WV 24892		Appalachia Central	35,059	17	23,916
2014	4609257	Johnnycake Mine No. 1	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Miracle Mining, Llc	P.O. Box 142, Justice, WV 24851		Appalachia Central	62,907	26	60,160
2014	4609261	Mine No. 39	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Indepedent Producer Operator	Mine only	Xmv, Inc.	640 Clover Dew Dairy Road, Princeton, WV 24740		Appalachia Central	210,095	87	209,653
2014	4609271	Mine No 3	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Underground	Contractor	Mine only	Ambush Mining Inc	Hc 32 Box 588, War, WV 24892		Appalachia Central	35,819	16	20,434
2014	4609298	Mine No. 40	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Xmv, Inc.	640 Clover Dew Dairy Road, Princeton, WV 24740		Appalachia Central	172,738	52	129,274
2014	4609348	Horse Creek No 1	West Virginia (Southern)	Mcdowell	Active	Underground	Operating Subsidiary	Mine only	Brooks Run South Mining, Llc	208 Business Street, Beckley, WV 25801		Appalachia Central	197,123	67	155,409
2014	4609357	Eckman Processing Plant	West Virginia (Southern)	Mcdowell	Temporarily closed	Surface	Indepedent Producer Operator	Preparation Plant	Dra Taggart Site Services, Llc	4000 Town Center Blvd. Ste 200, Canonsburg, PA 15317		Appalachia Central	0	4	8,565
2014	4609357	Eckman Processing Plant	West Virginia (Southern)	Mcdowell	Temporarily closed	Underground	Indepedent Producer Operator	Preparation Plant	Dra Taggart Site Services, Llc	4000 Town Center Blvd. Ste 200, Canonsburg, PA 15317		Appalachia Central	0	15	34,258
2014	4609378	Mine No. 42	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Xmv, Inc.	640 Clover Dew Dairy Road, Princeton, WV 24740		Appalachia Central	361,491	93	247,321
2014	4609386	Quarry No 2	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Gmax Quarry, Inc.	3324 Pennsylvania Ave, Suite B, Charleston, WV 25302		Appalachia Central	3,306	7	15,284
2014	4609387	Lower War Eagle Mine	West Virginia (Southern)	Mcdowell	Active	Underground	Operating Subsidiary	Mine only	Brooks Run South Mining, Llc	208 Business Street, Beckley, WV 25801		Appalachia Central	257,370	64	133,265
2014	4609426	Garland Surface Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Eagle Creek Mining Llc	P.O. Box 328, Mount Gay, WV 25637		Appalachia Central	43,880	12	22,891
2014	4609455	Sewell Mine R	West Virginia (Southern)	Mcdowell	Active	Underground	Indepedent Producer Operator	Mine only	Raw Coal Mining Company, Inc.	356 South College Avenue, Bluefield, VA 24605		Appalachia Central	66,107	14	30,496
2014	4609477	Tea Branch Surface Mine	West Virginia (Southern)	Mcdowell	Active, men working, not producing	Surface	Indepedent Producer Operator	Mine only	Extra Energy, Inc.	640 Clover Dew Dairy Road, Princeton, WV 24740		Appalachia Central	29,047	14	22,283
2014	4609480	Skyway Iii Mine	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Skyway Strip, Inc.	356 S. College Ave, Bluefield, VA 24605		Appalachia Central	34,917	16	18,127
2014	4609481	Red Ash Highwall Mine #1	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Caretta Minerals, Llc	P.O. Box 309, Prosperity, WV 25909		Appalachia Central	10,802	16	20,294
2014	4609484	Newhall Surface Mine No. 2	West Virginia (Southern)	Mcdowell	Active	Surface	Indepedent Producer Operator	Mine only	Little Seam Mining Co.	P.O. Box 25, Thorpe, WV 24888		Appalachia Central	35,850	4	7,460
2014	3609197	3200	West Virginia (Northern)	Marion	Active	Surface	Indepedent Producer Operator	Mine only	Black Hawk Mining Inc	221 Creek Road, Rural Valley, PA 16249		Appalachia Northern	19,242	3	4,320
2014	3610021	11	West Virginia (Northern)	Marion	Active	Surface	Indepedent Producer Operator	Mine only	Black Hawk Mining, Inc	221 Creek Road, Rural Valley, PA 16249		Appalachia Northern	25,499	3	5,280
2014	4601318	Robinson Run No 95	West Virginia (Northern)	Marion	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Consolidation Coal Company	79 Camp Run Road, Mannington, WV 26582	United Mine Workers Of America	Appalachia Northern	6,703,392	578	1,381,082
2014	4601433	Loveridge #22	West Virginia (Northern)	Marion	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Consolidation Coal Company	151 Johnny Cake Road, Metz, WV 26585	United Mine Workers Of America	Appalachia Northern	6,567,666	678	1,505,829
2014	4608264	Grant Town Power Plant	West Virginia (Northern)	Marion	Active	Surface	Indepedent Producer Operator	Preparation Plant	American Bituminous Power Part	P.O. Box 159, Grant Town, WV 26574		Appalachia Northern	0	14	14,979
2014	4609050	Barrackville Refuse Pile	West Virginia (Northern)	Marion	Active	Surface	Indepedent Producer Operator	Mine only	Lp Mineral, Llc	471 John Fox Road, Morgantown, WV 26501		Appalachia Northern	124,824	8	21,331
2014	4601436	Shoemaker Mine	West Virginia (Northern)	Marshall	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Consolidation Coal Company	Rd 1 Box 62a, Dallas, WV 26036	United Mine Workers Of America	Appalachia Northern	6,584,921	715	1,626,749
2014	4601437	Mcelroy Mine	West Virginia (Northern)	Marshall	Active	Underground	Operating Subsidiary	Mine and Preparation Plant	Mcelroy Coal Company	46226 National Rd, St. Clairsvil, OH 43950	United Mine Workers Of America	Appalachia Northern	10,378,940	1,007	2,243,819
2014	4601438	Ireland River Loading Facility	West Virginia (Northern)	Marshall	Active	Surface	Indepedent Producer Operator	Preparation Plant	Consolidation Coal Company	46226 National Road, St. Clairsvil, OH 43950	United Mine Workers Of America	Appalachia Northern	0	13	28,347
2014	4601438	Ireland River Loading Facility	West Virginia (Northern)	Marshall	Active	Underground	Indepedent Producer Operator	Preparation Plant	Consolidation Coal Company	46226 National Road, St. Clairsvil, OH 43950	United Mine Workers Of America	Appalachia Northern	0	13	28,347
2014	4609311	Mine No. 1	West Virginia (Southern)	Mercer	Active	Surface	Indepedent Producer Operator	Mine only	Onyx Energy, Llc	P.O. Box 1363, Princeton, WV 24740		Appalachia Central	224,128	23	70,760
2014	4602489	No 1 Strip	West Virginia (Northern)	Mineral	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	D & L Coal Company Inc	Rte 6,  Box 6192, Keyser, WV 26726		Appalachia Northern	108	1	8
2014	4609196	Piedmont Mine	West Virginia (Northern)	Mineral	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	Duckworth Coal Inc	19709 Winner View Terrace, Frostburg, MD 21532		Appalachia Northern	6,078	5	2,737
2014	4605649	Delbarton Preparation Plant	West Virginia (Southern)	Mingo	Active	Surface	Operating Subsidiary	Preparation Plant	Delbarton Mining Company	P.O. Box 1098, Holden, WV 25625		Appalachia Central	0	24	56,207
2014	4605649	Delbarton Preparation Plant	West Virginia (Southern)	Mingo	Active	Underground	Operating Subsidiary	Preparation Plant	Delbarton Mining Company	P.O. Box 1098, Holden, WV 25625		Appalachia Central	0	13	30,266
2014	4605890	Miller Creek Preparation Plant	West Virginia (Southern)	Mingo	Active	Surface	Operating Subsidiary	Preparation Plant	Consol Of Kentucky Inc	P.O. Box 76, Naugatuck, WV 25685		Appalachia Central	0	13	30,106
2014	4607165	North Surface Mine	West Virginia (Southern)	Mingo	Active, men working, not producing	Surface	Operating Subsidiary	Mine only	Highland Mining Company	P.O. Box 1100, Holden, WV 25625		Appalachia Central	469,357	51	121,078
2014	4607406	Mingo No 1	West Virginia (Southern)	Mingo	Active	Surface	Indepedent Producer Operator	Preparation Plant	Hampden Coal Company Llc	P.O. Box 1389, Gilbert, WV 25621		Appalachia Central	0	1	2,396
