Land Category	FY	St	County Name	FIPS	Revenue Type	Mineral Lease Type	Commodity	Product	Total
Fed Onshore	2008	OK	Custer	40039	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$18,845.71
Fed Onshore	2008	OK	Custer	40039	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$253,583.01
Fed Onshore	2008	OK	Custer	40039	Royalties	Oil & Gas	NGL	Gas Plant Products	$8,225.70
Fed Onshore	2008	OK	Custer	40039	Royalties	Oil & Gas	Oil	Condensate	$13,483.13
Fed Onshore	2008	OK	Custer	40039	Royalties	Oil & Gas	Oil	Oil	$13,293.29
Fed Onshore	2008	OK	Delaware	40041	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,862.00
Fed Onshore	2008	OK	Dewey	40043	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$57,935.00
Fed Onshore	2008	OK	Dewey	40043	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$59,676.31
Fed Onshore	2008	OK	Dewey	40043	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$8,847.50
Fed Onshore	2008	OK	Dewey	40043	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$125,184.76
Fed Onshore	2008	OK	Dewey	40043	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$463,714.13
Fed Onshore	2008	OK	Dewey	40043	Royalties	Oil & Gas	NGL	Gas Plant Products	$91,104.14
Fed Onshore	2008	OK	Dewey	40043	Royalties	Oil & Gas	Oil	Condensate	$11,309.02
Fed Onshore	2008	OK	Dewey	40043	Royalties	Oil & Gas	Oil	Oil	$98,388.33
Fed Onshore	2008	OK	Ellis	40045	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$24,494.72
Fed Onshore	2008	OK	Ellis	40045	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$16,386.40
Fed Onshore	2008	OK	Ellis	40045	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,564.61
Fed Onshore	2008	OK	Ellis	40045	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$13,370.69
Fed Onshore	2008	OK	Ellis	40045	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$370,135.63
Fed Onshore	2008	OK	Ellis	40045	Royalties	Oil & Gas	NGL	Gas Plant Products	$3,616.31
Fed Onshore	2008	OK	Ellis	40045	Royalties	Oil & Gas	Oil	Condensate	$76,352.87
Fed Onshore	2008	OK	Ellis	40045	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$83.28
Fed Onshore	2008	OK	Ellis	40045	Royalties	Oil & Gas	Oil	Oil	$75,221.53
Fed Onshore	2008	OK	Garfield	40047	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($112.51)
Fed Onshore	2008	OK	Garfield	40047	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$56.47
Fed Onshore	2008	OK	Garfield	40047	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$54,352.16
Fed Onshore	2008	OK	Garfield	40047	Royalties	Oil & Gas	NGL	Gas Plant Products	$43.17
Fed Onshore	2008	OK	Garfield	40047	Royalties	Oil & Gas	Oil	Condensate	$6,120.63
Fed Onshore	2008	OK	Garfield	40047	Royalties	Oil & Gas	Oil	Oil	$148.65
Fed Onshore	2008	OK	Garvin	40049	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$333.37
Fed Onshore	2008	OK	Garvin	40049	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$24,753.65
Fed Onshore	2008	OK	Garvin	40049	Royalties	Oil & Gas	Oil	Oil	$24,445.92
Fed Onshore	2008	OK	Grady	40051	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$899.19
Fed Onshore	2008	OK	Grady	40051	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$466.95
Fed Onshore	2008	OK	Grady	40051	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$24,875.74
Fed Onshore	2008	OK	Grady	40051	Royalties	Oil & Gas	NGL	Gas Plant Products	$123.10
Fed Onshore	2008	OK	Grady	40051	Royalties	Oil & Gas	Oil	Condensate	$1,110.02
Fed Onshore	2008	OK	Grady	40051	Royalties	Oil & Gas	Oil	Oil	$4,579.28
Fed Onshore	2008	OK	Grant	40053	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$1,855.00
Fed Onshore	2008	OK	Grant	40053	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$159.00
Fed Onshore	2008	OK	Greer	40055	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$508.71
Fed Onshore	2008	OK	Greer	40055	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,524.50
Fed Onshore	2008	OK	Greer	40055	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$9,605.58
Fed Onshore	2008	OK	Greer	40055	Royalties	Oil & Gas	Oil	Oil	$147.36
Fed Onshore	2008	OK	Harmon	40057	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$180.00
Fed Onshore	2008	OK	Harper	40059	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$55,025.00
Fed Onshore	2008	OK	Harper	40059	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$2,562.90
Fed Onshore	2008	OK	Harper	40059	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$6,729.00
Fed Onshore	2008	OK	Harper	40059	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$4,294.45
Fed Onshore	2008	OK	Harper	40059	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$31,189.83
Fed Onshore	2008	OK	Harper	40059	Royalties	Oil & Gas	NGL	Gas Plant Products	$2,096.59
Fed Onshore	2008	OK	Harper	40059	Royalties	Oil & Gas	Oil	Condensate	$716.18
Fed Onshore	2008	OK	Harper	40059	Royalties	Oil & Gas	Oil	Oil	$204.76
Fed Onshore	2008	OK	Haskell	40061	Bonus	Coal	Coal		$76,204.80
Fed Onshore	2008	OK	Haskell	40061	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1,117.13
Fed Onshore	2008	OK	Haskell	40061	Rents	Coal	Coal		$8,820.00
Fed Onshore	2008	OK	Haskell	40061	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		($25.00)
Fed Onshore	2008	OK	Haskell	40061	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$6,390.35
Fed Onshore	2008	OK	Haskell	40061	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$230,502.15
Fed Onshore	2008	OK	Hughes	40063	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$82.25
Fed Onshore	2008	OK	Hughes	40063	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$3,277.27
Fed Onshore	2008	OK	Jackson	40065	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$523.50
Fed Onshore	2008	OK	Kay	40071	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,632.00
Fed Onshore	2008	OK	Kingfisher	40073	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$8,601.35
Fed Onshore	2008	OK	Kingfisher	40073	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$17,580.96
Fed Onshore	2008	OK	Kingfisher	40073	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$28,209.68
Fed Onshore	2008	OK	Kingfisher	40073	Royalties	Oil & Gas	NGL	Gas Plant Products	$9,755.05
Fed Onshore	2008	OK	Kingfisher	40073	Royalties	Oil & Gas	Oil	Condensate	$6,225.16
Fed Onshore	2008	OK	Kingfisher	40073	Royalties	Oil & Gas	Oil	Oil	$3,651.82
Fed Onshore	2008	OK	Latimer	40077	Bonus	Coal	Coal		$40,304.45
Fed Onshore	2008	OK	Latimer	40077	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$142,965.21
Fed Onshore	2008	OK	Latimer	40077	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$38,298.41
Fed Onshore	2008	OK	Latimer	40077	Rents	Coal	Coal		$3,984.59
Fed Onshore	2008	OK	Latimer	40077	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,963.66
Fed Onshore	2008	OK	Latimer	40077	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$11,382.74
Fed Onshore	2008	OK	Latimer	40077	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$347,583.66
Fed Onshore	2008	OK	Le Flore	40079	Bonus	Coal	Coal		$60,688.50
Fed Onshore	2008	OK	Le Flore	40079	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$1,086,541.79
Fed Onshore	2008	OK	Le Flore	40079	Other Revenues	Coal	Coal		$6,717.79
Fed Onshore	2008	OK	Le Flore	40079	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$7,066.00
Fed Onshore	2008	OK	Le Flore	40079	Rents	Coal	Coal		$20,210.91
Fed Onshore	2008	OK	Le Flore	40079	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$355,761.99
Fed Onshore	2008	OK	Le Flore	40079	Royalties	Coal	Coal	Coal	$679,278.86
Fed Onshore	2008	OK	Le Flore	40079	Royalties	Oil & Gas	Gas	Coal Bed Methane	$5,943.41
Fed Onshore	2008	OK	Le Flore	40079	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$54,771.68
Fed Onshore	2008	OK	Lincoln	40081	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$157.47
Fed Onshore	2008	OK	Lincoln	40081	Royalties	Oil & Gas	Oil	Oil	$6,694.73
Fed Onshore	2008	OK	Logan	40083	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($7.79)
Fed Onshore	2008	OK	Logan	40083	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$588.44
Fed Onshore	2008	OK	Logan	40083	Royalties	Oil & Gas	Oil	Oil	$112.19
Fed Onshore	2008	OK	Major	40093	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$621,960.50
Fed Onshore	2008	OK	Major	40093	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$40,540.23
Fed Onshore	2008	OK	Major	40093	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$489.70
Fed Onshore	2008	OK	Major	40093	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$93,039.13
Fed Onshore	2008	OK	Major	40093	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,096,911.75
Fed Onshore	2008	OK	Major	40093	Royalties	Oil & Gas	NGL	Gas Plant Products	$22,214.72
Fed Onshore	2008	OK	Major	40093	Royalties	Oil & Gas	Oil	Condensate	$24,793.29
Fed Onshore	2008	OK	Major	40093	Royalties	Oil & Gas	Oil	Inlet Scrubber	$1,230.82
Fed Onshore	2008	OK	Major	40093	Royalties	Oil & Gas	Oil	Oil	$667,821.37
Fed Onshore	2008	OK	Marshall	40095	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$320.00
Fed Onshore	2008	OK	Mcclain	40087	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1.31
Fed Onshore	2008	OK	Mcclain	40087	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$200.00
Fed Onshore	2008	OK	Mcclain	40087	Royalties	Oil & Gas	Oil	Oil	$101.01
Fed Onshore	2008	OK	Mccurtain	40089	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$320.00
Fed Onshore	2008	OK	Mcintosh	40091	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$39,690.00
Fed Onshore	2008	OK	Mcintosh	40091	Other Revenues	Oil & Gas	Gas		$124.11
Fed Onshore	2008	OK	Mcintosh	40091	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$557.78
Fed Onshore	2008	OK	Mcintosh	40091	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$270.00
Fed Onshore	2008	OK	Mcintosh	40091	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,956.28
Fed Onshore	2008	OK	Murray	40099	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$0.98
Fed Onshore	2008	OK	Murray	40099	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$225.00
Fed Onshore	2008	OK	Muskogee	40101	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$1,869.14
Fed Onshore	2008	OK	Muskogee	40101	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$233.64
Fed Onshore	2008	OK	Noble	40103	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$4,710.00
Fed Onshore	2008	OK	Oklahoma	40109	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($119.24)
Fed Onshore	2008	OK	Oklahoma	40109	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,389.12
Fed Onshore	2008	OK	Oklahoma	40109	Royalties	Oil & Gas	Oil	Oil	$89.14
Fed Onshore	2008	OK	Payne	40119	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$16,000.00
Fed Onshore	2008	OK	Payne	40119	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$114.15
Fed Onshore	2008	OK	Payne	40119	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$12,806.00
Fed Onshore	2008	OK	Payne	40119	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$3,150.12
Fed Onshore	2008	OK	Payne	40119	Royalties	Oil & Gas	Oil	Oil	$4,523.10
Fed Onshore	2008	OK	Pittsburg	40121	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$342,600.00
Fed Onshore	2008	OK	Pittsburg	40121	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$110,989.92
Fed Onshore	2008	OK	Pittsburg	40121	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$6,723.00
Fed Onshore	2008	OK	Pittsburg	40121	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,439,009.52
Fed Onshore	2008	OK	Pottawatomie	40125	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$0.81
Fed Onshore	2008	OK	Pottawatomie	40125	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$120.00
Fed Onshore	2008	OK	Pushmataha	40127	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$96,500.00
Fed Onshore	2008	OK	Pushmataha	40127	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$3,325.00
Fed Onshore	2008	OK	Roger Mills	40129	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$885,805.28
Fed Onshore	2008	OK	Roger Mills	40129	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$171,074.39
Fed Onshore	2008	OK	Roger Mills	40129	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$9,088.81
Fed Onshore	2008	OK	Roger Mills	40129	Royalties	Oil & Gas	Gas	Coal Bed Methane	$4,303.75
Fed Onshore	2008	OK	Roger Mills	40129	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$524,440.23
Fed Onshore	2008	OK	Roger Mills	40129	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$2,388,833.52
Fed Onshore	2008	OK	Roger Mills	40129	Royalties	Oil & Gas	NGL	Gas Plant Products	$268,231.69
Fed Onshore	2008	OK	Roger Mills	40129	Royalties	Oil & Gas	Oil	Condensate	$94,284.01
Fed Onshore	2008	OK	Roger Mills	40129	Royalties	Oil & Gas	Oil	Drip or Scrubber Condensate	$145.30
Fed Onshore	2008	OK	Roger Mills	40129	Royalties	Oil & Gas	Oil	Oil	$81,759.47
Fed Onshore	2008	OK	Sequoyah	40135	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($20.00)
Fed Onshore	2008	OK	Sequoyah	40135	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$377.35
Fed Onshore	2008	OK	Sequoyah	40135	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$26,581.83
Fed Onshore	2008	OK	Texas	40139	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($9,789.78)
Fed Onshore	2008	OK	Texas	40139	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$488.00
Fed Onshore	2008	OK	Texas	40139	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$46,102.92
Fed Onshore	2008	OK	Texas	40139	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$58,193.67
Fed Onshore	2008	OK	Texas	40139	Royalties	Oil & Gas	NGL	Gas Plant Products	$25,920.32
Fed Onshore	2008	OK	Texas	40139	Royalties	Oil & Gas	Oil	Condensate	$259.12
Fed Onshore	2008	OK	Texas	40139	Royalties	Oil & Gas	Oil	Oil	($222,036.19)
Fed Onshore	2008	OK	Tillman	40141	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$372.00
Fed Onshore	2008	OK	Tillman	40141	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$140.90
Fed Onshore	2008	OK	Tillman	40141	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$131.00
Fed Onshore	2008	OK	Tillman	40141	Royalties	Oil & Gas	Oil	Oil	$56,745.49
Fed Onshore	2008	OK	Wagoner	40145	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$962.86
Fed Onshore	2008	OK	Wagoner	40145	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$120.36
Fed Onshore	2008	OK	Washita	40149	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$16,400.00
Fed Onshore	2008	OK	Washita	40149	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$775.50
Fed Onshore	2008	OK	Washita	40149	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$32,276.76
Fed Onshore	2008	OK	Washita	40149	Royalties	Oil & Gas	Oil	Oil	$23,164.65
Fed Onshore	2008	OK	Woods	40151	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$1,000,777.50
Fed Onshore	2008	OK	Woods	40151	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$71,273.25
Fed Onshore	2008	OK	Woods	40151	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$11,933.91
Fed Onshore	2008	OK	Woods	40151	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$30,712.16
Fed Onshore	2008	OK	Woods	40151	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$1,562,255.72
Fed Onshore	2008	OK	Woods	40151	Royalties	Oil & Gas	NGL	Gas Plant Products	$4,802.70
Fed Onshore	2008	OK	Woods	40151	Royalties	Oil & Gas	Oil	Condensate	$8,816.55
Fed Onshore	2008	OK	Woods	40151	Royalties	Oil & Gas	Oil	Oil	$237,158.61
Fed Onshore	2008	OK	Woodward	40153	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$113,000.00
Fed Onshore	2008	OK	Woodward	40153	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$29,752.64
Fed Onshore	2008	OK	Woodward	40153	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$8,936.00
Fed Onshore	2008	OK	Woodward	40153	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$652,583.51
Fed Onshore	2008	OK	Woodward	40153	Royalties	Oil & Gas	Oil	Condensate	$8,004.78
Fed Onshore	2008	OK	Woodward	40153	Royalties	Oil & Gas	Oil	Oil	$26,642.47
Fed Onshore	2008	OR	Deschutes	41017	Other Revenues	Geothermal	Geothermal		($78.00)
Fed Onshore	2008	OR	Deschutes	41017	Rents	Geothermal	Geothermal		$139,565.66
Fed Onshore	2008	OR	Gilliam	41021	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$15,935.36
Fed Onshore	2008	OR	Jefferson	41031	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$29,030.50
Fed Onshore	2008	OR	Lake	41037	Rents	Geothermal	Geothermal		$2,510.00
Fed Onshore	2008	OR	Malheur	41045	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$265,465.50
Fed Onshore	2008	OR	Morrow	41049	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$54,333.32
Fed Onshore	2008	OR	Sherman	41055	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$3,735.64
Fed Onshore	2008	OR	Umatilla	41059	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$24,428.68
Fed Onshore	2008	OR	Wasco	41065	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$4,728.00
Fed Onshore	2008	OR	Wheeler	41069	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$20,259.50
Fed Onshore	2008	PA	Armstrong	42005	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$405.02
Fed Onshore	2008	PA	Armstrong	42005	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$4,623.23
Fed Onshore	2008	PA	Bedford	42009	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$7,859.84
Fed Onshore	2008	PA	Forest	42053	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$153.00
Fed Onshore	2008	PA	Indiana	42063	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$2,355.03
Fed Onshore	2008	PA	Indiana	42063	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$20,746.99
Fed Onshore	2008	PA	Indiana	42063	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$32,095.82
Fed Onshore	2008	PA	Jefferson	42065	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$15.00
Fed Onshore	2008	PA	Westmoreland	42129	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$706.62
Fed Onshore	2008	PA	Westmoreland	42129	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$30,277.14
Fed Onshore	2008	PA	Westmoreland	42129	Royalties	Oil & Gas	Oil	Oil	$630.47
Fed Onshore	2008	SC	Abbeville	45001	Rents	Hardrock	Hardrock		$1,110.00
Fed Onshore	2008	SD	Butte	46019	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$45,545.00
Fed Onshore	2008	SD	Douglas	46043	Royalties	Oil & Gas	Oil	Oil	$5,448.96
Fed Onshore	2008	SD	Fall River	46047	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1,266.33
Fed Onshore	2008	SD	Fall River	46047	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$5,317.00
Fed Onshore	2008	SD	Fall River	46047	Royalties	Oil & Gas	Oil	Oil	$146,145.34
Fed Onshore	2008	SD	Harding	46063	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$6,761.25
Fed Onshore	2008	SD	Harding	46063	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$106,865.50
Fed Onshore	2008	SD	Harding	46063	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$112,034.90
Fed Onshore	2008	SD	Harding	46063	Royalties	Oil & Gas	Oil	Oil	$2,067,980.65
Fed Onshore	2008	SD	Stanley	46117	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$13,473.00
Fed Onshore	2008	TN	Scott	47151	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$132.00
Fed Onshore	2008	TX	Angelina	48005	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$750.00
Fed Onshore	2008	TX	Angelina	48005	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$2,876.00
Fed Onshore	2008	TX	Armstrong	48011	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$400.00
Fed Onshore	2008	TX	Bastrop	48021	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$4,592.00
Fed Onshore	2008	TX	Bosque	48035	Bonus	Oil & Gas	Oil & Gas (Non-Royalty)		$159,500.00
Fed Onshore	2008	TX	Bosque	48035	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$558.28
Fed Onshore	2008	TX	Bowie	48037	Royalties	Oil & Gas	Oil	Oil	$27,368.03
Fed Onshore	2008	TX	Brazos	48041	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$433.63
Fed Onshore	2008	TX	Brazos	48041	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$79.22
Fed Onshore	2008	TX	Brazos	48041	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$4,692.12
Fed Onshore	2008	TX	Brazos	48041	Royalties	Oil & Gas	Oil	Oil	$16,224.12
Fed Onshore	2008	TX	Burleson	48051	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,264.50
Fed Onshore	2008	TX	Burleson	48051	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$23,859.03
Fed Onshore	2008	TX	Burleson	48051	Royalties	Oil & Gas	Oil	Oil	$19,652.40
Fed Onshore	2008	TX	Chambers	48071	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$927.59
Fed Onshore	2008	TX	Chambers	48071	Royalties	Oil & Gas	Oil	Oil	$52,221.31
Fed Onshore	2008	TX	Dallam	48111	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$320.00
Fed Onshore	2008	TX	Denton	48121	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($31,238.25)
Fed Onshore	2008	TX	Denton	48121	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$45.00
Fed Onshore	2008	TX	Denton	48121	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$325,346.27
Fed Onshore	2008	TX	Denton	48121	Royalties	Oil & Gas	NGL	Gas Plant Products	$1,875.33
Fed Onshore	2008	TX	Freestone	48161	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1,175.19
Fed Onshore	2008	TX	Freestone	48161	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$50,953.64
Fed Onshore	2008	TX	Freestone	48161	Royalties	Oil & Gas	Oil	Condensate	$254.46
Fed Onshore	2008	TX	Galveston	48167	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$22,662.89
Fed Onshore	2008	TX	Galveston	48167	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$803,315.65
Fed Onshore	2008	TX	Galveston	48167	Royalties	Oil & Gas	Oil	Condensate	$491,518.15
Fed Onshore	2008	TX	Galveston	48167	Royalties	Oil & Gas	Oil	Oil	$1,068,834.19
Fed Onshore	2008	TX	Gray	48179	Royalties	Oil & Gas	Oil	Oil	$24,885.65
Fed Onshore	2008	TX	Grayson	48181	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$1,775.31
Fed Onshore	2008	TX	Grayson	48181	Rents	Oil & Gas	Oil & Gas (Non-Royalty)		$1,480.00
Fed Onshore	2008	TX	Grayson	48181	Royalties	Oil & Gas	Gas	Processed (Residue) Gas	$11,225.36
Fed Onshore	2008	TX	Grayson	48181	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$939.63
Fed Onshore	2008	TX	Grayson	48181	Royalties	Oil & Gas	NGL	Gas Plant Products	$3,757.58
Fed Onshore	2008	TX	Grayson	48181	Royalties	Oil & Gas	Oil	Oil	$68,740.76
Fed Onshore	2008	TX	Harrison	48203	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$9,716.00
Fed Onshore	2008	TX	Hemphill	48211	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		$72.02
Fed Onshore	2008	TX	Hemphill	48211	Royalties	Oil & Gas	Gas	Unprocessed (Wet) Gas	$9,303.56
Fed Onshore	2008	TX	Hidalgo	48215	Other Revenues	Oil & Gas	Oil & Gas (Non-Royalty)		($9,168.18)
