CY	Land Category	St	Revenue Type	Commodity	Total
2007	Fed Onshore	NM	Rents	Oil & Gas (Non-Royalty)	2947830.6
2007	Fed Onshore	NM	Rents	Potassium	-10943.25
2007	Fed Onshore	NM	Rents	Sodium	-1920
2007	Fed Onshore	NM	Royalties	CO2	797825.54
2007	Fed Onshore	NM	Royalties	Coal	11161608.5
2007	Fed Onshore	NM	Royalties	Gas	643677729.6
2007	Fed Onshore	NM	Royalties	NGL	107262246
2007	Fed Onshore	NM	Royalties	Oil	179644874.2
2007	Fed Onshore	NM	Royalties	Potassium	10663796.5
2007	Fed Onshore	NM	Royalties	Sodium	247717.64
2007	Fed Onshore	NV	Bonus	Oil & Gas (Non-Royalty)	1329572.75
2007	Fed Onshore	NV	Other Revenues	Geothermal	48350.42
2007	Fed Onshore	NV	Other Revenues	Oil & Gas (Non-Royalty)	12239.99
2007	Fed Onshore	NV	Other Revenues	Potassium	6960
2007	Fed Onshore	NV	Rents	Geothermal	616249.24
2007	Fed Onshore	NV	Rents	Oil & Gas (Non-Royalty)	6933850.1
2007	Fed Onshore	NV	Rents	Potassium	4060
2007	Fed Onshore	NV	Royalties	Geothermal	2526354.63
2007	Fed Onshore	NV	Royalties	Oil	2610207.61
2007	Fed Onshore	NV	Royalties	Potassium	233
2007	Fed Onshore	NY	Other Revenues	Oil & Gas (Non-Royalty)	483.51
2007	Fed Onshore	NY	Royalties	Gas	7278.54
2007	Fed Onshore	OH	Other Revenues	Oil & Gas (Non-Royalty)	7259.62
2007	Fed Onshore	OH	Rents	Oil & Gas (Non-Royalty)	5786.09
2007	Fed Onshore	OH	Royalties	Gas	621769.64
2007	Fed Onshore	OH	Royalties	Oil	183964.89
2007	Fed Onshore	OK	Bonus	Coal	304831.5
2007	Fed Onshore	OK	Bonus	Oil & Gas (Non-Royalty)	7325899
2007	Fed Onshore	OK	Other Revenues	Coal	-59460.77
2007	Fed Onshore	OK	Other Revenues	Gas	152.96
2007	Fed Onshore	OK	Other Revenues	Oil	-60
2007	Fed Onshore	OK	Other Revenues	Oil & Gas (Non-Royalty)	201613.57
2007	Fed Onshore	OK	Rents	Coal	38058
2007	Fed Onshore	OK	Rents	Oil & Gas (Non-Royalty)	280264.73
2007	Fed Onshore	OK	Royalties	Coal	567154.61
2007	Fed Onshore	OK	Royalties	Gas	9435180.54
2007	Fed Onshore	OK	Royalties	NGL	341832.74
2007	Fed Onshore	OK	Royalties	Oil	1359181.88
2007	Fed Onshore	OR	Bonus	Oil & Gas (Non-Royalty)	476255
2007	Fed Onshore	OR	Rents	Geothermal	126215.18
2007	Fed Onshore	OR	Rents	Oil & Gas (Non-Royalty)	460256.5
2007	Fed Onshore	PA	Other Revenues	Oil & Gas (Non-Royalty)	18643.19
2007	Fed Onshore	PA	Rents	Oil & Gas (Non-Royalty)	153
2007	Fed Onshore	PA	Royalties	Gas	68904.35
2007	Fed Onshore	PA	Royalties	Oil	374.17
2007	Fed Onshore	SC	Rents	Hardrock	1110
2007	Fed Onshore	SD	Bonus	Oil & Gas (Non-Royalty)	487589.5
2007	Fed Onshore	SD	Other Revenues	Oil & Gas (Non-Royalty)	6407.01
2007	Fed Onshore	SD	Rents	Oil & Gas (Non-Royalty)	176098
2007	Fed Onshore	SD	Royalties	Gas	98476.06
2007	Fed Onshore	SD	Royalties	Oil	1189852.03
2007	Fed Onshore	TX	Bonus	Oil & Gas (Non-Royalty)	3759064
2007	Fed Onshore	TX	Other Revenues	Oil & Gas (Non-Royalty)	55092.09
2007	Fed Onshore	TX	Rents	Oil & Gas (Non-Royalty)	548807.56
2007	Fed Onshore	TX	Royalties	Gas	19120781.06
2007	Fed Onshore	TX	Royalties	NGL	137036.76
2007	Fed Onshore	TX	Royalties	Oil	2904487.75
2007	Fed Onshore	UT	Bonus	Coal	1992440
2007	Fed Onshore	UT	Bonus	Oil & Gas (Non-Royalty)	36068902.25
2007	Fed Onshore	UT	Other Revenues	Clay	462
2007	Fed Onshore	UT	Other Revenues	Coal	-218032.49
2007	Fed Onshore	UT	Other Revenues	Geothermal	76.67
2007	Fed Onshore	UT	Other Revenues	Gilsonite	9282.79
2007	Fed Onshore	UT	Other Revenues	Oil & Gas (Non-Royalty)	8595896.91
2007	Fed Onshore	UT	Other Revenues	Phosphate	22422
2007	Fed Onshore	UT	Other Revenues	Potassium	-188.93
2007	Fed Onshore	UT	Other Revenues	Tar Sands	122.91
2007	Fed Onshore	UT	Rents	Clay	314
2007	Fed Onshore	UT	Rents	Coal	106068
2007	Fed Onshore	UT	Rents	Geothermal	2093
2007	Fed Onshore	UT	Rents	Gilsonite	2288
2007	Fed Onshore	UT	Rents	Hardrock	1168
2007	Fed Onshore	UT	Rents	Oil	-174
2007	Fed Onshore	UT	Rents	Oil & Gas (Non-Royalty)	6158107.7
2007	Fed Onshore	UT	Rents	Phosphate	840
2007	Fed Onshore	UT	Rents	Potassium	24504
2007	Fed Onshore	UT	Rents	Tar Sands	12190
2007	Fed Onshore	UT	Royalties	Clay	4048.15
2007	Fed Onshore	UT	Royalties	Coal	24736731.9
2007	Fed Onshore	UT	Royalties	Gas	132906694.6
2007	Fed Onshore	UT	Royalties	Geothermal	252737.84
2007	Fed Onshore	UT	Royalties	Gilsonite	623178.43
2007	Fed Onshore	UT	Royalties	NGL	2317474.72
2007	Fed Onshore	UT	Royalties	Oil	56931226.81
2007	Fed Onshore	UT	Royalties	Potassium	162122.07
2007	Fed Onshore	UT	Royalties	Sodium	964.35
2007	Fed Onshore	VA	Other Revenues	Hardrock	532.5
2007	Fed Onshore	VA	Other Revenues	Oil & Gas (Non-Royalty)	6770.95
2007	Fed Onshore	VA	Rents	Hardrock	177.5
2007	Fed Onshore	VA	Rents	Oil & Gas (Non-Royalty)	14052.5
2007	Fed Onshore	VA	Royalties	Gas	373081.63
2007	Fed Onshore	VA	Royalties	Hardrock	78564.96
2007	Fed Onshore	WA	Bonus	Oil & Gas (Non-Royalty)	280274.01
2007	Fed Onshore	WA	Rents	Coal	1566
2007	Fed Onshore	WA	Rents	Oil & Gas (Non-Royalty)	1040958.5
2007	Fed Onshore	WV	Other Revenues	Oil & Gas (Non-Royalty)	209305.41
2007	Fed Onshore	WV	Rents	Oil & Gas (Non-Royalty)	81439.26
2007	Fed Onshore	WV	Royalties	Gas	709267.41
2007	Fed Onshore	WV	Royalties	Oil	606.05
2007	Fed Onshore	WY	Bonus	Coal	340091981.9
2007	Fed Onshore	WY	Bonus	Oil & Gas (Non-Royalty)	31230485
2007	Fed Onshore	WY	Other Revenues	Coal	-9004636.91
2007	Fed Onshore	WY	Other Revenues	Gas	43607.44
2007	Fed Onshore	WY	Other Revenues	Oil	-257.52
2007	Fed Onshore	WY	Other Revenues	Oil & Gas (Non-Royalty)	-14182616.53
2007	Fed Onshore	WY	Other Revenues	Sodium	435928.76
2007	Fed Onshore	WY	Rents	Coal	469378.75
2007	Fed Onshore	WY	Rents	Oil	-339
2007	Fed Onshore	WY	Rents	Oil & Gas (Non-Royalty)	17277359.02
2007	Fed Onshore	WY	Rents	Sodium	11075
2007	Fed Onshore	WY	Royalties	CO2	70439
2007	Fed Onshore	WY	Royalties	Coal	442192225.3
2007	Fed Onshore	WY	Royalties	Gas	765667150.3
2007	Fed Onshore	WY	Royalties	Helium	-11158.08
2007	Fed Onshore	WY	Royalties	NGL	44975531.15
2007	Fed Onshore	WY	Royalties	Oil	208113005.7
2007	Fed Onshore	WY	Royalties	Sodium	12419902.11
2007	Fed Onshore	WY	Royalties	Sulfur	23480.68
2008	Fed Onshore	AK	Other Revenues	Gas	-32969.93
2008	Fed Onshore	AK	Other Revenues	Oil & Gas (Non-Royalty)	-1697457
2008	Fed Onshore	AK	Rents	Oil & Gas (Non-Royalty)	11952626.81
2008	Fed Onshore	AK	Royalties	Gas	17470828.12
2008	Fed Onshore	AK	Royalties	NGL	39509.73
2008	Fed Onshore	AK	Royalties	Oil	2167063.13
2008	Fed Onshore	AL	Bonus	Coal	64113.6
2008	Fed Onshore	AL	Bonus	Oil & Gas (Non-Royalty)	190868
2008	Fed Onshore	AL	Other Revenues	Coal	-197406.93
2008	Fed Onshore	AL	Other Revenues	Oil & Gas (Non-Royalty)	19455.26
2008	Fed Onshore	AL	Rents	Coal	13494
2008	Fed Onshore	AL	Rents	Oil & Gas (Non-Royalty)	203177.5
2008	Fed Onshore	AL	Royalties	Coal	519606.13
2008	Fed Onshore	AL	Royalties	Gas	761415.23
2008	Fed Onshore	AL	Royalties	NGL	785.2
2008	Fed Onshore	AL	Royalties	Oil	752602.03
2008	Fed Onshore	AL	Royalties	Sulfur	6397.04
2008	Fed Onshore	AR	Bonus	Oil & Gas (Non-Royalty)	24357727.5
2008	Fed Onshore	AR	Other Revenues	Hardrock	3917.55
2008	Fed Onshore	AR	Other Revenues	Oil & Gas (Non-Royalty)	263764.79
2008	Fed Onshore	AR	Rents	Hardrock	-298.25
2008	Fed Onshore	AR	Rents	Oil & Gas (Non-Royalty)	2082243.38
2008	Fed Onshore	AR	Royalties	Gas	8239540.41
2008	Fed Onshore	AR	Royalties	Hardrock	2848.07
2008	Fed Onshore	AR	Royalties	Oil	184.05
2008	Fed Onshore	AZ	Bonus	Oil & Gas (Non-Royalty)	14280
2008	Fed Onshore	AZ	Other Revenues	Sodium	117.79
2008	Fed Onshore	AZ	Rents	Oil & Gas (Non-Royalty)	524938
2008	Fed Onshore	AZ	Rents	Sodium	4
2008	Fed Onshore	AZ	Royalties	Sodium	311.67
2008	Fed Onshore	CA	Bonus	Geothermal	8006800
2008	Fed Onshore	CA	Bonus	Oil & Gas (Non-Royalty)	1288454.75
2008	Fed Onshore	CA	Bonus	Sodium	240
2008	Fed Onshore	CA	Other Revenues	Geothermal	21286.56
2008	Fed Onshore	CA	Other Revenues	Oil & Gas (Non-Royalty)	518510.87
2008	Fed Onshore	CA	Other Revenues	Potassium	6961.8
2008	Fed Onshore	CA	Other Revenues	Sodium	16730.58
2008	Fed Onshore	CA	Rents	Geothermal	186054.12
2008	Fed Onshore	CA	Rents	Oil & Gas (Non-Royalty)	613070.41
2008	Fed Onshore	CA	Rents	Sodium	-1763
2008	Fed Onshore	CA	Royalties	Gas	5450710.16
2008	Fed Onshore	CA	Royalties	Geothermal	11736077.47
2008	Fed Onshore	CA	Royalties	NGL	295638.92
2008	Fed Onshore	CA	Royalties	Oil	169610586.1
2008	Fed Onshore	CA	Royalties	Sodium	2337767.62
2008	Fed Onshore	CO	Bonus	Coal	4037718.87
2008	Fed Onshore	CO	Bonus	Oil & Gas (Non-Royalty)	25062017.5
2008	Fed Onshore	CO	Other Revenues	Coal	125553.1
2008	Fed Onshore	CO	Other Revenues	Oil & Gas (Non-Royalty)	11169523.12
2008	Fed Onshore	CO	Other Revenues	Sodium	159636.1
2008	Fed Onshore	CO	Rents	Coal	227439.69
2008	Fed Onshore	CO	Rents	Oil & Gas (Non-Royalty)	6869834.09
2008	Fed Onshore	CO	Rents	Sodium	-27980
2008	Fed Onshore	CO	Royalties	CO2	38019753.84
2008	Fed Onshore	CO	Royalties	Coal	55599558.15
2008	Fed Onshore	CO	Royalties	Gas	201662203.2
2008	Fed Onshore	CO	Royalties	NGL	10514014.46
2008	Fed Onshore	CO	Royalties	Oil	53699645.77
2008	Fed Onshore	CO	Royalties	Sodium	306682.28
2008	Fed Onshore	FL	Other Revenues	Oil & Gas (Non-Royalty)	752.67
2008	Fed Onshore	FL	Other Revenues	Phosphate	1723.17
2008	Fed Onshore	FL	Rents	Oil & Gas (Non-Royalty)	10774
2008	Fed Onshore	FL	Rents	Phosphate	1248
2008	Fed Onshore	ID	Bonus	Oil & Gas (Non-Royalty)	19227.75
2008	Fed Onshore	ID	Other Revenues	Hardrock	366
2008	Fed Onshore	ID	Other Revenues	Phosphate	128343.8
2008	Fed Onshore	ID	Rents	Geothermal	18535.3
2008	Fed Onshore	ID	Rents	Hardrock	674
2008	Fed Onshore	ID	Rents	Oil & Gas (Non-Royalty)	24557
2008	Fed Onshore	ID	Rents	Phosphate	2254
2008	Fed Onshore	ID	Royalties	Hardrock	731.3
2008	Fed Onshore	ID	Royalties	Phosphate	2286534.11
2008	Fed Onshore	IL	Bonus	Hardrock	1147
2008	Fed Onshore	IL	Royalties	Oil	381271.97
2008	Fed Onshore	KS	Bonus	Oil & Gas (Non-Royalty)	19396
2008	Fed Onshore	KS	Other Revenues	Gas	-17.38
2008	Fed Onshore	KS	Other Revenues	Oil & Gas (Non-Royalty)	541352.25
2008	Fed Onshore	KS	Rents	Oil & Gas (Non-Royalty)	44202.5
2008	Fed Onshore	KS	Royalties	Gas	6260592.36
2008	Fed Onshore	KS	Royalties	NGL	695155.47
2008	Fed Onshore	KS	Royalties	Oil	4353075.92
2008	Fed Onshore	KY	Bonus	Coal	18900
2008	Fed Onshore	KY	Other Revenues	Coal	17476.51
2008	Fed Onshore	KY	Other Revenues	Oil & Gas (Non-Royalty)	35958.42
2008	Fed Onshore	KY	Rents	Coal	15297
2008	Fed Onshore	KY	Rents	Oil & Gas (Non-Royalty)	4858.08
2008	Fed Onshore	KY	Royalties	Coal	1426148.5
2008	Fed Onshore	KY	Royalties	Gas	233443.04
2008	Fed Onshore	KY	Royalties	Oil	272742.45
2008	Fed Onshore	LA	Bonus	Oil & Gas (Non-Royalty)	4104565
2008	Fed Onshore	LA	Other Revenues	Oil & Gas (Non-Royalty)	2176001.58
2008	Fed Onshore	LA	Rents	Oil & Gas (Non-Royalty)	46321.5
2008	Fed Onshore	LA	Royalties	Gas	42065702.73
2008	Fed Onshore	LA	Royalties	NGL	1271335.54
2008	Fed Onshore	LA	Royalties	Oil	5782445.45
2008	Fed Onshore	MD	Other Revenues	Oil & Gas (Non-Royalty)	11902.91
2008	Fed Onshore	MD	Rents	Oil & Gas (Non-Royalty)	496
2008	Fed Onshore	MI	Bonus	Oil & Gas (Non-Royalty)	333230
2008	Fed Onshore	MI	Other Revenues	Oil & Gas (Non-Royalty)	136756.49
2008	Fed Onshore	MI	Rents	Oil & Gas (Non-Royalty)	82762.64
2008	Fed Onshore	MI	Royalties	Gas	3139271.62
2008	Fed Onshore	MI	Royalties	NGL	206859.98
2008	Fed Onshore	MI	Royalties	Oil	392500.91
2008	Fed Onshore	MN	Other Revenues	Hardrock	48660
2008	Fed Onshore	MN	Rents	Hardrock	1749.5
2008	Fed Onshore	MO	Other Revenues	Hardrock	89803.8
2008	Fed Onshore	MO	Other Revenues	Oil & Gas (Non-Royalty)	840
2008	Fed Onshore	MO	Rents	Hardrock	-30092.6
2008	Fed Onshore	MO	Royalties	Hardrock	17826021.97
2008	Fed Onshore	MS	Bonus	Oil & Gas (Non-Royalty)	96072
2008	Fed Onshore	MS	Other Revenues	Oil & Gas (Non-Royalty)	77983.23
2008	Fed Onshore	MS	Rents	Oil & Gas (Non-Royalty)	536734.5
2008	Fed Onshore	MS	Royalties	Gas	391663.28
2008	Fed Onshore	MS	Royalties	Oil	2990266.93
2008	Fed Onshore	MT	Bonus	Coal	3980440
2008	Fed Onshore	MT	Bonus	Oil & Gas (Non-Royalty)	1446001.5
2008	Fed Onshore	MT	Other Revenues	Coal	902852.96
2008	Fed Onshore	MT	Other Revenues	Hardrock	31.45
2008	Fed Onshore	MT	Other Revenues	Oil & Gas (Non-Royalty)	1014714.83
2008	Fed Onshore	MT	Other Revenues	Phosphate	4236.84
2008	Fed Onshore	MT	Rents	Coal	142131
2008	Fed Onshore	MT	Rents	Hardrock	558
2008	Fed Onshore	MT	Rents	Oil & Gas (Non-Royalty)	3252013.45
2008	Fed Onshore	MT	Rents	Phosphate	1409
2008	Fed Onshore	MT	Royalties	Coal	34200922.56
2008	Fed Onshore	MT	Royalties	Gas	23484185.87
2008	Fed Onshore	MT	Royalties	NGL	629042.19
2008	Fed Onshore	MT	Royalties	Oil	37685478.47
2008	Fed Onshore	MT	Royalties	Sulfur	15229.88
2008	Fed Onshore	ND	Bonus	Coal	113080
2008	Fed Onshore	ND	Bonus	Oil & Gas (Non-Royalty)	12882877.5
2008	Fed Onshore	ND	Other Revenues	Coal	10745
2008	Fed Onshore	ND	Other Revenues	Oil & Gas (Non-Royalty)	2103201.14
2008	Fed Onshore	ND	Rents	Coal	33192
2008	Fed Onshore	ND	Rents	Oil & Gas (Non-Royalty)	814420.94
2008	Fed Onshore	ND	Royalties	Coal	1074765.46
2008	Fed Onshore	ND	Royalties	Gas	7934920.19
2008	Fed Onshore	ND	Royalties	NGL	953035.67
2008	Fed Onshore	ND	Royalties	Oil	83934475.79
2008	Fed Onshore	NE	Bonus	Oil & Gas (Non-Royalty)	-640
2008	Fed Onshore	NE	Other Revenues	Oil & Gas (Non-Royalty)	64875.99
2008	Fed Onshore	NE	Rents	Oil & Gas (Non-Royalty)	5109.72
2008	Fed Onshore	NE	Royalties	Gas	8118.31
2008	Fed Onshore	NE	Royalties	NGL	8545.84
2008	Fed Onshore	NE	Royalties	Oil	738279
2008	Fed Onshore	NM	Bonus	Oil & Gas (Non-Royalty)	51182975
2008	Fed Onshore	NM	Bonus	Potassium	787103.75
2008	Fed Onshore	NM	Other Revenues	Coal	1233470.93
2008	Fed Onshore	NM	Other Revenues	Gas	1001.35
2008	Fed Onshore	NM	Other Revenues	Geothermal	5955.14
2008	Fed Onshore	NM	Other Revenues	Oil	24435.9
2008	Fed Onshore	NM	Other Revenues	Oil & Gas (Non-Royalty)	40407910.63
2008	Fed Onshore	NM	Other Revenues	Potassium	478922.66
2008	Fed Onshore	NM	Other Revenues	Sodium	2745.52
2008	Fed Onshore	NM	Rents	Coal	76775.51
2008	Fed Onshore	NM	Rents	Geothermal	3280
2008	Fed Onshore	NM	Rents	Oil & Gas (Non-Royalty)	3427612.43
2008	Fed Onshore	NM	Rents	Potassium	47516.25
2008	Fed Onshore	NM	Rents	Sodium	-1320.93
2008	Fed Onshore	NM	Royalties	CO2	1170890.69
2008	Fed Onshore	NM	Royalties	Coal	14205538.04
2008	Fed Onshore	NM	Royalties	Gas	744355109.4
2008	Fed Onshore	NM	Royalties	NGL	159560004.4
2008	Fed Onshore	NM	Royalties	Oil	310873535.6
2008	Fed Onshore	NM	Royalties	Potassium	8137835.02
2008	Fed Onshore	NM	Royalties	Sodium	112846.14
2008	Fed Onshore	NV	Bonus	Geothermal	14009328
2008	Fed Onshore	NV	Bonus	Oil & Gas (Non-Royalty)	1952581
2008	Fed Onshore	NV	Other Revenues	Geothermal	64180.94
2008	Fed Onshore	NV	Other Revenues	Oil & Gas (Non-Royalty)	7446.59
2008	Fed Onshore	NV	Other Revenues	Potassium	6826
2008	Fed Onshore	NV	Other Revenues	Sand & Gravel	320.59
2008	Fed Onshore	NV	Rents	Geothermal	1261335.76
2008	Fed Onshore	NV	Rents	Oil & Gas (Non-Royalty)	7094304.99
2008	Fed Onshore	NV	Rents	Potassium	-3480
