Fiscal Year,Land Category,Land Class,State,County,FIPS Code,Offshore Region,Product, Volume 
2011,Onshore,Federal,WY,Crook County,56011,,Oil (bbl)," 691,022 "
2011,Onshore,Federal,WY,Fremont County,56013,,Oil (bbl)," 888,036 "
2011,Onshore,Federal,WY,Fremont County,56013,,Gas (mcf)," 105,254,860 "
2011,Onshore,Federal,WY,Hot Springs County,56017,,Gas (mcf)," 280,565 "
2011,Onshore,Federal,WY,Hot Springs County,56017,,Oil (bbl)," 2,112,474 "
2011,Onshore,Federal,WY,Johnson County,56019,,Oil (bbl)," 748,440 "
2011,Onshore,Federal,WY,Johnson County,56019,,Gas (mcf)," 236,593,003 "
2011,Onshore,Federal,WY,Laramie County,56021,,Gas (mcf)," 2,700 "
2011,Onshore,Federal,WY,Laramie County,56021,,Oil (bbl)," 15,055 "
2011,Onshore,Federal,WY,Lincoln County,56023,,Salt (tons)," 258,340 "
2011,Onshore,Federal,WY,Lincoln County,56023,,Oil (bbl)," 333,451 "
2011,Onshore,Federal,WY,Lincoln County,56023,,Coal (tons)," 952,217 "
2011,Onshore,Federal,WY,Lincoln County,56023,,Gas (mcf)," 46,660,248 "
2011,Onshore,Federal,WY,Natrona County,56025,,Oil (bbl)," 5,205,698 "
2011,Onshore,Federal,WY,Natrona County,56025,,Gas (mcf)," 23,600,762 "
2011,Onshore,Federal,WY,Niobrara County,56027,,Oil (bbl)," 386,723 "
2011,Onshore,Federal,WY,Niobrara County,56027,,Gas (mcf)," 603,451 "
2011,Onshore,Federal,WY,Park County,56029,,Oil (bbl)," 4,442,067 "
2011,Onshore,Federal,WY,Park County,56029,,Gas (mcf)," 5,781,912 "
2011,Onshore,Federal,WY,Sheridan County,56033,,Oil (bbl)," 5,932 "
2011,Onshore,Federal,WY,Sheridan County,56033,,Gas (mcf)," 7,437,552 "
2011,Onshore,Federal,WY,Sublette County,56035,,Oil (bbl)," 6,765,736 "
2011,Onshore,Federal,WY,Sublette County,56035,,Gas (mcf)," 1,056,103,196 "
2011,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Bisulfite (tons)," 1,786 "
2011,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Sesquicarbonate (tons)," 6,486 "
2011,Onshore,Federal,WY,Sweetwater County,56037,,Sodium Bi-Carbonate (tons)," 28,361 "
2011,Onshore,Federal,WY,Sweetwater County,56037,,Sulfide (tons)," 42,926 "
2011,Onshore,Federal,WY,Sweetwater County,56037,,Purge Liquor (tons - equivalent)," 89,673 "
2011,Onshore,Federal,WY,Sweetwater County,56037,,Trona Ore (tons)," 208,354 "
2011,Onshore,Federal,WY,Sweetwater County,56037,,Oil (bbl)," 2,487,621 "
2011,Onshore,Federal,WY,Sweetwater County,56037,,Coal (tons)," 2,699,496 "
2011,Onshore,Federal,WY,Sweetwater County,56037,,Soda Ash (tons)," 5,225,670 "
2011,Onshore,Federal,WY,Sweetwater County,56037,,Gas (mcf)," 130,210,846 "
2011,Onshore,Federal,WY,Uinta County,56041,,Oil (bbl)," 465,792 "
2011,Onshore,Federal,WY,Uinta County,56041,,Gas (mcf)," 44,261,191 "
2011,Onshore,Federal,WY,Washakie County,56043,,Oil (bbl)," 471,356 "
2011,Onshore,Federal,WY,Washakie County,56043,,Gas (mcf)," 675,907 "
2011,Onshore,Federal,WY,Weston County,56045,,Oil (bbl)," 365,270 "
2011,Onshore,Federal,WY,Weston County,56045,,Gas (mcf)," 921,719 "
2011,Onshore,Mixed Exploratory,AR,Scott County,05127,,Gas (mcf)," 6,948 "
2011,Onshore,Mixed Exploratory,AR,Sebastian County,05131,,Gas (mcf)," 2,254 "
2011,Onshore,Mixed Exploratory,CA,Kern County,06029,,Gas (mcf)," 3,998 "
2011,Onshore,Mixed Exploratory,CA,Kern County,06029,,Oil (bbl)," 14,480 "
2011,Onshore,Mixed Exploratory,CA,San Luis Obispo County,06079,,Oil (bbl)," 1,019 "
2011,Onshore,Mixed Exploratory,CA,San Luis Obispo County,06079,,Gas (mcf)," 3,079 "
2011,Onshore,Mixed Exploratory,CO,Delta County,08029,,Oil (bbl)," 1,008 "
2011,Onshore,Mixed Exploratory,CO,Delta County,08029,,Gas (mcf)," 9,030 "
2011,Onshore,Mixed Exploratory,CO,Garfield County,08045,,Oil (bbl)," 1,953 "
2011,Onshore,Mixed Exploratory,CO,Garfield County,08045,,Gas (mcf)," 263,533 "
2011,Onshore,Mixed Exploratory,CO,Gunnison County,08051,,Oil (bbl), 93 
2011,Onshore,Mixed Exploratory,CO,Gunnison County,08051,,Gas (mcf)," 540,518 "
2011,Onshore,Mixed Exploratory,CO,Mesa County,08077,,Oil (bbl), 795 
2011,Onshore,Mixed Exploratory,CO,Mesa County,08077,,Gas (mcf)," 79,317 "
2011,Onshore,Mixed Exploratory,CO,Moffat County,08081,,Gas (mcf), 185 
2011,Onshore,Mixed Exploratory,CO,Moffat County,08081,,Oil (bbl)," 3,712 "
2011,Onshore,Mixed Exploratory,CO,Rio Blanco County,08103,,Oil (bbl)," 5,934 "
2011,Onshore,Mixed Exploratory,CO,Rio Blanco County,08103,,Gas (mcf)," 914,418 "
2011,Onshore,Mixed Exploratory,CO,San Miguel County,08113,,Oil (bbl), 104 
2011,Onshore,Mixed Exploratory,CO,San Miguel County,08113,,Gas (mcf)," 170,115 "
2011,Onshore,Mixed Exploratory,MT,Fallon County,30025,,Gas (mcf), 266 
2011,Onshore,Mixed Exploratory,MT,Fallon County,30025,,Oil (bbl)," 9,784 "
2011,Onshore,Mixed Exploratory,MT,Phillips County,30071,,Gas (mcf)," 6,331 "
2011,Onshore,Mixed Exploratory,ND,Bowman County,38011,,Oil (bbl), 46 
2011,Onshore,Mixed Exploratory,ND,Bowman County,38011,,Gas (mcf), 73 
2011,Onshore,Mixed Exploratory,NM,Eddy County,35015,,Oil (bbl)," 711,143 "
2011,Onshore,Mixed Exploratory,NM,Eddy County,35015,,Gas (mcf)," 5,325,024 "
2011,Onshore,Mixed Exploratory,NM,Lea County,35025,,Oil (bbl)," 26,473 "
2011,Onshore,Mixed Exploratory,NM,Lea County,35025,,Gas (mcf)," 286,266 "
2011,Onshore,Mixed Exploratory,NM,Rio Arriba County,35039,,Gas (mcf)," 62,275 "
2011,Onshore,Mixed Exploratory,NM,San Juan County,35045,,Gas (mcf)," 110,967 "
2011,Onshore,Mixed Exploratory,OK,Major County,40093,,Oil (bbl), 134 
2011,Onshore,Mixed Exploratory,OK,Major County,40093,,Gas (mcf)," 3,717 "
2011,Onshore,Mixed Exploratory,TX,Shelby County,48419,,Gas (mcf)," 696,223 "
2011,Onshore,Mixed Exploratory,UT,Carbon County,49007,,Oil (bbl)," 1,538 "
2011,Onshore,Mixed Exploratory,UT,Carbon County,49007,,Gas (mcf)," 1,171,918 "
2011,Onshore,Mixed Exploratory,UT,Duchesne County,49013,,Oil (bbl)," 8,276 "
2011,Onshore,Mixed Exploratory,UT,Duchesne County,49013,,Gas (mcf)," 14,787 "
2011,Onshore,Mixed Exploratory,UT,San Juan County,49037,,Oil (bbl)," 4,773 "
2011,Onshore,Mixed Exploratory,UT,San Juan County,49037,,Gas (mcf)," 144,468 "
2011,Onshore,Mixed Exploratory,UT,Uintah County,49047,,Gas (mcf)," 36,010 "
2011,Onshore,Mixed Exploratory,UT,Uintah County,49047,,Oil (bbl)," 72,142 "
2011,Onshore,Mixed Exploratory,WY,Campbell County,56005,,Gas (mcf)," 658,986 "
2011,Onshore,Mixed Exploratory,WY,Carbon County,56007,,Oil (bbl)," 3,741 "
2011,Onshore,Mixed Exploratory,WY,Carbon County,56007,,Gas (mcf)," 319,103 "
2011,Onshore,Mixed Exploratory,WY,Converse County,56009,,Oil (bbl)," 25,282 "
2011,Onshore,Mixed Exploratory,WY,Converse County,56009,,Gas (mcf)," 28,344 "
2011,Onshore,Mixed Exploratory,WY,Fremont County,56013,,Oil (bbl)," 2,021 "
2011,Onshore,Mixed Exploratory,WY,Johnson County,56019,,Oil (bbl)," 1,203 "
2011,Onshore,Mixed Exploratory,WY,Johnson County,56019,,Gas (mcf)," 19,807,685 "
2011,Onshore,Mixed Exploratory,WY,Lincoln County,56023,,Oil (bbl)," 4,504 "
2011,Onshore,Mixed Exploratory,WY,Lincoln County,56023,,Gas (mcf)," 627,115 "
2011,Onshore,Mixed Exploratory,WY,Park County,56029,,Gas (mcf)," 42,811 "
2011,Onshore,Mixed Exploratory,WY,Sublette County,56035,,Oil (bbl), 174 
2011,Onshore,Mixed Exploratory,WY,Sublette County,56035,,Gas (mcf)," 18,365 "
2011,Onshore,Mixed Exploratory,WY,Sweetwater County,56037,,Oil (bbl)," 8,130 "
2011,Onshore,Mixed Exploratory,WY,Sweetwater County,56037,,Gas (mcf)," 527,064 "
2011,Onshore,Mixed Exploratory,WY,Uinta County,56041,,Oil (bbl), 277 
2011,Onshore,Mixed Exploratory,WY,Uinta County,56041,,Gas (mcf)," 59,177 "
2011,Onshore,Native American,,,,,Cinders (tons)," 7,648 "
2011,Onshore,Native American,,,,,Coal (tons)," 21,386,569 "
2011,Onshore,Native American,,,,,Coal-Bituminous-Raw (tons)," 5,245 "
2011,Onshore,Native American,,,,,Copper Concentrate (tons)," 40,736 "
2011,Onshore,Native American,,,,,Gas (mcf)," 305,123,678 "
2011,Onshore,Native American,,,,,"Geothermal - Electrical Generation, Kilowatt Hours"," 1,021,352 "
2011,Onshore,Native American,,,,,Gypsum (tons)," 338,506 "
2011,Onshore,Native American,,,,,Oil (bbl)," 21,641,432 "
2011,Onshore,Native American,,,,,Sand/Gravel (tons)," 1,956,917 "
2011,Onshore,Native American,,,,,Sand/Gravel-Cubic Yards (cyd)," 9,360 "
2012,Offshore,Federal,,,,Offshore Alaska,Oil (bbl)," 719,723 "
2012,Offshore,Federal,,,,Offshore Alaska,Gas (mcf)," 23,975,866 "
2012,Offshore,Federal,,,,Offshore Gulf,Oil (bbl)," 456,992,688 "
2012,Offshore,Federal,,,,Offshore Gulf,Gas (mcf)," 1,577,358,938 "
2012,Offshore,Federal,,,,Offshore Pacific,Oil (bbl)," 17,826,279 "
2012,Offshore,Federal,,,,Offshore Pacific,Gas (mcf)," 29,578,551 "
2012,Offshore,Federal,LA,Central Gulf of Mexico,,,Salt (tons)," 17,291 "
2012,Onshore,Federal,AK,Kenai Peninsula Borough,02122,,Oil (bbl)," 236,326 "
2012,Onshore,Federal,AK,Kenai Peninsula Borough,02122,,Gas (mcf)," 14,054,266 "
2012,Onshore,Federal,AL,Baldwin County,01003,,Oil (bbl), 19 
2012,Onshore,Federal,AL,Baldwin County,01003,,Gas (mcf)," 40,435 "
2012,Onshore,Federal,AL,Choctaw County,01023,,Oil (bbl), 16 
2012,Onshore,Federal,AL,Covington County,01039,,Oil (bbl)," 15,886 "
2012,Onshore,Federal,AL,Escambia County,01053,,Oil (bbl)," 9,486 "
2012,Onshore,Federal,AL,Fayette County,01057,,Gas (mcf)," 2,437 "
2012,Onshore,Federal,AL,Fayette County,01057,,Coal (tons)," 2,126,436 "
2012,Onshore,Federal,AL,Jefferson County,01073,,Coal (tons)," 20,258 "
2012,Onshore,Federal,AL,Lamar County,01075,,Gas (mcf), 510 
2012,Onshore,Federal,AL,Lamar County,01075,,Oil (bbl), 794 
2012,Onshore,Federal,AL,Mobile County,01097,,Oil (bbl)," 5,129 "
2012,Onshore,Federal,AL,Mobile County,01097,,Gas (mcf)," 17,444,857 "
2012,Onshore,Federal,AL,Tuscaloosa County,01125,,Gas (mcf)," 498,037 "
2012,Onshore,Federal,AR,Cleburne County,05023,,Gas (mcf)," 401,332 "
2012,Onshore,Federal,AR,Columbia County,05027,,Oil (bbl), 1 
2012,Onshore,Federal,AR,Columbia County,05027,,Gas (mcf)," 2,602 "
2012,Onshore,Federal,AR,Conway County,05029,,Gas (mcf)," 1,789,004 "
2012,Onshore,Federal,AR,Crawford County,05033,,Gas (mcf)," 103,578 "
2012,Onshore,Federal,AR,Faulkner County,05045,,Gas (mcf)," 245,903 "
2012,Onshore,Federal,AR,Franklin County,05047,,Gas (mcf)," 186,346 "
2012,Onshore,Federal,AR,Johnson County,05071,,Gas (mcf)," 368,582 "
2012,Onshore,Federal,AR,Logan County,05083,,Gas (mcf)," 5,659,094 "
2012,Onshore,Federal,AR,Pope County,05115,,Gas (mcf)," 216,013 "
2012,Onshore,Federal,AR,Sebastian County,05131,,Gas (mcf)," 3,278,042 "
2012,Onshore,Federal,AR,Sharp County,05135,,Gas (mcf)," 30,620 "
2012,Onshore,Federal,AR,Van Buren County,05141,,Gas (mcf)," 2,352,224 "
2012,Onshore,Federal,AR,White County,05145,,Gas (mcf)," 223,163 "
2012,Onshore,Federal,AR,Yell County,05149,,Gas (mcf)," 586,683 "
2012,Onshore,Federal,AZ,Maricopa County,04013,,Salt (tons), 474 
2012,Onshore,Federal,CA,Contra Costa County,06013,,Gas (mcf)," 2,185 "
2012,Onshore,Federal,CA,Fresno County,06019,,Oil (bbl)," 14,306 "
2012,Onshore,Federal,CA,Fresno County,06019,,Gas (mcf)," 131,994 "
2012,Onshore,Federal,CA,Glenn County,06021,,Gas (mcf)," 8,067 "
2012,Onshore,Federal,CA,Imperial County,06025,,"Geothermal - Electrical Generation, Kilowatt Hours"," 409,572,554 "
2012,Onshore,Federal,CA,Inyo County,06027,,Geothermal - sulfur," 3,147 "
2012,Onshore,Federal,CA,Inyo County,06027,,"Geothermal - Electrical Generation, Kilowatt Hours"," 336,189,438 "
2012,Onshore,Federal,CA,Kern County,06029,,Gas (mcf)," 12,093,378 "
2012,Onshore,Federal,CA,Kern County,06029,,Oil (bbl)," 14,169,136 "
2012,Onshore,Federal,CA,Kings County,06031,,Oil (bbl)," 37,867 "
2012,Onshore,Federal,CA,Kings County,06031,,Gas (mcf)," 137,538 "
2012,Onshore,Federal,CA,Lake County,06033,,"Geothermal - Electrical Generation, Thousands of Pounds"," 20,898,866 "
2012,Onshore,Federal,CA,Lassen County,06035,,"Geothermal - Direct Utilization, Millions of BTUs"," 261,771 "
2012,Onshore,Federal,CA,Los Angeles County,06037,,Gas (mcf)," 160,265 "
2012,Onshore,Federal,CA,Los Angeles County,06037,,Oil (bbl)," 467,457 "
2012,Onshore,Federal,CA,Mono County,06051,,"Geothermal - Electrical Generation, Kilowatt Hours"," 166,288,431 "
2012,Onshore,Federal,CA,Monterey County,06053,,Gas (mcf)," 3,180 "
2012,Onshore,Federal,CA,Monterey County,06053,,Oil (bbl)," 13,097 "
2012,Onshore,Federal,CA,Sacramento County,06067,,Oil (bbl), 911 
2012,Onshore,Federal,CA,Sacramento County,06067,,Gas (mcf)," 450,199 "
2012,Onshore,Federal,CA,San Benito County,06069,,Gas (mcf), 60 
2012,Onshore,Federal,CA,San Benito County,06069,,Oil (bbl), 393 
2012,Onshore,Federal,CA,San Bernardino County,06071,,Sodium Bi-Carbonate (tons)," 18,612 "
2012,Onshore,Federal,CA,San Bernardino County,06071,,Boric Acid (tons)," 27,834 "
2012,Onshore,Federal,CA,San Bernardino County,06071,,Borax-Decahydrate (tons)," 53,771 "
2012,Onshore,Federal,CA,San Bernardino County,06071,,Borax-Pentahydrate (tons)," 67,680 "
2012,Onshore,Federal,CA,San Bernardino County,06071,,Salt (tons)," 127,336 "
2012,Onshore,Federal,CA,San Bernardino County,06071,,Anhydrous Sodium Sulfate (tons)," 145,003 "
2012,Onshore,Federal,CA,San Bernardino County,06071,,Soda Ash (tons)," 752,776 "
2012,Onshore,Federal,CA,San Joaquin County,06077,,Gas (mcf)," 3,309 "
2012,Onshore,Federal,CA,San Luis Obispo County,06079,,Oil (bbl)," 8,695 "
2012,Onshore,Federal,CA,San Luis Obispo County,06079,,Gas (mcf)," 11,000 "
2012,Onshore,Federal,CA,Santa Barbara County,06083,,Oil (bbl)," 70,540 "
2012,Onshore,Federal,CA,Santa Barbara County,06083,,Gas (mcf)," 71,433 "
2012,Onshore,Federal,CA,Solano County,06095,,Oil (bbl)," 4,719 "
2012,Onshore,Federal,CA,Solano County,06095,,Gas (mcf)," 2,685,680 "
2012,Onshore,Federal,CA,Sonoma County,06097,,"Geothermal - Electrical Generation, Thousands of Pounds"," 27,676,230 "
2012,Onshore,Federal,CA,Tehama County,06103,,Gas (mcf)," 2,298 "
2012,Onshore,Federal,CA,Ventura County,06111,,Oil (bbl)," 274,276 "
2012,Onshore,Federal,CA,Ventura County,06111,,Gas (mcf)," 644,065 "
2012,Onshore,Federal,CO,Arapahoe County,08005,,Gas (mcf), 14 
2012,Onshore,Federal,CO,Arapahoe County,08005,,Oil (bbl), 37 
2012,Onshore,Federal,CO,Archuleta County,08007,,Gas (mcf)," 1,948,435 "
2012,Onshore,Federal,CO,Baca County,08009,,Oil (bbl)," 21,564 "
2012,Onshore,Federal,CO,Baca County,08009,,Gas (mcf)," 60,154 "
2012,Onshore,Federal,CO,Bent County,08011,,Oil (bbl), 7 
2012,Onshore,Federal,CO,Bent County,08011,,Gas (mcf)," 20,891 "
2012,Onshore,Federal,CO,Broomfield County,08014,,Oil (bbl), 141 
2012,Onshore,Federal,CO,Broomfield County,08014,,Gas (mcf)," 2,129 "
2012,Onshore,Federal,CO,Cheyenne County,08017,,Oil (bbl)," 19,149 "
2012,Onshore,Federal,CO,Cheyenne County,08017,,Gas (mcf)," 129,811 "
2012,Onshore,Federal,CO,Delta County,08029,,Oil (bbl), 36 
2012,Onshore,Federal,CO,Delta County,08029,,Gas (mcf)," 30,613 "
2012,Onshore,Federal,CO,Delta County,08029,,Coal (tons)," 4,613,010 "
2012,Onshore,Federal,CO,Dolores County,08033,,Oil (bbl)," 25,204 "
2012,Onshore,Federal,CO,Dolores County,08033,,Gas (mcf)," 186,019,502 "
2012,Onshore,Federal,CO,Fremont County,08043,,Oil (bbl), 47 
2012,Onshore,Federal,CO,Fremont County,08043,,Gas (mcf), 108 
2012,Onshore,Federal,CO,Garfield County,08045,,Oil (bbl)," 661,291 "
2012,Onshore,Federal,CO,Garfield County,08045,,Gas (mcf)," 209,875,823 "
2012,Onshore,Federal,CO,Gunnison County,08051,,Oil (bbl), 512 
2012,Onshore,Federal,CO,Gunnison County,08051,,Gas (mcf)," 1,177,183 "
2012,Onshore,Federal,CO,Gunnison County,08051,,Coal (tons)," 7,684,204 "
2012,Onshore,Federal,CO,Huerfano County,08055,,Gas (mcf)," 4,464,243 "
2012,Onshore,Federal,CO,Jackson County,08057,,Oil (bbl)," 64,378 "
2012,Onshore,Federal,CO,Jackson County,08057,,Gas (mcf)," 367,431 "
2012,Onshore,Federal,CO,Kiowa County,08061,,Oil (bbl)," 1,824 "
2012,Onshore,Federal,CO,Kiowa County,08061,,Gas (mcf)," 6,543 "
2012,Onshore,Federal,CO,Kit Carson County,08063,,Oil (bbl), 11 
2012,Onshore,Federal,CO,Kit Carson County,08063,,Gas (mcf), 18 
2012,Onshore,Federal,CO,La Plata County,08067,,Oil (bbl), 54 
2012,Onshore,Federal,CO,La Plata County,08067,,Coal (tons)," 592,177 "
2012,Onshore,Federal,CO,La Plata County,08067,,Gas (mcf)," 11,683,869 "
2012,Onshore,Federal,CO,Larimer County,08069,,Gas (mcf), 168 
2012,Onshore,Federal,CO,Larimer County,08069,,Oil (bbl)," 1,100 "
2012,Onshore,Federal,CO,Las Animas County,08071,,Gas (mcf)," 3,690,293 "
2012,Onshore,Federal,CO,Logan County,08075,,Oil (bbl)," 1,274 "
2012,Onshore,Federal,CO,Logan County,08075,,Gas (mcf)," 1,440 "
2012,Onshore,Federal,CO,Mesa County,08077,,Oil (bbl)," 13,642 "
2012,Onshore,Federal,CO,Mesa County,08077,,Gas (mcf)," 19,722,604 "
2012,Onshore,Federal,CO,Moffat County,08081,,Oil (bbl)," 264,605 "
2012,Onshore,Federal,CO,Moffat County,08081,,Coal (tons)," 3,498,427 "
2012,Onshore,Federal,CO,Moffat County,08081,,Gas (mcf)," 14,926,855 "
2012,Onshore,Federal,CO,Montezuma County,08083,,Oil (bbl)," 105,738 "
2012,Onshore,Federal,CO,Montezuma County,08083,,Gas (mcf)," 155,628,964 "
2012,Onshore,Federal,CO,Morgan County,08087,,Oil (bbl)," 1,367 "
2012,Onshore,Federal,CO,Morgan County,08087,,Gas (mcf)," 2,733 "
2012,Onshore,Federal,CO,Phillips County,08095,,Gas (mcf)," 41,661 "
2012,Onshore,Federal,CO,Prowers County,08099,,Gas (mcf)," 1,718 "
2012,Onshore,Federal,CO,Rio Blanco County,08103,,Sodium Bi-Carbonate (tons)," 133,751 "
2012,Onshore,Federal,CO,Rio Blanco County,08103,,Coal (tons)," 2,513,141 "
2012,Onshore,Federal,CO,Rio Blanco County,08103,,Oil (bbl)," 2,734,068 "
2012,Onshore,Federal,CO,Rio Blanco County,08103,,Gas (mcf)," 124,011,307 "
2012,Onshore,Federal,CO,Routt County,08107,,Oil (bbl)," 12,898 "
2012,Onshore,Federal,CO,Routt County,08107,,Gas (mcf)," 14,415 "
2012,Onshore,Federal,CO,Routt County,08107,,Coal (tons)," 475,286 "
2012,Onshore,Federal,CO,San Miguel County,08113,,Oil (bbl)," 14,391 "
2012,Onshore,Federal,CO,San Miguel County,08113,,Gas (mcf)," 4,967,309 "
2012,Onshore,Federal,CO,Washington County,08121,,Oil (bbl)," 6,224 "
2012,Onshore,Federal,CO,Washington County,08121,,Gas (mcf)," 93,618 "
2012,Onshore,Federal,CO,Weld County,08123,,Oil (bbl)," 316,406 "
2012,Onshore,Federal,CO,Weld County,08123,,Gas (mcf)," 1,940,892 "
2012,Onshore,Federal,CO,Yuma County,08125,,Gas (mcf)," 1,296,958 "
2012,Onshore,Federal,FL,Hardee County,12049,,Phosphate Raw Ore (tons)," 329,057 "
2012,Onshore,Federal,FL,Polk County,12105,,Phosphate Raw Ore (tons)," 194,335 "
2012,Onshore,Federal,ID,Caribou County,16029,,Phosphate Raw Ore (tons)," 4,908,564 "
2012,Onshore,Federal,IL,Clinton County,17027,,Oil (bbl)," 19,031 "
2012,Onshore,Federal,IL,Fayette County,17051,,Oil (bbl), 10 
2012,Onshore,Federal,IL,Franklin County,17055,,Oil (bbl)," 9,629 "
2012,Onshore,Federal,IL,Franklin County,17055,,Gas (mcf)," 14,453 "
2012,Onshore,Federal,KS,Comanche County,20033,,Gas (mcf)," 4,780 "
2012,Onshore,Federal,KS,Ellsworth County,20053,,Gas (mcf)," 10,849 "
2012,Onshore,Federal,KS,Finney County,20055,,Oil (bbl)," 24,578 "
2012,Onshore,Federal,KS,Finney County,20055,,Gas (mcf)," 918,793 "
2012,Onshore,Federal,KS,Gove County,20063,,Oil (bbl)," 1,420 "
2012,Onshore,Federal,KS,Grant County,20067,,Gas (mcf)," 98,070 "
2012,Onshore,Federal,KS,Hamilton County,20075,,Gas (mcf)," 43,051 "
2012,Onshore,Federal,KS,Haskell County,20081,,Oil (bbl)," 30,115 "
2012,Onshore,Federal,KS,Haskell County,20081,,Gas (mcf)," 294,580 "
2012,Onshore,Federal,KS,Kearny County,20093,,Oil (bbl)," 23,554 "
2012,Onshore,Federal,KS,Kearny County,20093,,Gas (mcf)," 1,656,720 "
2012,Onshore,Federal,KS,Lane County,20101,,Oil (bbl)," 3,497 "
2012,Onshore,Federal,KS,Meade County,20119,,Gas (mcf)," 6,513 "
2012,Onshore,Federal,KS,Morton County,20129,,Oil (bbl)," 144,473 "
2012,Onshore,Federal,KS,Morton County,20129,,Gas (mcf)," 2,377,216 "
2012,Onshore,Federal,KS,Seward County,20175,,Oil (bbl), 481 
2012,Onshore,Federal,KS,Seward County,20175,,Gas (mcf)," 117,241 "
2012,Onshore,Federal,KS,Stanton County,20187,,Gas (mcf)," 32,256 "
2012,Onshore,Federal,KS,Stevens County,20189,,Oil (bbl)," 1,932 "
2012,Onshore,Federal,KS,Stevens County,20189,,Gas (mcf)," 245,174 "
2012,Onshore,Federal,KS,Trego County,20195,,Oil (bbl)," 2,044 "
2012,Onshore,Federal,KY,Clay County,21051,,Oil (bbl)," 1,012 "
2012,Onshore,Federal,KY,Clay County,21051,,Gas (mcf)," 39,184 "
2012,Onshore,Federal,KY,Floyd County,21071,,Gas (mcf)," 12,040 "
2012,Onshore,Federal,KY,Henderson County,21101,,Oil (bbl)," 9,621 "
2012,Onshore,Federal,KY,Johnson County,21115,,Gas (mcf), 323 
2012,Onshore,Federal,KY,Leslie County,21131,,Oil (bbl)," 1,311 "
2012,Onshore,Federal,KY,Leslie County,21131,,Gas (mcf)," 33,507 "
2012,Onshore,Federal,KY,Leslie County,21131,,Coal (tons)," 227,720 "
2012,Onshore,Federal,KY,Letcher County,21133,,Gas (mcf), 867 
2012,Onshore,Federal,KY,McCreary County,21147,,Gas (mcf)," 1,114 "
2012,Onshore,Federal,KY,Morgan County,21175,,Gas (mcf), 34 
2012,Onshore,Federal,KY,Pike County,21195,,Gas (mcf)," 43,117 "
2012,Onshore,Federal,KY,Whitley County,21235,,Gas (mcf)," 18,613 "
2012,Onshore,Federal,LA,Beauregard Parish,22011,,Gas (mcf), 27 
2012,Onshore,Federal,LA,Beauregard Parish,22011,,Oil (bbl), 50 
2012,Onshore,Federal,LA,Bienville Parish,22013,,Oil (bbl), 28 
2012,Onshore,Federal,LA,Bienville Parish,22013,,Gas (mcf)," 859,360 "
2012,Onshore,Federal,LA,Bossier Parish,22015,,Oil (bbl)," 55,144 "
2012,Onshore,Federal,LA,Bossier Parish,22015,,Gas (mcf)," 13,840,022 "
2012,Onshore,Federal,LA,Caddo Parish,22017,,Oil (bbl)," 7,377 "
2012,Onshore,Federal,LA,Caddo Parish,22017,,Gas (mcf)," 420,826 "
2012,Onshore,Federal,LA,Caldwell Parish,22021,,Gas (mcf)," 12,140 "
2012,Onshore,Federal,LA,Claiborne Parish,22027,,Oil (bbl)," 10,415 "
