Month,Calendar Year,Land Class,Land Category,Revenue Type,Commodity, Revenue ,,
July,2011,Federal,Offshore,Royalties,Oil," $311,921,104.16 ",,
July,2011,Federal,Offshore,Royalties,Other Products," $7,369.73 ",,
July,2011,Federal,Onshore,Bonus,Coal," $110,189,969.60 ",,
July,2011,Federal,Onshore,Bonus,Geothermal," $33,300.00 ",,
July,2011,Federal,Onshore,Bonus,Oil & Gas," $7,863,587.50 ",,
July,2011,Federal,Onshore,Other Revenues,Coal," $(31,167.65)",,
July,2011,Federal,Onshore,Other Revenues,Geothermal," $51,267.44 ",,
July,2011,Federal,Onshore,Other Revenues,Gilsonite," $1,518.00 ",,
July,2011,Federal,Onshore,Other Revenues,Hardrock," $1,948.40 ",,
July,2011,Federal,Onshore,Other Revenues,Oil & Gas," $1,967,837.68 ",,
July,2011,Federal,Onshore,Other Revenues,Phosphate," $6,066.00 ",,
July,2011,Federal,Onshore,Other Revenues,Sodium," $5,649.00 ",,
July,2011,Federal,Onshore,Rents,Coal," $90,639.00 ",,
July,2011,Federal,Onshore,Rents,Geothermal," $239,754.00 ",,
July,2011,Federal,Onshore,Rents,Gilsonite, $253.00 ,,
July,2011,Federal,Onshore,Rents,Hardrock, $490.00 ,,
July,2011,Federal,Onshore,Rents,Oil & Gas," $4,222,180.45 ",,
July,2011,Federal,Onshore,Rents,Phosphate, $(262.00),,
July,2011,Federal,Onshore,Rents,Potassium," $13,961.50 ",,
July,2011,Federal,Onshore,Rents,Sodium, $(683.00),,
July,2011,Federal,Onshore,Royalties,Coal," $58,038,055.73 ",,
July,2011,Federal,Onshore,Royalties,Gas," $90,579,482.69 ",,
July,2011,Federal,Onshore,Royalties,NGL," $15,415,842.97 ",,
July,2011,Federal,Onshore,Royalties,Oil," $82,748,391.31 ",,
July,2011,Federal,Onshore,Royalties,Other Products," $17,346,625.10 ",,
July,2011,Federal,,Civil Penalties,," $1,527,530.12 ",,
July,2011,Federal,,Other Revenues,, $956.12 ,,
July,2011,Native American,Onshore,Other Revenues,Coal," $1,188,128.83 ",,
July,2011,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
July,2011,Native American,Onshore,Other Revenues,Gas," $2,907.86 ",,
July,2011,Native American,Onshore,Other Revenues,Gypsum," $(33,072.00)",,
July,2011,Native American,Onshore,Other Revenues,NGL," $1,585.44 ",,
July,2011,Native American,Onshore,Other Revenues,Oil," $(11,292.22)",,
July,2011,Native American,Onshore,Other Revenues,Oil & Gas," $3,571,738.76 ",,
July,2011,Native American,Onshore,Other Revenues,Sand & Gravel," $8,250.00 ",,
July,2011,Native American,Onshore,Rents,Coal," $49,716.00 ",,
July,2011,Native American,Onshore,Rents,Oil & Gas," $38,340.66 ",,
July,2011,Native American,Onshore,Rents,Sand & Gravel," $25,000.00 ",,
July,2011,Native American,Onshore,Royalties,Coal," $6,769,728.73 ",,
July,2011,Native American,Onshore,Royalties,Gas," $12,443,377.51 ",,
July,2011,Native American,Onshore,Royalties,NGL," $1,805,880.11 ",,
July,2011,Native American,Onshore,Royalties,Oil," $29,672,236.20 ",,
July,2011,Native American,Onshore,Royalties,Other Products," $1,386,556.51 ",,
August,2011,Federal,Offshore,Bonus,Oil & Gas," $1,440,820.80 ",,
August,2011,Federal,Offshore,Inspection Fees,," $163,100.00 ",,
August,2011,Federal,Offshore,Other Revenues,Gas," $27,208.99 ",,
August,2011,Federal,Offshore,Other Revenues,NGL," $2,572.97 ",,
August,2011,Federal,Offshore,Other Revenues,Oil," $376,391.36 ",,
August,2011,Federal,Offshore,Other Revenues,Oil & Gas," $5,838,055.79 ",,
August,2011,Federal,Offshore,Rents,Oil & Gas," $3,361,941.74 ",,
August,2011,Federal,Offshore,Royalties,Gas," $104,513,713.23 ",,
August,2011,Federal,Offshore,Royalties,NGL," $35,325,928.33 ",,
August,2011,Federal,Offshore,Royalties,Oil," $576,859,794.69 ",,
August,2011,Federal,Offshore,Royalties,Other Products," $7,460.65 ",,
August,2011,Federal,Onshore,Bonus,Coal," $2,621,320.00 ",,
August,2011,Federal,Onshore,Bonus,Geothermal," $(3,740.00)",,
August,2011,Federal,Onshore,Bonus,Oil & Gas," $829,855.00 ",,
August,2011,Federal,Onshore,Bonus,Phosphate," $755,824.00 ",,
August,2011,Federal,Onshore,Bonus,Potassium," $19,377,624.73 ",,
August,2011,Federal,Onshore,Other Revenues,Coal," $1,532,280.24 ",,
August,2011,Federal,Onshore,Other Revenues,Geothermal," $8,011.51 ",,
August,2011,Federal,Onshore,Other Revenues,Gilsonite, $459.00 ,,
August,2011,Federal,Onshore,Other Revenues,Hardrock," $3,862.71 ",,
August,2011,Federal,Onshore,Other Revenues,NGL," $156,525.92 ",,
August,2011,Federal,Onshore,Other Revenues,Oil & Gas," $4,068,691.37 ",,
August,2011,Federal,Onshore,Other Revenues,Phosphate," $33,810.00 ",,
August,2011,Federal,Onshore,Other Revenues,Sodium," $1,769.68 ",,
August,2011,Federal,Onshore,Rents,Coal," $179,038.00 ",,
August,2011,Federal,Onshore,Rents,Geothermal," $755,060.00 ",,
August,2011,Federal,Onshore,Rents,Gilsonite, $76.50 ,,
August,2011,Federal,Onshore,Rents,Hardrock, $(405.00),,
August,2011,Federal,Onshore,Rents,Oil & Gas," $4,440,633.19 ",,
August,2011,Federal,Onshore,Rents,Phosphate," $9,929.00 ",,
August,2011,Federal,Onshore,Rents,Potassium," $24,007.25 ",,
August,2011,Federal,Onshore,Rents,Sodium," $9,544.00 ",,
August,2011,Federal,Onshore,Royalties,Coal," $58,299,241.08 ",,
August,2011,Federal,Onshore,Royalties,Gas," $156,263,454.23 ",,
August,2011,Federal,Onshore,Royalties,NGL," $33,879,178.74 ",,
August,2011,Federal,Onshore,Royalties,Oil," $131,150,376.38 ",,
August,2011,Federal,Onshore,Royalties,Oil & Gas, $(0.01),,
August,2011,Federal,Onshore,Royalties,Other Products," $12,047,417.37 ",,
August,2011,Federal,,Civil Penalties,," $245,000.00 ",,
August,2011,Federal,,Other Revenues,," $78,787.78 ",,
August,2011,Native American,Onshore,Other Revenues,Coal, $-   ,,
August,2011,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
August,2011,Native American,Onshore,Other Revenues,Gas," $7,747.39 ",,
August,2011,Native American,Onshore,Other Revenues,Gypsum," $(33,511.40)",,
August,2011,Native American,Onshore,Other Revenues,NGL," $4,250.10 ",,
August,2011,Native American,Onshore,Other Revenues,Oil," $(14,410.44)",,
August,2011,Native American,Onshore,Other Revenues,Oil & Gas," $238,340.32 ",,
August,2011,Native American,Onshore,Rents,Coal, $-   ,,
August,2011,Native American,Onshore,Rents,Oil & Gas," $42,017.39 ",,
August,2011,Native American,Onshore,Royalties,Coal," $7,457,986.72 ",,
August,2011,Native American,Onshore,Royalties,Gas," $14,114,213.24 ",,
August,2011,Native American,Onshore,Royalties,NGL," $1,677,027.56 ",,
August,2011,Native American,Onshore,Royalties,Oil," $26,167,376.84 ",,
August,2011,Native American,Onshore,Royalties,Other Products," $174,413.34 ",,
September,2011,Federal,Offshore,Bonus,Oil & Gas," $35,310,290.20 ",,
September,2011,Federal,Offshore,Inspection Fees,," $83,513.72 ",,
September,2011,Federal,Offshore,Other Revenues,Gas," $(12,285.68)",,
September,2011,Federal,Offshore,Other Revenues,NGL," $(5,031.36)",,
September,2011,Federal,Offshore,Other Revenues,Oil," $(235,307.20)",,
September,2011,Federal,Offshore,Other Revenues,Oil & Gas," $(1,387,335.15)",,
September,2011,Federal,Offshore,Rents,Oil & Gas," $9,287,494.09 ",,
September,2011,Federal,Offshore,Rents,Wind," $40,564.84 ",,
September,2011,Federal,Offshore,Royalties,Gas," $72,501,886.40 ",,
September,2011,Federal,Offshore,Royalties,NGL," $23,855,293.24 ",,
September,2011,Federal,Offshore,Royalties,Oil," $403,367,102.67 ",,
September,2011,Federal,Offshore,Royalties,Other Products," $6,874.49 ",,
September,2011,Federal,Onshore,Bonus,Coal," $9,902,620.00 ",,
September,2011,Federal,Onshore,Bonus,Oil & Gas," $69,262,335.50 ",,
September,2011,Federal,Onshore,Bonus,Potassium," $1,585,152.00 ",,
September,2011,Federal,Onshore,Other Revenues,Clay, $-   ,,
September,2011,Federal,Onshore,Other Revenues,Coal," $(35,226.96)",,
September,2011,Federal,Onshore,Other Revenues,Gas," $20,742.29 ",,
September,2011,Federal,Onshore,Other Revenues,Geothermal," $16,545.89 ",,
September,2011,Federal,Onshore,Other Revenues,Hardrock," $3,329.45 ",,
September,2011,Federal,Onshore,Other Revenues,Oil & Gas," $434,416.56 ",,
September,2011,Federal,Onshore,Other Revenues,Phosphate," $25,074.00 ",,
September,2011,Federal,Onshore,Other Revenues,Potassium, $29.52 ,,
September,2011,Federal,Onshore,Other Revenues,Sand & Gravel, $-   ,,
September,2011,Federal,Onshore,Other Revenues,Sodium, $-   ,,
September,2011,Federal,Onshore,Rents,Clay, $160.00 ,,
September,2011,Federal,Onshore,Rents,Coal," $99,180.00 ",,
September,2011,Federal,Onshore,Rents,Geothermal," $728,418.00 ",,
September,2011,Federal,Onshore,Rents,Gilsonite, $20.00 ,,
September,2011,Federal,Onshore,Rents,Hardrock," $1,118.50 ",,
September,2011,Federal,Onshore,Rents,Oil & Gas," $3,296,108.46 ",,
September,2011,Federal,Onshore,Rents,Phosphate," $4,096.00 ",,
September,2011,Federal,Onshore,Rents,Potassium," $5,984.00 ",,
September,2011,Federal,Onshore,Royalties,Coal," $67,472,306.07 ",,
September,2011,Federal,Onshore,Royalties,Gas," $128,052,729.21 ",,
September,2011,Federal,Onshore,Royalties,NGL," $29,518,941.55 ",,
September,2011,Federal,Onshore,Royalties,Oil," $94,205,999.12 ",,
September,2011,Federal,Onshore,Royalties,Other Products," $12,805,591.85 ",,
September,2011,Federal,,Civil Penalties,," $197,450.00 ",,
September,2011,Federal,,Other Revenues,," $94,304.41 ",,
September,2011,Native American,Onshore,Other Revenues,Coal," $(73,729.60)",,
September,2011,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
September,2011,Native American,Onshore,Other Revenues,Gas," $3,011.80 ",,
September,2011,Native American,Onshore,Other Revenues,Gypsum," $(31,689.66)",,
September,2011,Native American,Onshore,Other Revenues,NGL," $5,338.73 ",,
September,2011,Native American,Onshore,Other Revenues,Oil," $(5,784.88)",,
September,2011,Native American,Onshore,Other Revenues,Oil & Gas," $(173,079.62)",,
September,2011,Native American,Onshore,Rents,Coal," $(7,382.72)",,
September,2011,Native American,Onshore,Rents,Oil & Gas," $129,445.65 ",,
September,2011,Native American,Onshore,Royalties,Coal," $6,202,973.46 ",,
September,2011,Native American,Onshore,Royalties,Gas," $13,096,689.47 ",,
September,2011,Native American,Onshore,Royalties,NGL," $2,232,657.70 ",,
September,2011,Native American,Onshore,Royalties,Oil," $26,501,912.71 ",,
September,2011,Native American,Onshore,Royalties,Other Products," $141,929.93 ",,
October,2011,Federal,Offshore,Inspection Fees,," $5,250.00 ",,
October,2011,Federal,Offshore,Other Revenues,Gas," $31,729.74 ",,
October,2011,Federal,Offshore,Other Revenues,NGL," $41,682.17 ",,
October,2011,Federal,Offshore,Other Revenues,Oil," $437,673.02 ",,
October,2011,Federal,Offshore,Other Revenues,Oil & Gas," $(11,164,067.18)",,
October,2011,Federal,Offshore,Rents,Oil & Gas," $27,865,534.32 ",,
October,2011,Federal,Offshore,Rents,Wind," $88,278.00 ",,
October,2011,Federal,Offshore,Royalties,Gas," $68,194,264.35 ",,
October,2011,Federal,Offshore,Royalties,NGL," $22,041,220.50 ",,
October,2011,Federal,Offshore,Royalties,Oil," $385,082,418.62 ",,
October,2011,Federal,Offshore,Royalties,Other Products," $5,551.83 ",,
October,2011,Federal,Onshore,Bonus,Geothermal," $(11,745.00)",,
October,2011,Federal,Onshore,Bonus,Oil & Gas," $59,237,135.00 ",,
October,2011,Federal,Onshore,Other Revenues,Coal," $(24,880.68)",,
October,2011,Federal,Onshore,Other Revenues,Geothermal," $24,117.00 ",,
October,2011,Federal,Onshore,Other Revenues,Gilsonite," $5,241.00 ",,
October,2011,Federal,Onshore,Other Revenues,Hardrock," $1,109.90 ",,
October,2011,Federal,Onshore,Other Revenues,Oil & Gas," $11,151,911.76 ",,
October,2011,Federal,Onshore,Other Revenues,Oil Shale, $-   ,,
October,2011,Federal,Onshore,Other Revenues,Phosphate, $(114.00),,
October,2011,Federal,Onshore,Other Revenues,Potassium," $15,840.00 ",,
October,2011,Federal,Onshore,Other Revenues,Sodium," $42,151.68 ",,
October,2011,Federal,Onshore,Rents,Coal," $20,248.00 ",,
October,2011,Federal,Onshore,Rents,Geothermal," $182,475.00 ",,
October,2011,Federal,Onshore,Rents,Hardrock," $163,901.50 ",,
October,2011,Federal,Onshore,Rents,Oil & Gas," $4,498,346.22 ",,
October,2011,Federal,Onshore,Rents,Phosphate," $(9,952.50)",,
October,2011,Federal,Onshore,Royalties,Coal," $65,796,137.24 ",,
October,2011,Federal,Onshore,Royalties,Gas," $123,036,465.16 ",,
October,2011,Federal,Onshore,Royalties,NGL," $28,193,137.10 ",,
October,2011,Federal,Onshore,Royalties,Oil," $98,574,048.33 ",,
October,2011,Federal,Onshore,Royalties,Other Products," $12,814,193.34 ",,
October,2011,Federal,,Civil Penalties,," $50,000.01 ",,
October,2011,Federal,,Other Revenues,," $(4,059.40)",,
October,2011,Native American,Onshore,Other Revenues,Coal," $1,337,442.66 ",,
October,2011,Native American,Onshore,Other Revenues,Copper," $100,000.00 ",,
October,2011,Native American,Onshore,Other Revenues,Gas," $3,446.10 ",,
October,2011,Native American,Onshore,Other Revenues,Gypsum," $(33,944.88)",,
October,2011,Native American,Onshore,Other Revenues,NGL," $3,097.53 ",,
October,2011,Native American,Onshore,Other Revenues,Oil," $(10,049.79)",,
October,2011,Native American,Onshore,Other Revenues,Oil & Gas," $2,764,740.92 ",,
October,2011,Native American,Onshore,Rents,Coal," $(49,716.00)",,
October,2011,Native American,Onshore,Rents,Gas, $(25.75),,
October,2011,Native American,Onshore,Rents,Oil & Gas," $244,115.51 ",,
October,2011,Native American,Onshore,Royalties,Coal," $7,623,733.96 ",,
October,2011,Native American,Onshore,Royalties,Gas," $13,635,402.29 ",,
October,2011,Native American,Onshore,Royalties,NGL," $1,603,569.98 ",,
October,2011,Native American,Onshore,Royalties,Oil," $25,266,115.71 ",,
October,2011,Native American,Onshore,Royalties,Other Products," $129,001.58 ",,
November,2011,Federal,Offshore,Inspection Fees,," $3,882.35 ",,
November,2011,Federal,Offshore,Other Revenues,Gas," $234,554.47 ",,
November,2011,Federal,Offshore,Other Revenues,NGL," $38,497.93 ",,
November,2011,Federal,Offshore,Other Revenues,Oil," $(3,359,688.13)",,
November,2011,Federal,Offshore,Other Revenues,Oil & Gas," $8,637,394.33 ",,
November,2011,Federal,Offshore,Rents,Oil & Gas," $29,257,921.31 ",,
November,2011,Federal,Offshore,Royalties,Gas," $49,842,641.09 ",,
November,2011,Federal,Offshore,Royalties,NGL," $21,463,031.31 ",,
November,2011,Federal,Offshore,Royalties,Oil," $459,666,059.42 ",,
November,2011,Federal,Offshore,Royalties,Other Products," $6,597.34 ",,
November,2011,Federal,Offshore,,Oil & Gas, $-   ,,
November,2011,Federal,Onshore,Bonus,Coal," $4,470,440.00 ",,
November,2011,Federal,Onshore,Bonus,Geothermal," $50,404.00 ",,
November,2011,Federal,Onshore,Other Revenues,Clay, $462.00 ,,
November,2011,Federal,Onshore,Other Revenues,Coal," $132,668.72 ",,
November,2011,Federal,Onshore,Other Revenues,Geothermal," $61,029.72 ",,
November,2011,Federal,Onshore,Other Revenues,Gilsonite," $2,394.00 ",,
November,2011,Federal,Onshore,Other Revenues,Hardrock, $242.55 ,,
November,2011,Federal,Onshore,Other Revenues,Oil & Gas," $4,346,463.13 ",,
November,2011,Federal,Onshore,Other Revenues,Phosphate," $31,821.00 ",,
November,2011,Federal,Onshore,Other Revenues,Sodium," $(23,560.60)",,
November,2011,Federal,Onshore,Rents,Clay, $154.00 ,,
November,2011,Federal,Onshore,Rents,Coal," $326,781.00 ",,
November,2011,Federal,Onshore,Rents,Geothermal," $85,867.00 ",,
November,2011,Federal,Onshore,Rents,Gilsonite, $399.00 ,,
November,2011,Federal,Onshore,Rents,Hardrock," $(163,580.00)",,
November,2011,Federal,Onshore,Rents,Oil & Gas," $5,104,282.08 ",,
November,2011,Federal,Onshore,Rents,Oil Shale, $320.00 ,,
November,2011,Federal,Onshore,Rents,Phosphate," $(10,689.00)",,
November,2011,Federal,Onshore,Rents,Potassium," $18,294.50 ",,
November,2011,Federal,Onshore,Rents,Sodium," $(25,330.01)",,
November,2011,Federal,Onshore,Royalties,Coal," $72,683,596.73 ",,
November,2011,Federal,Onshore,Royalties,Gas," $112,130,201.86 ",,
November,2011,Federal,Onshore,Royalties,NGL," $32,072,092.19 ",,
November,2011,Federal,Onshore,Royalties,Oil," $91,697,879.89 ",,
November,2011,Federal,Onshore,Royalties,Other Products," $13,128,262.89 ",,
November,2011,Federal,,Civil Penalties,," $79,180.00 ",,
November,2011,Federal,,Other Revenues,," $47,548.25 ",,
November,2011,Native American,Onshore,Other Revenues,Coal, $(0.00),,
November,2011,Native American,Onshore,Other Revenues,Copper," $102,240.00 ",,
November,2011,Native American,Onshore,Other Revenues,Gas," $3,307.14 ",,
November,2011,Native American,Onshore,Other Revenues,Gypsum," $(24,282.80)",,
November,2011,Native American,Onshore,Other Revenues,NGL," $3,366.83 ",,
November,2011,Native American,Onshore,Other Revenues,Oil," $(8,156.73)",,
November,2011,Native American,Onshore,Other Revenues,Oil & Gas," $885,402.70 ",,
November,2011,Native American,Onshore,Other Revenues,Sand & Gravel," $148,750.00 ",,
November,2011,Native American,Onshore,Rents,Coal," $60,000.00 ",,
November,2011,Native American,Onshore,Rents,Oil & Gas," $245,437.29 ",,
November,2011,Native American,Onshore,Royalties,Coal," $6,464,183.08 ",,
November,2011,Native American,Onshore,Royalties,Gas," $10,481,540.35 ",,
November,2011,Native American,Onshore,Royalties,NGL," $2,455,430.12 ",,
November,2011,Native American,Onshore,Royalties,Oil," $28,759,439.02 ",,
November,2011,Native American,Onshore,Royalties,Other Products," $111,465.07 ",,
December,2011,Federal,Offshore,Inspection Fees,, $-   ,,
December,2011,Federal,Offshore,Other Revenues,Gas," $14,181.60 ",,
December,2011,Federal,Offshore,Other Revenues,NGL," $5,008.22 ",,
December,2011,Federal,Offshore,Other Revenues,Oil," $509,670.87 ",,
December,2011,Federal,Offshore,Other Revenues,Oil & Gas," $4,797,550.93 ",,
December,2011,Federal,Offshore,Rents,Oil & Gas," $7,856,649.00 ",,
December,2011,Federal,Offshore,Royalties,Gas," $40,160,430.92 ",,
December,2011,Federal,Offshore,Royalties,NGL," $15,861,873.10 ",,
December,2011,Federal,Offshore,Royalties,Oil," $372,228,199.46 ",,
December,2011,Federal,Offshore,Royalties,Other Products," $5,805.14 ",,
December,2011,Federal,Onshore,Bonus,Coal," $70,822,542.76 ",,
December,2011,Federal,Onshore,Bonus,Oil & Gas," $7,406.00 ",,
December,2011,Federal,Onshore,Other Revenues,Coal," $(11,885.46)",,
December,2011,Federal,Onshore,Other Revenues,Gas, $(80.81),,
December,2011,Federal,Onshore,Other Revenues,Geothermal," $19,928.51 ",,
December,2011,Federal,Onshore,Other Revenues,Gilsonite," $1,179.00 ",,
December,2011,Federal,Onshore,Other Revenues,Hardrock, $0.40 ,,
December,2011,Federal,Onshore,Other Revenues,Oil, $8.13 ,,
December,2011,Federal,Onshore,Other Revenues,Oil & Gas," $(18,432.38)",,
December,2011,Federal,Onshore,Other Revenues,Phosphate," $18,766.57 ",,
December,2011,Federal,Onshore,Other Revenues,Potassium," $511,071.00 ",,
December,2011,Federal,Onshore,Other Revenues,Sodium," $210,393.94 ",,
December,2011,Federal,Onshore,Rents,Coal," $59,192.00 ",,
December,2011,Federal,Onshore,Rents,Geothermal," $110,226.00 ",,
December,2011,Federal,Onshore,Rents,Gilsonite, $733.00 ,,
December,2011,Federal,Onshore,Rents,Hardrock, $160.00 ,,
December,2011,Federal,Onshore,Rents,Oil & Gas," $4,561,193.40 ",,
