Region	FIPS	Product	Year	Production Volume
CA	6071	Borax-Decahydrate (ton)	2013	0
CA	6071	Borax-Decahydrate (ton)	2014	0
CA	6071	Borax-Pentahydrate (ton)	2005	0
CA	6071	Borax-Pentahydrate (ton)	2006	0
CA	6071	Borax-Pentahydrate (ton)	2007	0
CA	6071	Borax-Pentahydrate (ton)	2008	0
CA	6071	Borax-Pentahydrate (ton)	2009	0
CA	6071	Borax-Pentahydrate (ton)	2010	0
CA	6071	Borax-Pentahydrate (ton)	2011	0
CA	6071	Borax-Pentahydrate (ton)	2012	0
CA	6071	Borax-Pentahydrate (ton)	2013	0
CA	6071	Borax-Pentahydrate (ton)	2014	0
CA	6071	Boric Acid (ton)	2005	0
CA	6071	Boric Acid (ton)	2006	0
CA	6071	Boric Acid (ton)	2007	0
CA	6071	Boric Acid (ton)	2008	0
CA	6071	Boric Acid (ton)	2009	0
CA	6071	Boric Acid (ton)	2010	0
CA	6071	Boric Acid (ton)	2011	0
CA	6071	Boric Acid (ton)	2012	0
CA	6071	Boric Acid (ton)	2013	0
CA	6071	Boric Acid (ton)	2014	0
CA	6071	Salt (tons)	2005	0
CA	6071	Salt (tons)	2006	0
CA	6071	Salt (tons)	2007	0
CA	6071	Salt (tons)	2008	0
CA	6071	Salt (tons)	2009	0
CA	6071	Salt (tons)	2010	0
CA	6071	Salt (tons)	2011	0
CA	6071	Salt (tons)	2012	0
CA	6071	Salt (tons)	2013	0
CA	6071	Salt (tons)	2014	0
CA	6071	Soda Ash (tons)	2005	0
CA	6071	Soda Ash (tons)	2006	0
CA	6071	Soda Ash (tons)	2007	0
CA	6071	Soda Ash (tons)	2008	0
CA	6071	Soda Ash (tons)	2009	0
CA	6071	Soda Ash (tons)	2010	0
CA	6071	Soda Ash (tons)	2011	0
CA	6071	Soda Ash (tons)	2012	0
CA	6071	Soda Ash (tons)	2013	0
CA	6071	Soda Ash (tons)	2014	0
CA	6071	Sodium Bi-Carbonate (tons)	2005	0
CA	6071	Sodium Bi-Carbonate (tons)	2006	0
CA	6071	Sodium Bi-Carbonate (tons)	2007	0
CA	6071	Sodium Bi-Carbonate (tons)	2008	0
CA	6071	Sodium Bi-Carbonate (tons)	2009	0
CA	6071	Sodium Bi-Carbonate (tons)	2010	0
CA	6071	Sodium Bi-Carbonate (tons)	2011	0
CA	6071	Sodium Bi-Carbonate (tons)	2012	0
CA	6071	Sodium Bi-Carbonate (tons)	2013	0
CA	6071	Sodium Bi-Carbonate (tons)	2014	0
CA	6077	Gas (mcf)	2005	4659.21
CA	6077	Gas (mcf)	2006	4164.26
CA	6077	Gas (mcf)	2007	3948.96
CA	6077	Gas (mcf)	2008	3887.56
CA	6077	Gas (mcf)	2009	3478.34
CA	6077	Gas (mcf)	2010	3479.69
CA	6077	Gas (mcf)	2011	3532.48
CA	6077	Gas (mcf)	2012	3366.7
CA	6077	Gas (mcf)	2013	3466.3
CA	6077	Gas (mcf)	2014	3468.45
CA	6079	Gas (mcf)	2005	6489.21
CA	6079	Gas (mcf)	2006	10488.14
CA	6079	Gas (mcf)	2007	1772.99
CA	6079	Gas (mcf)	2008	1446.82
CA	6079	Gas (mcf)	2009	52.47
CA	6079	Gas (mcf)	2010	449.75
CA	6079	Gas (mcf)	2011	15100.35
CA	6079	Gas (mcf)	2012	71122.04
CA	6079	Gas (mcf)	2013	78145.71
CA	6079	Gas (mcf)	2014	44433.58
CA	6079	Oil (bbl)	2005	17091.21
CA	6079	Oil (bbl)	2006	16392.81
CA	6079	Oil (bbl)	2007	11086.08
CA	6079	Oil (bbl)	2008	11870.01
CA	6079	Oil (bbl)	2009	13674.65
CA	6079	Oil (bbl)	2010	10200.35
CA	6079	Oil (bbl)	2011	8606
CA	6079	Oil (bbl)	2012	32955.34
CA	6079	Oil (bbl)	2013	23076.32
CA	6079	Oil (bbl)	2014	15298.25
CA	6083	Gas (mcf)	2005	198176.94
CA	6083	Gas (mcf)	2006	91142.82
CA	6083	Gas (mcf)	2007	94839.37
CA	6083	Gas (mcf)	2008	97294.65
CA	6083	Gas (mcf)	2009	46301.25
CA	6083	Gas (mcf)	2010	125374.8
CA	6083	Gas (mcf)	2011	81280.59
CA	6083	Gas (mcf)	2012	66457.94
CA	6083	Gas (mcf)	2013	67023.98
CA	6083	Gas (mcf)	2014	59322.98
CA	6083	Oil (bbl)	2005	91482.25
CA	6083	Oil (bbl)	2006	99237.15
CA	6083	Oil (bbl)	2007	94861.92
CA	6083	Oil (bbl)	2008	81839.96
CA	6083	Oil (bbl)	2009	76425.43
CA	6083	Oil (bbl)	2010	70837.18
CA	6083	Oil (bbl)	2011	70812.07
CA	6083	Oil (bbl)	2012	69414.77
CA	6083	Oil (bbl)	2013	65636.66
CA	6083	Oil (bbl)	2014	50381.96
CA	6095	Gas (mcf)	2005	11344928.82
CA	6095	Gas (mcf)	2006	10040401.4
CA	6095	Gas (mcf)	2007	8966182.51
CA	6095	Gas (mcf)	2008	7139814.55
CA	6095	Gas (mcf)	2009	4090837.93
CA	6095	Gas (mcf)	2010	3346088.42
CA	6095	Gas (mcf)	2011	2934411.99
CA	6095	Gas (mcf)	2012	2567717.75
CA	6095	Gas (mcf)	2013	2205533.03
CA	6095	Gas (mcf)	2014	2035149.16
CA	6095	Oil (bbl)	2005	11101.02
CA	6095	Oil (bbl)	2006	9520.09
CA	6095	Oil (bbl)	2007	13173.14
CA	6095	Oil (bbl)	2008	12098.73
CA	6095	Oil (bbl)	2009	7382.29
CA	6095	Oil (bbl)	2010	5984.87
CA	6095	Oil (bbl)	2011	5297.97
CA	6095	Oil (bbl)	2012	4189.56
CA	6095	Oil (bbl)	2013	3657.55
CA	6095	Oil (bbl)	2014	3088.59
CA	6097	Geothermal - Electrical Generation, Thousands of Pounds	2005	29871685.67
CA	6097	Geothermal - Electrical Generation, Thousands of Pounds	2006	30108719.57
CA	6097	Geothermal - Electrical Generation, Thousands of Pounds	2007	28576259.53
CA	6097	Geothermal - Electrical Generation, Thousands of Pounds	2008	28601894.92
CA	6097	Geothermal - Electrical Generation, Thousands of Pounds	2009	27745974.77
CA	6097	Geothermal - Electrical Generation, Thousands of Pounds	2010	27547968.93
CA	6097	Geothermal - Electrical Generation, Thousands of Pounds	2011	27719948.32
CA	6097	Geothermal - Electrical Generation, Thousands of Pounds	2012	27518466.46
CA	6097	Geothermal - Electrical Generation, Thousands of Pounds	2013	26479986.8
CA	6097	Geothermal - Electrical Generation, Thousands of Pounds	2014	26013613.45
CA	6103	Gas (mcf)	2008	27720.8
CA	6103	Gas (mcf)	2009	8045.36
CA	6103	Gas (mcf)	2010	2107.96
CA	6103	Gas (mcf)	2011	3157.14
CA	6103	Gas (mcf)	2012	1590.41
CA	6103	Gas (mcf)	2013	1.12
CA	6111	Gas (mcf)	2005	743679
CA	6111	Gas (mcf)	2006	776500.5
CA	6111	Gas (mcf)	2007	781835.5
CA	6111	Gas (mcf)	2008	744351
CA	6111	Gas (mcf)	2009	718331
CA	6111	Gas (mcf)	2010	651820.5
CA	6111	Gas (mcf)	2011	620016.5
CA	6111	Gas (mcf)	2012	636216.5
CA	6111	Gas (mcf)	2013	515491
CA	6111	Gas (mcf)	2014	713113
CA	6111	Oil (bbl)	2005	313661
CA	6111	Oil (bbl)	2006	314239.5
CA	6111	Oil (bbl)	2007	305723.5
CA	6111	Oil (bbl)	2008	304518.5
CA	6111	Oil (bbl)	2009	280851.5
CA	6111	Oil (bbl)	2010	261560.5
CA	6111	Oil (bbl)	2011	261422.5
CA	6111	Oil (bbl)	2012	277771
CA	6111	Oil (bbl)	2013	235105.5
CA	6111	Oil (bbl)	2014	369612
CO	8001	Gas (mcf)	2014	3216.11
CO	8001	Oil (bbl)	2014	2249.47
CO	8005	Gas (mcf)	2005	68.58
CO	8005	Gas (mcf)	2006	53.32
CO	8005	Gas (mcf)	2007	44.18
CO	8005	Gas (mcf)	2008	13.59
CO	8005	Gas (mcf)	2009	11.66
CO	8005	Gas (mcf)	2010	16.14
CO	8005	Gas (mcf)	2011	5.08
CO	8005	Gas (mcf)	2012	13.1
CO	8005	Oil (bbl)	2005	68.58
CO	8005	Oil (bbl)	2006	53.32
CO	8005	Oil (bbl)	2007	48.95
CO	8005	Oil (bbl)	2008	42.47
CO	8005	Oil (bbl)	2009	50.13
CO	8005	Oil (bbl)	2010	48.84
CO	8005	Oil (bbl)	2011	18.36
CO	8005	Oil (bbl)	2012	41.71
CO	8005	Oil (bbl)	2013	14.81
CO	8005	Oil (bbl)	2014	8.01
CO	8007	Gas (mcf)	2005	3261806.51
CO	8007	Gas (mcf)	2006	2843776
CO	8007	Gas (mcf)	2007	2792273.71
CO	8007	Gas (mcf)	2008	2681825.85
CO	8007	Gas (mcf)	2009	2887849.72
CO	8007	Gas (mcf)	2010	2617033.1
CO	8007	Gas (mcf)	2011	2204138.95
CO	8007	Gas (mcf)	2012	1870823.27
CO	8007	Gas (mcf)	2013	1838243.31
CO	8007	Gas (mcf)	2014	1810334.04
CO	8009	Gas (mcf)	2005	63424.56
CO	8009	Gas (mcf)	2006	64341.51
CO	8009	Gas (mcf)	2007	85314.76
CO	8009	Gas (mcf)	2008	83032.49
CO	8009	Gas (mcf)	2009	72546.38
CO	8009	Gas (mcf)	2010	62547.73
CO	8009	Gas (mcf)	2011	49827.3
CO	8009	Gas (mcf)	2012	57680.33
CO	8009	Gas (mcf)	2013	48364.71
CO	8009	Gas (mcf)	2014	48583.55
CO	8009	Oil (bbl)	2005	34247.82
CO	8009	Oil (bbl)	2006	30033.39
CO	8009	Oil (bbl)	2007	24805.9
CO	8009	Oil (bbl)	2008	24801.69
CO	8009	Oil (bbl)	2009	25903.01
CO	8009	Oil (bbl)	2010	21491.23
CO	8009	Oil (bbl)	2011	22266.36
CO	8009	Oil (bbl)	2012	20599.16
CO	8009	Oil (bbl)	2013	16116
CO	8009	Oil (bbl)	2014	16424.79
CO	8011	Gas (mcf)	2005	43948.45
CO	8011	Gas (mcf)	2006	44906.61
CO	8011	Gas (mcf)	2007	36682.16
CO	8011	Gas (mcf)	2008	38199.73
CO	8011	Gas (mcf)	2009	33235.99
CO	8011	Gas (mcf)	2010	31600.61
CO	8011	Gas (mcf)	2011	22575.02
CO	8011	Gas (mcf)	2012	22587.47
CO	8011	Gas (mcf)	2013	15451.92
CO	8011	Gas (mcf)	2014	10171.78
CO	8011	Oil (bbl)	2005	11.16
CO	8011	Oil (bbl)	2006	5.62
CO	8011	Oil (bbl)	2007	12.64
CO	8011	Oil (bbl)	2008	15.84
CO	8011	Oil (bbl)	2009	12.25
CO	8011	Oil (bbl)	2010	195.45
CO	8011	Oil (bbl)	2011	110.42
CO	8011	Oil (bbl)	2012	40.39
CO	8011	Oil (bbl)	2013	127.03
CO	8011	Oil (bbl)	2014	132.07
CO	8014	Gas (mcf)	2005	6.58
CO	8014	Gas (mcf)	2006	8.68
CO	8014	Gas (mcf)	2007	4.69
CO	8014	Gas (mcf)	2008	4.6
CO	8014	Gas (mcf)	2009	4.79
CO	8014	Gas (mcf)	2010	37.07
CO	8014	Gas (mcf)	2011	1829.81
CO	8014	Gas (mcf)	2012	1844.3
CO	8014	Gas (mcf)	2013	1223.46
CO	8014	Gas (mcf)	2014	965.63
CO	8014	Oil (bbl)	2005	0.33
CO	8014	Oil (bbl)	2006	0.39
CO	8014	Oil (bbl)	2007	0.23
CO	8014	Oil (bbl)	2008	0.21
CO	8014	Oil (bbl)	2009	0.34
CO	8014	Oil (bbl)	2010	7.09
CO	8014	Oil (bbl)	2011	214.77
CO	8014	Oil (bbl)	2012	117.2
CO	8014	Oil (bbl)	2013	68
CO	8014	Oil (bbl)	2014	44.64
CO	8017	Gas (mcf)	2005	212516.1
CO	8017	Gas (mcf)	2006	192555.48
CO	8017	Gas (mcf)	2007	155106.79
CO	8017	Gas (mcf)	2008	153061.57
CO	8017	Gas (mcf)	2009	135645.71
CO	8017	Gas (mcf)	2010	133774.71
CO	8017	Gas (mcf)	2011	141258.08
CO	8017	Gas (mcf)	2012	130600.14
CO	8017	Gas (mcf)	2013	123289.23
CO	8017	Gas (mcf)	2014	113798.38
CO	8017	Oil (bbl)	2005	33785.81
CO	8017	Oil (bbl)	2006	31585.46
CO	8017	Oil (bbl)	2007	25793.28
CO	8017	Oil (bbl)	2008	24439.85
CO	8017	Oil (bbl)	2009	24006.82
CO	8017	Oil (bbl)	2010	22266.37
CO	8017	Oil (bbl)	2011	20762.83
CO	8017	Oil (bbl)	2012	19559.2
CO	8017	Oil (bbl)	2013	18861.47
CO	8017	Oil (bbl)	2014	18042.99
CO	8029	Coal (tons)	2005	5265388.14
CO	8029	Coal (tons)	2006	4893433.88
CO	8029	Coal (tons)	2007	5116763.46
CO	8029	Coal (tons)	2008	5171524.27
CO	8029	Coal (tons)	2009	3374982.11
CO	8029	Coal (tons)	2010	3116270.67
CO	8029	Coal (tons)	2011	3713026.54
CO	8029	Coal (tons)	2012	4964647.88
CO	8029	Coal (tons)	2013	3335957.54
CO	8029	Coal (tons)	2014	0
CO	8029	Gas (mcf)	2005	47818.72
CO	8029	Gas (mcf)	2006	65223.03
CO	8029	Gas (mcf)	2007	54251.79
CO	8029	Gas (mcf)	2008	53191.02
CO	8029	Gas (mcf)	2009	33319.84
CO	8029	Gas (mcf)	2010	29874.03
CO	8029	Gas (mcf)	2011	46575.75
CO	8029	Gas (mcf)	2012	49487.35
CO	8029	Gas (mcf)	2013	90232.36
CO	8029	Gas (mcf)	2014	62108.1
CO	8029	Oil (bbl)	2005	85.93
CO	8029	Oil (bbl)	2006	72.9
CO	8029	Oil (bbl)	2007	87.19
CO	8029	Oil (bbl)	2008	52.92
CO	8029	Oil (bbl)	2009	20.83
CO	8029	Oil (bbl)	2010	63.83
CO	8029	Oil (bbl)	2011	1071.85
CO	8029	Oil (bbl)	2012	209.13
CO	8029	Oil (bbl)	2013	3031.34
CO	8029	Oil (bbl)	2014	1201.6
CO	8033	Gas (mcf)	2005	131572648.1
CO	8033	Gas (mcf)	2006	135936815.6
CO	8033	Gas (mcf)	2007	135489449.2
CO	8033	Gas (mcf)	2008	169880124.5
CO	8033	Gas (mcf)	2009	190630020.1
CO	8033	Gas (mcf)	2010	191415675.4
CO	8033	Gas (mcf)	2011	190240575
CO	8033	Gas (mcf)	2012	185646234.6
CO	8033	Gas (mcf)	2013	191109179.6
CO	8033	Gas (mcf)	2014	207615758
CO	8033	Oil (bbl)	2005	37292.34
CO	8033	Oil (bbl)	2006	32879.21
CO	8033	Oil (bbl)	2007	32722.76
CO	8033	Oil (bbl)	2008	28433.9
CO	8033	Oil (bbl)	2009	25743.32
CO	8033	Oil (bbl)	2010	23935.42
CO	8033	Oil (bbl)	2011	24155.36
CO	8033	Oil (bbl)	2012	25821.27
CO	8033	Oil (bbl)	2013	26015.75
CO	8033	Oil (bbl)	2014	38741.21
CO	8043	Gas (mcf)	2007	34.22
CO	8043	Gas (mcf)	2008	102.32
CO	8043	Gas (mcf)	2009	125.48
CO	8043	Gas (mcf)	2010	124.1
CO	8043	Gas (mcf)	2011	105.43
CO	8043	Gas (mcf)	2012	104.05
CO	8043	Gas (mcf)	2013	118.91
CO	8043	Gas (mcf)	2014	107.51
CO	8043	Oil (bbl)	2005	74.86
CO	8043	Oil (bbl)	2006	6.62
CO	8043	Oil (bbl)	2007	73.23
CO	8043	Oil (bbl)	2008	83.01
CO	8043	Oil (bbl)	2009	73.04
CO	8043	Oil (bbl)	2010	65.43
CO	8043	Oil (bbl)	2011	57.63
CO	8043	Oil (bbl)	2012	45.98
CO	8043	Oil (bbl)	2013	66.67
CO	8043	Oil (bbl)	2014	53.68
CO	8045	Coal (tons)	2005	0
CO	8045	Coal (tons)	2006	262976
CO	8045	Coal (tons)	2007	0
CO	8045	Coal (tons)	2008	0
CO	8045	Coal (tons)	2009	0
CO	8045	Coal (tons)	2010	0
CO	8045	Gas (mcf)	2005	97520954.01
CO	8045	Gas (mcf)	2006	111628628.6
CO	8045	Gas (mcf)	2007	122798300.5
CO	8045	Gas (mcf)	2008	153311194.7
CO	8045	Gas (mcf)	2009	156854685.5
CO	8045	Gas (mcf)	2010	158359941.7
CO	8045	Gas (mcf)	2011	187732194.7
CO	8045	Gas (mcf)	2012	203776497.7
CO	8045	Gas (mcf)	2013	206282838.7
CO	8045	Gas (mcf)	2014	203016407.4
CO	8045	Oil (bbl)	2005	301962.33
CO	8045	Oil (bbl)	2006	351615.42
CO	8045	Oil (bbl)	2007	364388.85
CO	8045	Oil (bbl)	2008	449887.35
CO	8045	Oil (bbl)	2009	494156.99
CO	8045	Oil (bbl)	2010	473071.71
CO	8045	Oil (bbl)	2011	649495.8
CO	8045	Oil (bbl)	2012	638776.95
CO	8045	Oil (bbl)	2013	509853.88
CO	8045	Oil (bbl)	2014	545586.35
CO	8051	Coal (tons)	2005	8063367.86
CO	8051	Coal (tons)	2006	7856183.12
CO	8051	Coal (tons)	2007	8089480.54
CO	8051	Coal (tons)	2008	7140447.73
CO	8051	Coal (tons)	2009	6419159.89
CO	8051	Coal (tons)	2010	6770923.33
CO	8051	Coal (tons)	2011	7245772.46
CO	8051	Coal (tons)	2012	8123963.12
CO	8051	Coal (tons)	2013	6045511.46
CO	8051	Coal (tons)	2014	0
CO	8051	Gas (mcf)	2005	16324.13
CO	8051	Gas (mcf)	2006	98438
CO	8051	Gas (mcf)	2007	434196.88
CO	8051	Gas (mcf)	2008	821989.94
CO	8051	Gas (mcf)	2009	895202.17
CO	8051	Gas (mcf)	2010	1422301.77
CO	8051	Gas (mcf)	2011	1253312.24
CO	8051	Gas (mcf)	2012	1383988.5
CO	8051	Gas (mcf)	2013	1366588.07
CO	8051	Gas (mcf)	2014	2748698.67
CO	8051	Oil (bbl)	2005	138
CO	8051	Oil (bbl)	2006	85.46
CO	8051	Oil (bbl)	2007	198.74
CO	8051	Oil (bbl)	2008	564
CO	8051	Oil (bbl)	2009	288
CO	8051	Oil (bbl)	2010	175.5
CO	8051	Oil (bbl)	2011	193.95
CO	8051	Oil (bbl)	2012	528.98
CO	8051	Oil (bbl)	2013	115.37
CO	8051	Oil (bbl)	2014	863.3
CO	8055	Gas (mcf)	2005	10119998.75
CO	8055	Gas (mcf)	2006	8647717.04
CO	8055	Gas (mcf)	2007	7585442.23
CO	8055	Gas (mcf)	2008	7361042.5
CO	8055	Gas (mcf)	2009	7564971.71
CO	8055	Gas (mcf)	2010	6378267.72
CO	8055	Gas (mcf)	2011	4984314.93
CO	8055	Gas (mcf)	2012	4386155.7
CO	8055	Gas (mcf)	2013	4342331.14
CO	8055	Gas (mcf)	2014	4037516.31
CO	8057	Gas (mcf)	2005	820479.66
CO	8057	Gas (mcf)	2006	676149.67
CO	8057	Gas (mcf)	2007	806182.64
CO	8057	Gas (mcf)	2008	821960.77
CO	8057	Gas (mcf)	2009	281032.7
CO	8057	Gas (mcf)	2010	670074.29
CO	8057	Gas (mcf)	2011	407863.12
CO	8057	Gas (mcf)	2012	596606.02
CO	8057	Gas (mcf)	2013	277576.62
CO	8057	Gas (mcf)	2014	99214.95
CO	8057	Oil (bbl)	2005	99632.33
CO	8057	Oil (bbl)	2006	95786.35
CO	8057	Oil (bbl)	2007	84034.67
CO	8057	Oil (bbl)	2008	80871.64
CO	8057	Oil (bbl)	2009	80474.28
CO	8057	Oil (bbl)	2010	75415.21
CO	8057	Oil (bbl)	2011	73115
CO	8057	Oil (bbl)	2012	62706.08
CO	8057	Oil (bbl)	2013	108669.03
CO	8057	Oil (bbl)	2014	157178.25
CO	8061	Gas (mcf)	2005	10746.4
CO	8061	Gas (mcf)	2006	9509.38
CO	8061	Gas (mcf)	2007	8709.02
CO	8061	Gas (mcf)	2008	8486.91
CO	8061	Gas (mcf)	2009	8049.16
CO	8061	Gas (mcf)	2010	6014.4
CO	8061	Gas (mcf)	2011	6644.12
CO	8061	Gas (mcf)	2012	7274.05
CO	8061	Gas (mcf)	2013	7148.29
CO	8061	Gas (mcf)	2014	6166.22
CO	8061	Oil (bbl)	2005	3777.86
CO	8061	Oil (bbl)	2006	3774
CO	8061	Oil (bbl)	2007	3512
CO	8061	Oil (bbl)	2008	2857
CO	8061	Oil (bbl)	2009	3290
CO	8061	Oil (bbl)	2010	1822.75
CO	8061	Oil (bbl)	2011	2662.88
CO	8061	Oil (bbl)	2012	1674.88
CO	8061	Oil (bbl)	2013	3409.21
CO	8061	Oil (bbl)	2014	3323.87
CO	8063	Gas (mcf)	2005	23.68
CO	8063	Gas (mcf)	2006	17.25
CO	8063	Gas (mcf)	2007	24.88
CO	8063	Gas (mcf)	2008	29.85
CO	8063	Gas (mcf)	2009	22.39
CO	8063	Gas (mcf)	2010	28.41
CO	8063	Gas (mcf)	2011	18.07
CO	8063	Gas (mcf)	2012	17.03
CO	8063	Gas (mcf)	2013	5.51
CO	8063	Gas (mcf)	2014	3.46
CO	8063	Oil (bbl)	2005	19.96
CO	8063	Oil (bbl)	2006	13.89
CO	8063	Oil (bbl)	2007	18.29
CO	8063	Oil (bbl)	2008	15.96
CO	8063	Oil (bbl)	2009	14.5
CO	8063	Oil (bbl)	2010	15.15
CO	8063	Oil (bbl)	2011	10.59
CO	8063	Oil (bbl)	2012	9
CO	8063	Oil (bbl)	2013	10.52
CO	8063	Oil (bbl)	2014	11
CO	8067	Coal (tons)	2005	0
CO	8067	Coal (tons)	2006	0
CO	8067	Coal (tons)	2007	0
CO	8067	Coal (tons)	2008	212605
CO	8067	Coal (tons)	2009	0
CO	8067	Coal (tons)	2010	0
CO	8067	Coal (tons)	2011	0
CO	8067	Coal (tons)	2012	0
CO	8067	Coal (tons)	2013	0
CO	8067	Coal (tons)	2014	0
CO	8067	Gas (mcf)	2005	14090021.92
CO	8067	Gas (mcf)	2006	14228103.61
CO	8067	Gas (mcf)	2007	13340316.97
CO	8067	Gas (mcf)	2008	13237454.03
CO	8067	Gas (mcf)	2009	14529242.93
CO	8067	Gas (mcf)	2010	14232342.79
CO	8067	Gas (mcf)	2011	12418650.75
CO	8067	Gas (mcf)	2012	11399123.7
CO	8067	Gas (mcf)	2013	11218490.53
CO	8067	Gas (mcf)	2014	11054849.02
CO	8067	Oil (bbl)	2005	66.18
CO	8067	Oil (bbl)	2006	47.63
CO	8067	Oil (bbl)	2007	49.23
CO	8067	Oil (bbl)	2008	84.41
CO	8067	Oil (bbl)	2009	33.17
CO	8067	Oil (bbl)	2010	40.16
CO	8067	Oil (bbl)	2011	47.87
CO	8067	Oil (bbl)	2012	65.74
CO	8067	Oil (bbl)	2013	38
CO	8067	Oil (bbl)	2014	40.55
CO	8069	Gas (mcf)	2005	343.1
CO	8069	Gas (mcf)	2006	343.1
CO	8069	Gas (mcf)	2007	343.1
CO	8069	Gas (mcf)	2008	343.1
CO	8069	Gas (mcf)	2009	343.1
CO	8069	Gas (mcf)	2010	185.85
CO	8069	Gas (mcf)	2011	171.55
CO	8069	Gas (mcf)	2012	171.55
CO	8069	Gas (mcf)	2013	171.55
CO	8069	Gas (mcf)	2014	171.55
CO	8069	Oil (bbl)	2005	1284.28
CO	8069	Oil (bbl)	2006	1393.43
CO	8069	Oil (bbl)	2007	1455.19
CO	8069	Oil (bbl)	2008	1566.77
CO	8069	Oil (bbl)	2009	1471.77
CO	8069	Oil (bbl)	2010	1353.12
CO	8069	Oil (bbl)	2011	1173.56
CO	8069	Oil (bbl)	2012	1165.98
CO	8069	Oil (bbl)	2013	1228.88
CO	8069	Oil (bbl)	2014	1281.92
CO	8071	Gas (mcf)	2005	3297150.9
CO	8071	Gas (mcf)	2006	3672679.5
CO	8071	Gas (mcf)	2007	4089035.04
CO	8071	Gas (mcf)	2008	4492586.18
CO	8071	Gas (mcf)	2009	4221540.56
CO	8071	Gas (mcf)	2010	3865966.64
CO	8071	Gas (mcf)	2011	3706621.5
CO	8071	Gas (mcf)	2012	3663905.07
CO	8071	Gas (mcf)	2013	3356607.45
CO	8071	Gas (mcf)	2014	3066334.01
CO	8075	Gas (mcf)	2005	1440
CO	8075	Gas (mcf)	2006	1440
CO	8075	Gas (mcf)	2007	1440
CO	8075	Gas (mcf)	2008	1440
CO	8075	Gas (mcf)	2009	1440
CO	8075	Gas (mcf)	2010	1440
CO	8075	Gas (mcf)	2011	1440
CO	8075	Gas (mcf)	2012	1440
CO	8075	Gas (mcf)	2013	1440
CO	8075	Gas (mcf)	2014	1440
CO	8075	Oil (bbl)	2005	2153
CO	8075	Oil (bbl)	2006	2361
CO	8075	Oil (bbl)	2007	2911
CO	8075	Oil (bbl)	2008	2725
CO	8075	Oil (bbl)	2009	1688
CO	8075	Oil (bbl)	2010	1839
CO	8075	Oil (bbl)	2011	1450
CO	8075	Oil (bbl)	2012	1257
CO	8075	Oil (bbl)	2013	1135
CO	8075	Oil (bbl)	2014	1427
CO	8077	Gas (mcf)	2005	5817527.81
CO	8077	Gas (mcf)	2006	7325544.94
CO	8077	Gas (mcf)	2007	14618716.1
CO	8077	Gas (mcf)	2008	18635815.01
CO	8077	Gas (mcf)	2009	15935739.33
CO	8077	Gas (mcf)	2010	14109626.26
CO	8077	Gas (mcf)	2011	15240238.76
CO	8077	Gas (mcf)	2012	19706085.02
CO	8077	Gas (mcf)	2013	20640739.73
CO	8077	Gas (mcf)	2014	19803229.45
CO	8077	Oil (bbl)	2005	6380.93
CO	8077	Oil (bbl)	2006	11382.98
CO	8077	Oil (bbl)	2007	26616.4
CO	8077	Oil (bbl)	2008	41504.34
CO	8077	Oil (bbl)	2009	34527.2
CO	8077	Oil (bbl)	2010	19321.26
CO	8077	Oil (bbl)	2011	19441.99
CO	8077	Oil (bbl)	2012	22331.35
CO	8077	Oil (bbl)	2013	37568.03
CO	8077	Oil (bbl)	2014	46479.74
CO	8081	Coal (tons)	2005	7274125
CO	8081	Coal (tons)	2006	7799334
CO	8081	Coal (tons)	2007	7110106
CO	8081	Coal (tons)	2008	5371601
CO	8081	Coal (tons)	2009	4158935
CO	8081	Coal (tons)	2010	3174890
CO	8081	Coal (tons)	2011	3328554
CO	8081	Coal (tons)	2012	3360036
CO	8081	Coal (tons)	2013	3004099.08
CO	8081	Coal (tons)	2014	2399673.95
CO	8081	Gas (mcf)	2005	17396623.02
CO	8081	Gas (mcf)	2006	17373470.97
CO	8081	Gas (mcf)	2007	13917322.81
CO	8081	Gas (mcf)	2008	17537713.36
CO	8081	Gas (mcf)	2009	15410514.69
CO	8081	Gas (mcf)	2010	17331538.52
CO	8081	Gas (mcf)	2011	16469530.63
CO	8081	Gas (mcf)	2012	15092905.46
CO	8081	Gas (mcf)	2013	14533840.7
CO	8081	Gas (mcf)	2014	12782344.5
CO	8081	Oil (bbl)	2005	203571.1
CO	8081	Oil (bbl)	2006	206966.12
CO	8081	Oil (bbl)	2007	204658.58
CO	8081	Oil (bbl)	2008	214513.66
CO	8081	Oil (bbl)	2009	233900.48
CO	8081	Oil (bbl)	2010	236686.77
CO	8081	Oil (bbl)	2011	254589.7
CO	8081	Oil (bbl)	2012	360772.07
CO	8081	Oil (bbl)	2013	364039.89
CO	8081	Oil (bbl)	2014	268498.97
CO	8083	Gas (mcf)	2005	133311952.8
CO	8083	Gas (mcf)	2006	136944763
CO	8083	Gas (mcf)	2007	136690431.9
CO	8083	Gas (mcf)	2008	143546783.5
CO	8083	Gas (mcf)	2009	158953158.5
CO	8083	Gas (mcf)	2010	159622206.7
CO	8083	Gas (mcf)	2011	160743409.1
CO	8083	Gas (mcf)	2012	155144319.3
CO	8083	Gas (mcf)	2013	151579521.1
CO	8083	Gas (mcf)	2014	151861228.3
CO	8083	Oil (bbl)	2005	201016.03
CO	8083	Oil (bbl)	2006	205965.99
CO	8083	Oil (bbl)	2007	167489.15
CO	8083	Oil (bbl)	2008	153053.46
CO	8083	Oil (bbl)	2009	133505.52
