Year	State	County	FIPS	Commodity	Product	Type	Volume
2004	LA	Cameron	22023	Oil (bbl)	Oil (bbl)	Royalties	163.94
2004	LA	Claiborne	22027	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	187722.93
2004	LA	Claiborne	22027	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	25658.2
2004	LA	Claiborne	22027	NGL (gal)	Gas Plant Products (gal)	Royalties	402759.04
2004	LA	Claiborne	22027	Oil (bbl)	Condensate (bbl)	Royalties	17236.59
2004	LA	Claiborne	22027	Oil (bbl)	Drip or Scrubber Condensate (bbl)	Royalties	173.79
2004	LA	Claiborne	22027	Oil (bbl)	Oil (bbl)	Royalties	12323.36
2004	LA	De Soto	22031	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	35095.04
2004	LA	E Btn Rouge	22033	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	86686.17
2004	LA	E Btn Rouge	22033	Oil (bbl)	Condensate (bbl)	Royalties	8726.8
2004	LA	Jackson	22049	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	2493.1
2004	LA	Jefferson	22051	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	92.48
2004	LA	Jefferson	22051	Oil (bbl)	Oil (bbl)	Royalties	10187.57
2004	LA	La Salle	22059	Oil (bbl)	Oil (bbl)	Royalties	630
2004	LA	Lafourche	22057	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	637.15
2004	LA	Lafourche	22057	Oil (bbl)	Oil (bbl)	Royalties	1446.91
2004	LA	Lincoln	22061	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	724.35
